date_start,date_end,event
2017-04-23,,Первый тур президентских выборов во франции. во второй тур вышли эмманюэль макрон (партия вперёд!) и марин ле пен (национальный фронт).
2017-04-29,,На кубе разбился военно-транспортный самолёт ан-26. погибли 39 человек (по официальной информации властей кубы — 8 человек).
2017-05-05,2017-05-21,чемпионат мира по хоккею с шайбой (Германия и Франция). Чемпионом стала Сборная Швеции. Сборная России стала бронзовым призёром.
2017-05-07,,Президентские выборы во франции (второй тур). победу одержал эмманюэль макрон.
2017-05-09,,Президентские выборы в Южной Корее. Избранный президентом Мун Чжэ Ин вступил в должность.
2017-05-09,2017-05-13,"62-й конкурс песни «Евровидение» (Киев, Украина). Победителем стал певец из Португалии Сальвадор Собрал, второе место занял Кристиан Костов, представлявший на конкурсе Болгарию."
2017-05-12,2017-05-22,"Исламские игры солидарности 2017 (Баку, Азербайджан)."
2017-05-14,,Эмманюэль макрон вступил в должность президента франции.
2017-05-19,,Выборы президента ирана. победу одержал хасан рухани.
2017-05-19,2017-05-21,"чемпионат Европы по художественной гимнастике (Будапешт, Венгрия)."
2017-05-22,,"Взрыв в манчестере (великобритания) на стадионе «манчестер арена». бомбу привёл в действие террорист-смертник. погибли 23 человека, 120 получили ранения."
2017-05-26,2017-05-27,саммит G7 в Италии.
2017-05-28,,"Наводнение и оползни в шри-ланке. погибли 177 человек, 109 пропали без вести."
2017-05-29,,"Ураган в москве и подмосковье. погибли 18 человек, более 170 получили ранения."
2017-06-02,,Экипаж мкс в составе олега новицкого и томы песке вернулся с мкс на землю.
2017-06-03,,"Теракт в Лондоне. В результате серии нападений в центре города погибли 8 человек, десятки ранены."
2017-06-03,,Парламентские выборы в Лесото. Партия бывшего премьер-министра Тома Табане получила 48 из 120 мест.
2017-06-05,,"Бахрейн, саудовская аравия, объединённые арабские эмираты, египет, йемен, ливия и мальдивы разорвали дипломатические отношения с катаром."
2017-06-07,,"Двойной теракт в тегеране (иран) в здании парламента и в мавзолее хомейни. погибли 12 человек, 42 ранены. ответственность за теракт взяла на себя террористическая группировка «исламское государство»."
2017-06-08,,"Досрочные парламентские выборы в великобритании. победу одержала консервативная партия, потеряв большинство в парламенте."
2017-06-10,2017-09-10,"международная специализированная выставка Expo 2017 (Астана, Казахстан)."
2017-06-11,,Парламентские выборы во Франции (1-й тур).
2017-06-11,,Референдум о статусе Пуэрто-Рико. На пятом референдуме о вхождении в качестве штата в состав США вхождение поддержали 97 % участников при явке 23 %.
2017-06-11,,"Начал действовать безвизовый режим между Украиной и ЕС в части туристических поездок на территории Шенгенской зоны, за исключением Великобритании и Ирландии."
2017-06-12,,"Массовые акции протеста против коррупции в высших эшелонах российской власти, прошедшие в десятках городов россии."
2017-06-14,,В результате пожара в здании grenfell tower в лондоне погибли и пропали без вести 79 человек.
2017-06-15,,Был отменён платный роуминг для граждан на территории евросоюза.
2017-06-17,2017-06-23,"лесной пожар в Педроган-Гранде (Португалия), крупнейший по числу жертв и по площади в новейшей истории Португалии. 64 погибших."
2017-06-17,2017-07-02,Кубок конфедераций FIFA (Россия). Победу одержала сборная Германии.
2017-06-18,,"Парламентские выборы во франции (2-й тур). победу одержало движение «вперёд, республика!»."
2017-06-25,,"Парламентские выборы в албании. по предварительным данным социалистическая партия, возглавляемая премьер-министром страны эди рамой, заняла 74 из 140 мест в парламенте."
2017-06-26,,Президентские выборы в монголии (1-й тур). во второй тур прошли кандидат от демократической партии халтмаагийн баттулга и лидер монгольской народной партии миеэгомбын энхболд.
2017-07-07,,Президентские выборы в монголии (2-й тур). победу одержал кандидат демократической партии халтмаагийн баттулга.
2017-07-07,2017-07-08,"саммит G20 (Гамбург, Германия)."
2017-07-10,,Мосул (Ирак) освобождён от боевиков террористической группировки «Исламское государство».
2017-07-10,,"С авиабазы Черри-Пойнт в Хавлоке вылетел самолёт-топливозаправщик, который взорвался над Лефлором."
2017-07-14,2017-07-30,"17-й чемпионат мира по водным видам спорта (Будапешт, Венгрия)."
2017-07-16,,Референдум в венесуэле.
2017-07-17,,Президентские выборы в индии. победу одержал кандидат от бхаратия джаната парти рам натх ковинд.
2017-07-19,,В журнале «nature communications» опубликована информация об обнаружении в пещере неподалёку от города банда-ачех (индонезия) следов цунами за период времени 5000 лет.
2017-07-24,2017-07-29,"XIX Международный ботанический конгресс (Шэньчжэнь, Китайская Народная Республика)."
2017-07-28,,"Старт космического корабля союз мс-05 в составе экипажа сергея рязанского, рэндолфа брезника и паоло несполи с космодрома байконур."
2017-08-02,,"Президент сша дональд трамп подписал законопроект caatsa, законодательно закрепляющий и расширяющий санкции против россии, ирана и кндр."
2017-08-04,,"Президентские выборы в руанде. президент руанды поль кагаме, находящийся у власти с 2000 года, переизбран на новый срок. за него отдали свои голоса 99 % избирателей."
2017-08-04,2017-08-13,"чемпионат мира по лёгкой атлетике (Лондон, Великобритания)."
2017-08-08,,Всеобщие выборы в кении. президентом страны вновь избран ухуру кениата.
2017-08-11,2017-08-12,"марш «Объединённых правых» в городе Шарлотсвилл (штат Вирджиния, США)."
2017-08-17,,"Теракты в барселоне и камбрильсе (испания). погибли 16 человек, более 120 получили ранения."
2017-08-19,2017-08-30,"летняя Универсиада (Тайбэй, Тайвань)."
2017-08-21,,Пожар в ростове-на-дону.
2017-08-22,,Всемирный день растительного молока (англ. world plant milk day).
2017-08-26,,"Сильнейший с 2005 года ураган Харви обрушился на Техас, США."
2017-08-26,,"В боксёрском PPV поединке в полусреднем весе между Флойдом Мейвезером и Конором Макгрегором победу одержал Флойд Мейвезер, непобеждённый американский боксёр-профессионал (50 побед в 50 боях), самый высокооплачиваемый боксёр в истории профессионального бокса."
2017-08-29,,"В ходе ракетных испытаний кндр ракета хвасон-12 пролетела над островом хоккайдо, япония."
2017-08-31,,"Сша потребовали закрыть генконсульство рф в сан-франциско в течение двух дней, до 2 сентября."
2017-09-03,,"На Землю вернулся экипаж МКС в составе Фёдора Юрчихина, Джека Фишера и Пегги Уитсон."
2017-09-03,,КНДР провела шестое ядерное испытание.
2017-09-10,,Единый день голосования в россии.
2017-09-11,,Парламентские выборы в норвегии. правящая консервативная партия получила 88 мандатов в 169-местном парламенте. премьер-министром осталась эрна сульберг.
2017-09-13,,Выборы президента Сингапура. Президентом страны впервые стала женщина — Халима Якоб.
2017-09-13,,Международный олимпийский комитет наделил Париж (Франция) и Лос-Анджелес (США) правом принять летние Олимпийские игры 2024 года и летние Олимпийские игры 2028 года соответственно.
2017-09-15,,"Космический аппарат «кассини», после изучения сатурна и его системы в течение 13 лет, уничтожен путём погружения в атмосферу сатурна."
2017-09-17,2017-09-27,"V Азиатские игры в помещениях (Ашхабад, Туркменистан)."
2017-09-19,,"Землетрясение в мексике магнитудой 7,1 mw в 49 км к юго-западу от мексиканского города пуэбла-де-сарагоса и в 100 км от столицы мехико. погибли 370 человек и более 6000 получили ранения."
2017-09-23,,Парламентские выборы в новой зеландии. победу одержала национальная партия.
2017-09-24,,Парламентские выборы в германии.
2017-09-25,,Руководство иракского курдистана провело референдум о независимости.
2017-09-25,,Apple представила свою операционную систему macos high sierra.
2017-10-01,,Референдум о независимости Каталонии.
2017-10-01,,Стрельба в Лас-Вегасе.
2017-10-10,,Всеобщие выборы в либерии (первый тур президентских выборов).
2017-10-12,,США и Израиль объявили о намерении выйти из ЮНЕСКО.
2017-10-12,,Власти США сняли государственный флаг России со здания генконсульства РФ в Сан-Франциско и торгового представительства России в Вашингтоне.
2017-10-12,,"Беспилотник США в Ракке в ходе атаки ликвидировал террористку Салли Джонс («Белую вдову»), воевавшую на стороне террористической организации «Исламское государство» в Сирии."
2017-10-14,,"В столице сомали могадишо произошли серии терактов, погибли более 350 человек."
2017-10-14,2017-10-22,"XIX Всемирный фестиваль молодёжи и студентов (Сочи, Россия)."
2017-10-15,,Выборы президента Кыргызстана. Победу одержал кандидат от социал-демократической партии Сооронбай Жээнбеков.
2017-10-15,,Досрочные парламентские выборы в Австрии.
2017-10-16,,"Правительственные войска Ирака начали операцию в Иракском Курдистане, заняв Киркук."
2017-10-16,,Тропический ураган «Офелия» достиг берегов Европы.
2017-10-20,2017-10-21,парламентские выборы в Чехии.
2017-10-22,,Президентские выборы в Словении.
2017-10-22,,Парламентские выборы в Японии. Победу одержала коалиция Либерально-демократической партии и партии «Комэйто».
2017-10-27,,Президент казахстана подписал указ о переходе казахского языка с кириллицы на латинскую графику.
2017-10-27,2017-10-29,"VII Международный форум сёги (Китакюсю, Япония)."
2017-10-31,,Теракт в нью-йорке.
2017-11-02,,На суматре открыли новый вид орангутана.
2017-11-07,,"В день 100-летия октябрьской революции 1917 года вскрыто послание, адресованное коммунистам 21 века. послание хранилось за табличкой, прикреплённой на здании бывшего предприятия военной электроники «муссон» (ныне трц «муссон») в севастополе. аналоги послания были вскрыты и в других городах бывшего ссср (например, капсула в стеле у монумента «росток» в пензе)."
2017-11-08,2017-11-09,"XIV межрегиональный экономический форум Россия — Казахстан (Челябинск, Россия)."
2017-11-09,,Взрыв жилого дома в ижевске.
2017-11-08,2017-11-10,"саммит АТЭС (Дананг, Вьетнам)."
2017-11-12,,Землетрясение в иране.
2017-11-13,,Президентом словении переизбран борут пахор.
2017-11-14,,"В зимбабве произошёл военный госпереворот, президент страны роберт мугабе был помещён под домашний арест."
2017-11-15,,"В хабаровском крае россии при заходе на посадку разбился пассажирский самолёт l-410, следовавший из хабаровска в нелькан."
2017-11-19,,Выборы президента чили. в первом туре лидирует бывший президент страны себастьян пиньера.
2017-11-21,,"Ушёл в отставку президент зимбабве роберт мугабе, фактически отстранённый от власти военными после госпереворота."
2017-11-24,,Вступил в должность новый президент зимбабве эммерсон мнангагва.
2017-11-25,,Глава лнр игорь плотницкий ушёл в отставку. исполняющим обязанности главы республики стал леонид пасечник.
2017-12-06,,Соединённые штаты америки официально признали иерусалим столицей израиля.
2017-12-11,,Введён в эксплуатацию железнодорожный сектор журавка — миллерово (в обход украины).
2017-12-14,,"Экипаж корабля союз мс-05 в составе сергея рязанского, рэндольфа брезника и паоло несполи вернулся с мкс на землю."
2017-12-17,,Второй тур выборов президента Чили. Победу одержал бывший президент страны Себастьян Пиньера.
2017-12-17,,"Запуск космического корабля Союз МС-07 экипаж в составе Антон Шкаплеров, Скотт Тингл и Норисигэ Канаи."
2017-12-21,,В гааге прошла церемония закрытия международного трибунала по бывшей югославии.
2017-12-26,,Второй тур президентских выборов в либерии. победу одержал джордж веа.
