date_start,date_end,event
2024-03-07,,"287 учеников похищены боевиками из государственной школы в штате Кадуна, Нигерия."
2024-03-09,,Президентом пакистана избран асиф али зардари.
2024-03-10,,Проведение досрочных парламентских выборов в Португалии. СДП получает множество мест и формирует правительство меньшинства на фоне поражений действующей Социалистической партии и значительных успехов правой партии Chega.
2024-03-10,,Вступил в должность президент Венгрии Тамаш Шуйок.
2024-03-12,,"Временный президент и премьер-министр гаити ариэль анри объявляет о своей предстоящей отставке с обоих постов на фоне продолжающегося кризиса, отмеченного бандитскими разборками* в стране. власть временно перейдёт к переходному президентскому совету."
2024-03-12,2024-03-21,"«Русский добровольческий корпус» и другие проукраинские группировки признанные террористическими на территории РФ совершили мартовский рейд в Белгородскоую и Курскую области, по результатам которого погибло 16 человек среди мирного населения, и ещё 98 были ранены."
2024-03-15,2024-03-17,проведение президентских выборов в России. Победу одержал Владимир Путин.
2024-03-17,,Проведение протестной акции «полдень против путина».
2024-03-20,,Прабово субианто избран президентом индонезии.
2024-03-22,,"Массированный ракетный обстрел Украины, самый масштабный с начала войны, привёл к значительным разрушениям и приостановке работы ДнепроГЭС и отключениям света в ряде городов, включая Харьков."
2024-03-22,,"По меньшей мере 145 человек погибли в результате теракта в «Крокус Сити Холле» в Красногорске, Россия."
2024-03-23,,Проведение выборов президента словакии. во второй тур вышли петер пеллегрини и иван корчок.
2024-03-24,,"Президентские выборы в сенегале. бассиру диомай фай избран президентом после того, как его партия и её бывший кандидат усман сонко были дисквалифицированы."
2024-03-31,,Болгария и румыния становятся членами шенгенской зоны по морским и воздушным путям.
2024-04-03,,"Серия землетрясений на тайване магнитудой 7,4 и 6,5 балла."
2024-04-04,,Парламентские выборы в кувейте.
2024-04-05,,"Эквадорская полиция совершает рейд в мексиканском посольстве в Кито с целью ареста бывшего вице-президента Хорхе Гласа, которому Мексика предоставила политическое убежище. Эти действия нарушают Венскую конвенцию о дипломатических сношениях, и правительства Мексики и Никарагуа разрывают дипломатические отношения с Эквадором."
2024-04-05,,"Прорыв дамбы в Орске, который привёл к затоплению города. Жителей эвакуируют."
2024-04-06,,Второй тур выборов президента словакии. победу одержал петер пеллегрини.
2024-04-08,,"Полное солнечное затмение было видно в мексике, центральной части сша, восточной канаде."
2024-04-10,,"Парламентские выборы в Республике Корея. Демократическая партия Тобуро и Демократический альянс получают 176 мест, в то время как партия «Сила народа» и партия народного будущего, к которой принадлежит президент Юн Сок Ёль, получает только 108 мест."
2024-04-10,,Катастрофическое наводнение в Оренбурге. Уровень воды Урала превысил отметку 1000 сантиметров (10 метров).
2024-04-11,,Российские удары по трипольской тэс и по сумской тэц.
2024-04-13,,"Иран нанёс ответные удары по израилю, после израильского авиаудара по иранскому консульству в дамаске в начале месяца."
2024-04-15,,Акция протеста у парламента грузии против принятия закона об иноагентах.
2024-04-16,,Наводнение в объединённых арабских эмиратах.
2024-04-17,,Начался вывод российских миротворцев из Нагорного Карабаха.
2024-04-17,,Парламентские выборы в Хорватии. Коалиция действующего премьер-министра Андрея Пленковича «Хорватское демократическое содружество» получает большинство мест.
2024-04-17,,Парламентские выборы на Соломоновых Островах.
2024-04-19,,Израиль нанёс авиаудары по ирану в ответ на ракетную и беспилотную атаку ирана на израиль ранее 13 апреля.
2024-04-19,2024-06-01,парламентские выборы в Индии.
2024-04-20,,Новая акция протеста в грузии в связи с принятием закона об иноагентах.
2024-04-21,,Парламентские выборы на мальдивах.
2024-04-24,,Президентские выборы в северной македонии.
2024-05-05,,Всеобщие выборы в панаме. избран хосе рауль мулино.
2024-05-06,,Президентские выборы в чаде.
2024-05-07,,Инаугурация избранного президента российской федерации владимира путина.
2024-05-07,2024-05-11,проведение 68-го конкурса песни «Евровидение» в Швеции.
2024-05-08,,"На выборах в Северной Македонии партия евроскептиков ВМРО-ДПМНЕ одерживает убедительную победу на парламентских выборах, а её кандидат в президенты Гордана Силяновская-Давкова избирается первой женщиной-президентом страны во втором туре президентских выборов."
2024-05-08,,Наводнение в Бразилии.
2024-05-08,,"Введены режимы ЧС в нескольких регионах России, из-за заморозков."
2024-05-09,,"Многотысячный митинг в армении с требованием отставки премьер-министра никола пашиняна, причиной акции протеста стали уступки страной ряда территорий азербайджану."
2024-05-10,,"Падение автобуса в реку Мойку в Санкт-Петербурге. 7 человек погибли, 2 выжили."
2024-05-10,,Вторжение России на Украину: российские войска начали наступление в Харьковской области.
2024-05-10,,Наводнение в Афганистане. Погибли около 300 человек.
2024-05-10,,Эмир Кувейта Мишааль аль-Ахмед аль-Джабер ас-Сабах распустил парламент и приостановил действие ряда положений Конституции.
2024-05-10,2024-05-26,Чемпионат мира по хоккею с шайбой 2024.
2024-05-12,,Проведение президентских выборов в Литве.
2024-05-12,,"Обрушение подъезда в Белгороде. Погибло 17 человек, 27 пострадавших."
2024-05-15,,"Ли Сяньлуна, занимающего пост премьер-министра Сингапура с 2004 года, сменил на посту премьер-министра бывший заместитель премьер-министра Лоуренс Вонг в преддверии следующих всеобщих выборов в 2025 году."
2024-05-15,,Покушение на премьер-министра Словакии Роберта Фицо.
2024-05-19,,Всеобщие выборы в Доминиканской Республике. Победу одержал действующий президент Луис Абинадер.
2024-05-19,,"На границе Ирана и Азербайджана разбился вертолёт с президентом Ирана Ибрахимом Раиси, министром иностранных дел Ирана Хосейном Амиром Абдоллахияном и другими высокопоставленными лицами Ирана. Все пассажиры погибли."
2024-05-19,,"Попытка государственного переворота в Демократической Республике Конго, которую, как сообщалось, возглавил Кристиан Маланга, привела к беспорядкам в Киншасе. Правительственные войска быстро вмешались, арестовав лидеров переворота и, как сообщалось, восстановив спокойствие."
2024-05-20,,"Главный прокурор международного уголовного суда добивается выдачи ордеров на арест премьер-министра израиля биньямина нетаньяху, министра обороны израиля йоава галанта и лидеров хамас в газе яхьи синвара, исмаила хании и мухаммада дейфа по обвинению в военных преступлениях."
2024-05-24,,В результате оползня в папуа — новой гвинее погибло более 2000 человек.
2024-05-26,,Второй тур президентских выборов в Литве. Победу одержал действующий президент Гитанас Науседа.
2024-05-26,,Акция протеста в Армении с требованием отставки Никола Пашиняна.
2024-05-26,2024-05-27,визит Владимира Путина в Узбекистан.
2024-05-29,,Парламентские выборы в ЮАР. Впервые в демократической истории Южной Африки партии АНК не удалось набрать большинство голосов.
2024-05-29,,Парламентские выборы на Мадагаскаре завершились победой правящей пропрезидентской партии.
2024-06-01,,"Парламентские выборы в Индии 2024 года, начавшиеся 19 апреля, завершаются."
2024-06-01,,Президентские выборы в Исландии. Победу одержала Хадла Тоумасдоуттир.
2024-06-01,2024-06-29,чемпионат мира по крикету среди мужчин T20 2024 года проводится совместно Вест-Индией и США.
2024-06-02,,Всеобщие выборы в мексике. клаудия шейнбаум была избрана первой женщиной-президентом мексики.
2024-06-03,,Вступил в силу принятый в грузии закон об иноагентах.
2024-06-05,,Олег Кононенко первым в мире провёл в космосе 1000 суток суммарно.
2024-06-05,,Премьер-министр Индии Нарендра Моди подал в отставку в преддверии формирования нового кабинета.
2024-06-05,,В США состоялся первый пилотируемый запуск космического корабля Starliner в рамках миссии Boe-CFT.
2024-06-05,,«Тинькофф Банк» сменил название на «Т-Банк».
2024-06-06,,"Столкновение двух трамваев в Кемерово, в результате которого 1 человек погиб и 146 пострадали."
2024-06-06,,"Столкновение поездов в Чехии. Погибли 4 человека, 34 получили ранения."
2024-06-06,2024-06-09,"проведение выборов в Европейский парламент. ЕНП, возглавляемая действующим председателем Еврокомиссии Урсулой фон дер Ляйен, сохраняет свой статус крупнейшей фракции в парламенте на фоне усиления позиций групп ECR и ID."
2024-06-07,,Нападение на премьер-министра дании метте фредериксен.
2024-06-09,,"Парламентские выборы в Бельгии. Новый фламандский альянс остаётся крупнейшей партией в Палате представителей, в то время как Open VLD, партия уходящего премьер-министра Александра Де Кро, теряет места."
2024-06-09,,"Парламентские выборы в Болгарии. ГЕРБ-СДС показала лучшие результаты, набрав 25 % голосов и 68 мест, но не получила большинства в Национальном собрании."
2024-06-09,,"Парламентские выборы в Сан-Марино. Альянс Демократия и свобода, во главе с PDCS, получает большинство в Большом и Генеральном совете."
2024-06-09,,Парламентские выборы в Южной Осетии.
2024-06-10,,"В авиакатастрофе близ чикангавы, малави, погибли девять человек, включая вице-президента малави саулоса чилиму."
2024-06-11,2024-06-23,"в Казани прошли Игры БРИКС с участием спортсменов из стран, входящих в эту организацию."
2024-06-12,,Завершение вывода российских миротворцев из нагорного карабаха.
2024-06-13,2024-06-15,50-й саммит G7 в Италии.
2024-06-14,2024-07-14,Чемпионат Европы по футболу 2024 в Германии.
2024-06-15,2024-06-16,в Швейцарии прошла мирная конференция по Украине.
2024-06-16,,Захват заложников в сизо ростова-на-дону.
2024-06-23,,"Украинская ракета сбита над аннексированным Россией Севастополем. Пострадали 153 человека. 4 человека, в том числе два ребёнка, погибли."
2024-06-23,,"Нападения на синагоги и церкви Дагестана. Атаке подверглись города Махачкала и Дербент, погибло 22 человека, пострадали 46."
2024-06-24,,Пожар в здании бывшего нии «платан» в городе фрязино. погибло 8 человек.
2024-06-25,,"Массовые беспорядки в Кении, вызванные решением правительства о повышении налогов."
2024-06-25,,Международный уголовный суд выдал ордер на арест Сергея Шойгу и Валерия Герасимова.
2024-06-26,,"Неудавшаяся попытка государственного переворота в ла-пасе, боливия, во главе с бывшим главнокомандующим хуаном хосе суньигой."
2024-06-27,,Дебаты кандидатов в президенты сша джо байдена и дональда трампа.
2024-06-28,,Президентские выборы в Иране. Прошли во второй тур Масуд Пезешкиан и Саид Джалили.
2024-06-28,,Парламентские выборы в Монголии. Монгольская народная партия получает меньшее число мест в Великом государственном хурале на фоне успехов Демократической партии.
2024-06-29,,Президентские выборы в мавритании. действующий президент мухаммед ульд аш-шейх аль-газуани переизбран на второй срок.
2024-06-30,2024-07-07,"парламентские выборы во Франции. Левый «Новый народный фронт» получает большинство мест в Национальном собрании, опередив правого «Национального объединения», одержавшее победу в первом туре, но не набрав большинства."
2024-07-03,,Россия приостановила членство в па обсе.
2024-07-04,,"Парламентские выборы в великобритании. победу одержала лейбористская партия, и кир стармер стал новым премьер-министром великобритании."
2024-07-05,,Второй тур президентских выборов в иране. победу одержал масуд пезешкиан.
2024-07-08,,"Вторжение россии в украину: в результате российского массированного ракетного обстрела украины погибли 42 человека, ранены 170."
2024-07-09,2024-07-11,Саммит НАТО в США.
2024-07-09,,Руководство евросоюза приняло решение о приостановлении процесса вхождения грузии в эту организацию.
2024-07-12,,Катастрофа SSJ 100 под Коломной. Погибли все находившиеся на его борту 3 члена экипажа.
2024-07-12,,Инаугурация президента Литвы Гитанаса Науседы.
2024-07-13,,"Покушение на Дональда Трампа в Пенсильвании. Сам Трамп ранен, стрелок и ещё один человек убиты."
2024-07-13,,"В результате ракетного удара Израиля, по вилле семьи Саламе, убит лидер ХАМАС Мухаммад Дейф."
2024-07-15,,Парламентские выборы в сирии.
2024-07-15,2024-07-18,национальный съезд Республиканской партии.
2024-07-15,2024-07-16,президентские выборы в Руанде. Действующий президент Поль Кагаме переизбран на четвёртый срок.
2024-07-19,,Сбой в работе windows.
2024-07-21,,Джо байден объявил о выходе из президентской гонки.
2024-07-21,2024-07-27,проведение XX Международного ботанического конгресса в Мадриде (Испания).
2024-07-22,,В московском зоопарке в возрасте 30 лет умер сетчатый жираф самсон гамлетович ленинградов.
2024-07-26,2024-08-11,летние Олимпийские игры 2024 прошли в Париже.
2024-07-28,,"Президентские выборы в венесуэле. действующий президент николас мадуро объявил о победе над кандидатом от оппозиции эдмундо гонсалесом уррутиа на фоне предполагаемых нарушений, в результате чего многие южноамериканские государства отказались признавать результаты выборов или приостановили дипломатические отношения с правительством мадуро."
2024-07-29,,"Межплеменной конфликт в Пакистане. Погибло 35 человек, около 100 пострадали."
2024-07-29,,В Венесуэле начались акции протеста в связи с переизбранием Николаса Мадуро на пост президента страны.
2024-07-29,,"Массовое убийство в Саутпорте. Погибло 3 девочки, 10 человек пострадало. Начало протестов в Великобритании."
2024-07-30,,Инаугурация президента ирана масуда пезешкиана.
2024-07-31,,В иране убит лидер хамас исмаил хания.
2024-08-01,,Обмен заключёнными между Россией и странами Запада.
2024-08-01,,"В Нижнем Тагиле произошёл взрыв в жилом доме. Погибли 11 человек, 26 пострадали."
2024-08-04,,Антиправительственные протесты в бангладеш. в результате столкновения протестующих с полицией погибло по меньшей мере 300 человек.
2024-08-05,,Премьер-министр бангладеш шейх хасина подала в отставку и бежала из страны. командующий армией страны вакер-уз-заман объявил о создании временного правительства.
2024-08-06,,Начало боёв в курской области.
2024-08-08,,Всу оккупировали суджу.
2024-08-09,,"Катастрофа atr 72 под сан-паулу: самолёт atr 72 авиакомпании voepass linhas aéreas разбился недалеко от виньеду, сан-паулу, бразилия, погибли все 62 человека, находившиеся на борту."
2024-08-14,,"Всемирная организация здравоохранения (ВОЗ) второй раз за два года объявляет эпидемию оспы чрезвычайной ситуацией в области общественного здравоохранения, имеющей международное значение, после распространения вируса в африканских странах."
2024-08-14,,"Конституционный суд Таиланда отстранил премьер-министра Сеттху Тхависина от должности за незаконное назначение в свой кабинет министра, который был приговорён к тюремному заключению."
2024-08-14,2024-08-19,парламентские выборы в Кирибати.
2024-08-19,2024-08-22,съезд Демократической партии в США.
2024-08-23,,Захват заложников в ик-19 в суровикино.
2024-08-24,,Арест создателя ВК и Telegram Павла Дурова во Франции.
2024-08-24,,"В результате нападения боевиков в Буркина-Фасо погибло от 100 до 200 человек, не менее 140 ранены."
2024-08-26,,"Крушение истребителя f-16 на украине, после которого владимир зеленский освободил николая олещука от должности командующего ввс украины."
2024-08-28,2024-09-08,"летние Паралимпийские игры 2024 прошли в Париже, Франция."
2024-09-01,,Досрочные парламентские выборы в азербайджане.
2024-09-03,,"Вторжение россии в украину: российские войска нанесли ракетный удар по полтаве, в результате которого погибли 53 человека, 298 получили ранения."
2024-09-04,,Российский мобильный оператор tele2 провёл ребрендинг и сменил название на t2.
2024-09-07,,Президентские выборы в алжире. действующий президент абдельмаджид теббун переизбран на второй срок.
2024-09-08,,Единый день голосования в россии.
2024-09-10,,Дебаты кандидатов в президенты сша камалы харрис и дональда трампа.
2024-09-11,,Установлен рекорд по числу людей в космосе. после запуска «союз мс-26» на околоземной орбите одновременно находится 19 человек.
2024-09-17,,В грузии принят закон о запрете «пропаганды лгбт» и трансгендерного перехода.
2024-09-17,2024-09-18,взрывы в Ливане в результате детонации пейджеров и раций. 37 человек погибли и более 3000 получили ранения.
2024-09-18,,Количество статей в русской википедии достигло 2 миллиона.
2024-09-19,,"В странах европы и сша зафиксировано появление нового штамма коронавируса xec, в результате чего некоторые города сша и европы снова закрылись на карантин."
2024-09-21,,"Президентские выборы в шри-ланке. анура кумара диссанаяке избран президентом шри-ланки, и впервые в истории шри-ланки был проведён второй тур подсчёта голосов."
2024-09-27,,Взрыв на автозаправке в Дагестане. Погибли 13 человек и 11 пострадали.
2024-09-27,,"Израильским авиаударом уничтожено почти всё высшее руководство «Хезболлы», включая её лидера Хасана Насраллу."
2024-09-29,,Парламентские выборы в австрии.
2024-09-30,,"Великобритания становится первой страной g7, которая постепенно отказывается от угольной энергетики в пользу производства электроэнергии после 142 лет использования этого источника энергии."
2024-10-01,,Начало вторжения Израиля в Ливан.
2024-10-01,,Иран запустил 201 баллистическую ракету в сторону Израиля в ответ на ликвидацию Хасана Насраллы.
2024-10-01,,Вторжение России на Украину: бои за Угледар завершились оккупацией города.
2024-10-06,,Референдум о строительстве АЭС в Казахстане.
2024-10-06,,Президентские выборы в Тунисе. Действующий президент Каис Саид переизбран на второй срок.
2024-10-08,,Блокировка мессенджера discord в россии.
2024-10-09,,Блокировка мессенджера Discord в Турции.
2024-10-09,,"Всеобщие выборы в Мозамбике. Даниэл Шапу избран президентом, а правящая партия ФРЕЛИМО сохраняет большинство в Ассамблее Республики."
2024-10-10,,"Российская армия развернула наступление в кореневском, суджанском и глушковском районах курской области, часть которых была в августе оккупирована украинскими войсками."
2024-10-12,,Взрыв на азс в грозном.
2024-10-13,,Первый тур парламентских выборов в Литве.
2024-10-13,,"Компания SpaceX впервые успешно вернула на стартовую площадку первую ступень сверхтяжёлой ракеты-носителя Starship, самой большой и мощной из когда-либо запущенных ракет."
2024-10-14,,Запуск космического аппарата europa clipper к орбите юпитера. миссия направлена для изучения воды на спутнике европа.
2024-10-16,,"Яхья синвар, лидер хамас, убит в перестрелке с израильскими военными в рафахе."
2024-10-20,,Президентские выборы в молдове и референдум о вхождении страны в евросоюз.
2024-10-21,,Президентом Вьетнама стал генерал Лыонг Кыонг.
2024-10-21,,Бывший президент Албании Илир Мета задержан по обвинению в коррупции.
2024-10-22,2024-10-24,"саммит глав государств БРИКС в Казани, Татарстан."
2024-10-26,,Проведение парламентских выборов в грузии.
2024-10-27,,Всеобщие выборы в Уругвае.
2024-10-27,,Второй тур парламентских выборов в Литве.
2024-10-27,,"Парламентские выборы в Японии. Правящая ЛДП впервые с 2009 года теряет парламентское большинство, но по-прежнему получает большинство мест. КДП добилась своего лучшего результата в истории партии."
2024-10-27,,Парламентские выборы в Болгарии.
2024-10-27,,Парламентские выборы в Узбекистане.
2024-10-28,2024-10-31,чемпионат мира по борьбе в Тиране (Албания).
2024-10-28,,В грузии начались протесты после парламентских выборов.
2024-10-30,,"Парламентские выборы в Ботсване. Правящая партия ДПБ отстранена от власти, что положило конец 58-летнему непрерывному правлению. Дума Боко из партии UDC избран президентом Ботсваны."
2024-10-30,,"Испания переживает сильнейшее наводнение за последние полвека, в результате которого более 200 человек погибли, а многие пропали без вести, поскольку за восемь часов выпала годовая норма осадков."
2024-11-01,,Обрушение козырька на вокзале в нови-саде (сербия). погибло 14 человек.
2024-11-02,,Риши сунак ушёл с поста лидера консервативной партии великобритании. новым лидером стала кеми баденок.
2024-11-03,,Состоялся второй тур президентских выборов в молдове. действующий президент майя санду переизбрана на второй срок.
2024-11-04,,Прекращена поддержка paint 3d.
2024-11-05,,"Президентские выборы в США. Победу одержал Дональд Трамп, став первым президентом после перерыва со времён Гровера Кливленда в 1892 году."
2024-11-05,,Всеобщие выборы в Палау. Действующий президент Сурангел Уиппс — младший переизбран на второй срок.
2024-11-10,,"Парламентские выборы на маврикии. избирательный альянс действующего премьер-министра правинда джагнота «лепеп» потерпел поражение от альянса лидера оппозиции и бывшего премьер-министра навинчандра рамгулама, при этом последний занимает все места, кроме двух."
2024-11-11,,Массовые акции протеста в абхазии в связи с арестом ряда депутатов от оппозиции.
2024-11-13,,Президентские выборы в Сомалиленде. Абдирахман Мохамед Абдуллахи избран президентом.
2024-11-13,,Состоялась встреча Дональда Трампа и Джо Байдена в Белом доме для обсуждения вопросов передачи власти по результатам выборов президента США 2024 года.
2024-11-14,,Парламентские выборы в шри-ланке. коалиция «национальная народная власть» президента ануры кумары диссанаяке получает квалифицированное большинство в парламенте шри-ланки 17-го созыва.
2024-11-15,,Протестующими в абхазии захвачено здание парламента республики.
2024-11-16,,"Конституционный референдум в габоне. по официальным данным, за принятие новой конституции проголосовали не менее 90 % граждан страны."
2024-11-17,,Парламентские выборы в сенегале. партия президента бассиру диомая фая pastef получает абсолютное большинство в национальной ассамблее.
2024-11-18,2024-11-19,саммит государств Большой двадцатки прошёл в Рио-де-Жанейро.
2024-11-19,,Президент абхазии аслан бжания подал в отставку. обязанности президента исполняет бадра гунба.
2024-11-21,,Россия нанесла гиперзвуковой ракетный удар по Днепру.
2024-11-21,,"Международный уголовный суд выдал ордера на арест премьер-министра Биньямина Нетаньяху, экс-министра обороны Израиля Йоава Галанта и военного лидера ХАМАС Мухаммада Дейфа по обвинению в военных преступлениях, совершённых во время войны между Израилем и ХАМАСОМ."
2024-11-24,,Президентские выборы в Румынии. Во второй тур прошли Кэлин Джорджеску и Елена Ласкони.
2024-11-24,,Второй тур президентских выборов в Уругвае. Президентом избран кандидат от левой оппозиции Яманду Орси.
2024-11-26,,Акция протеста в Пакистане с требованием об освобождении премьер-министра Имрана Хана.
2024-11-26,,"Премьер-министр Израиля Биньямин Нетаньяху объявил о заключении соглашения о прекращении огня, направленного на прекращение боевых действий с «Хезболлой» в Ливане."
2024-11-27,,Всеобщие выборы в Намибии. Нетумбо Нанди-Ндайтва из партии СВАПО избрана первой женщиной-президентом Намибии.
2024-11-27,,Атака боевиков организации Джебхат ан-Нусра на правительственные войска в Сирии.
2024-11-28,,Грузия приостановила переговоры о вступлении в ес до 2028 года.
2024-11-29,,"Парламентские выборы в ирландии. правоцентристская партия «фианна файл» остаётся крупнейшей партией в дойл эрене, увеличив число своих мест до 48."
2024-11-30,,"Парламентские выборы в Исландии. Оппозиционная партия «Социал-демократический альянс» получает 15 мест в Альтинге, а действующая Партия независимости — 14 мест. Однако ни одна из партий не получила большинства."
2024-11-30,,Повстанцы в Сирии захватили город Алеппо.
2024-11-30,,"Митинги в Грузии с требованием роспуска парламента и назначения новых выборов, а также против отмены курса Грузии на евроинтеграцию."
2024-11-30,,Митинги в Валенсии с требованием отставки правительства из-за недавних наводнений в регионе.
2024-12-01,,"Парламентские выборы в румынии. действующая национальная коалиция за румынию получает большинство голосов, а крайне правые партии добиваются существенного успеха."
2024-12-03,,В Южной Корее объявлено военное положение.
2024-12-03,,Парламент Абхазии проголосовал против ратификации договора с Россией об инвестициях.
2024-12-03,,Падение астероида над Якутией.
2024-12-04,,"Политический кризис во франции. мишель барнье стал первым премьер-министром франции, получившим вотум недоверия, со времён жоржа помпиду в 1962 году."
2024-12-05,,Землетрясение на севере калифорнии (сша) магнитудой 7 баллов.
2024-12-06,,Конституционный суд румынии аннулировал итоги первого тура президентских выборов на фоне обвинений во вмешательстве россии после неожиданного выхода пророссийского кандидата кэлина джорджеску во второй тур.
2024-12-07,,Всеобщие выборы в Гане. Джон Махама из NDC избран президентом на второй срок с перерывом.
2024-12-07,,"После пятилетней реставрации открылся Собор Парижской Богоматери, пострадавший от пожара в апреле 2019 года."
2024-12-07,,Массовая акция протеста в Южной Корее с требованием отставки президента Юн Сок Ёля.
2024-12-08,,В ходе боёв столица Сирии Дамаск была захвачена антиправительственными силами.
2024-12-08,,"Президент Сирии Башар Асад покинул страну, что ознаменовало прекращение существования Сирийской Арабской Республики и падение династии Асадов, правившей 53 года. Сирийская оппозиция начала формирование переходного правительства."
