date_start,date_end,event
2023-02-26,,Крушение лодки с мигрантами в калабрии. в результате крушения погибли не менее 94 человек.
2023-02-28,,На кипре вступил в должность президента никос христодулидис.
2023-03-01,,В России вступили в силу правила эвакуации при ЧС.
2023-03-01,,Полный запуск московской Большой кольцевой линии метрополитена.
2023-03-01,,Столкновение поездов в Греции. Погибли 57 человек.
2023-03-02,,Парламент Вьетнама избрал президентом страны Во Ван Тхыонга.
2023-03-02,,Рейд Русского добровольческого корпуса на сёла Сушаны и Любечане в Брянской области.
2023-03-03,,Столицей оккупированной россией части запорожской области официально стал мелитополь.
2023-03-05,,Парламентские выборы в эстонии. победу одержала правящая либеральная партия реформ.
2023-03-07,,В тбилиси и по всей грузии прошли акции протеста против закона об иноагентах.
2023-03-09,,Стрельба в центре Свидетелей Иеговы в Гамбурге. Погибло 8 человек.
2023-03-09,,В Чехии вступил в должность президента Петр Павел.
2023-03-10,,В Китае переизбрали Си Цзиньпина.
2023-03-10,,Саудовская Аравия и Иран восстановили дипломатические отношения.
2023-03-11,,В китае избрали нового премьер-министра ли цян.
2023-03-14,,Инцидент с американским беспилотником над чёрным морем.
2023-03-16,,Парламент молдовы принял закон об изменении названия государственного языка молдовы с молдавского на румынский язык.
2023-03-18,,В беларуси создана правящая партия белая русь.
2023-03-19,,Проведение досрочных парламентских выборов в казахстане. победу одержала партия аманат.
2023-03-28,,Парад планет: пять планет выстроились в ровную линию.
2023-03-30,,Арест американского журналиста Эвана Гершковича по обвинению в «шпионаже».
2023-03-30,,"Впервые в американской истории большое жюри Нью-Йорка предъявило бывшему президенту США Дональду Трампу обвинение, связанное с выплатой денег за молчание порноактрисе Сторми Дэниэлс незадолго до выборов 2016 года."
2023-04-02,,Выборы президента Черногории. Победу одержал Яков Милатович.
2023-04-02,,Парламентские выборы в Болгарии.
2023-04-02,,Парламентские выборы в Финляндии.
2023-04-02,,"Террористический акт в кафе Санкт-Петербурга, в результате которого погиб военный корреспондент и пропагандист Владлен Татарский."
2023-04-04,,Финляндия вступила в НАТО.
2023-04-04,,Арестован бывший президент США Дональд Трамп.
2023-04-11,,Гражданская война в Мьянме: в деревне Пазичжи более 100 человек убиты ВВС Мьянмы во время празднования открытия административного офиса Народных сил обороны.
2023-04-11,,"В Италии объявлен режим чрезвычайной ситуации из-за миграционного кризиса, связанного с наплывом нелегальных мигрантов. Срок действия режима ЧС составит полгода."
2023-04-14,,"Запуск европейским космическим агентством космического аппарата «juice», предназначенного для исследования спутников юпитера."
2023-04-15,,Завершение атомной электрогенерации в Германии.
2023-04-15,,В Судане вспыхнули бои между Суданскими вооружёнными силами и военизированными Силами быстрого реагирования (СБР). СБР захватили международный аэропорт Хартума и президентский дворец в Хартуме.
2023-04-18,,"Пожар в частной больнице Пекина. Погибли 29 человек, 39 пострадали."
2023-04-18,,В Минске на месте бывших McDonald’s открыли рестораны быстрого питания Mak.by.
2023-04-19,,"По меньшей мере 90 человек погибло и 322 ранено в результате давки во время благотворительного мероприятия рамадан в сане, йемен."
2023-04-25,,В москве открылся первый ресторан rostic’s после ухода kfc.
2023-04-29,,В японии сняли все ограничения по коронавирусу.
2023-04-30,,Всеобщие выборы в Парагвае. Победу одержал Сантьяго Пенья от Партии Колорадо.
2023-04-30,,Первый тур выборов башкана в Гагаузии.
2023-05-01,,Подрыв грузовых вагонов на железнодорожной станции унеча брянской области.
2023-05-02,,Гильдия сценаристов сша начала забастовку
2023-05-03,,Атака БПЛА на Московский Кремль.
2023-05-03,,"В результате стрельбы в начальной школе Белграда погибло 9 человек, 6 ранено."
2023-05-05,,"Воз объявила об окончании пандемии covid-19 и отмене чрезвычайной ситуации в области здравоохранения, введённой в январе 2020 года."
2023-05-06,,Коронация Карла III и Камиллы как короля и королевы Соединённого Королевства и других королевств Содружества в Вестминстерском аббатстве в Лондоне.
2023-05-06,,"В Нижнем Новгороде взорвана машина Захара Прилепина, в результате чего Прилепин ранен, а водитель погиб."
2023-05-07,,Сирия повторно принята в Лигу Арабских государств после приостановки с 2011 года.
2023-05-07,,Япония приравняла коронавирус к категории сезонного гриппа.
2023-05-09,2023-05-13,"проведён 67-й конкурс песни «Евровидение» в Ливерпуле, Великобритания."
2023-05-11,,Парламент молдовы проголосовал за выход из соглашения о работе телеканала мир.
2023-05-12,2023-05-28,чемпионат мира по хоккею с шайбой.
2023-05-14,,Проведены парламентские и первый тур президентских выборов в Турции.
2023-05-14,,Всеобщие парламентские выборы в Таиланде. Победу одержала оппозиционная прогрессивистская антивоенная партия Движение вперёд.
2023-05-14,,Второй тур выборов башкана в Гагаузии. Победу одержала Евгения Гуцул.
2023-05-21,,Вторжение россии на украину: россия заявила об оккупации города бахмута.
2023-05-22,2023-05-23,бои в Белгородской области. Введение режима контртеррористической операции на территории области. Повторный рейд прошёл 1-5 июня.
2023-05-24,2023-05-25,"прошёл II-й Евразийский экономический форум в Москве, на котором также прошло очередное заседание Высшего Евразийского экономического совета стран-участниц ЕАЭС."
2023-05-26,,Российская ракета разрушила больницу в днепре. пострадали более 30 человек.
2023-05-28,,"Второй тур выборов президента турции. эрдоган побеждает кылычдароглу с 52,18 % голосов и выигрывает третий срок на посту президента."
2023-05-29,,Президент россии владимир путин подписал закон о денонсации довсе.
2023-05-30,,Атака БПЛА на Новомосковский административный округ и Профсоюзную улицу в Москве.
2023-05-30,,Стоимость акций производителя чипов Nvidia на фондовом рынке достигла 1 трлн долл.
2023-05-31,,Президентские выборы в латвии. избран эдгар ринкевич.
2023-06-02,,"Столкновение поездов в индии, погибло 294 человека и более 1000 получили ранения."
2023-06-06,,Подрыв каховской гэс; подтопление ряда населённых пунктов на правом и левом берегах днепра и эвакуация их жителей.
2023-06-18,,Крушение батискафа «титан».
2023-06-19,,В молдове решением конституционного суда была запрещена пророссийская партия шор.
2023-06-20,,Правительство Санны Марин ушло в отставку. Новым премьер-министром Финляндии стал Петтери Орпо.
2023-06-20,,"Эстония стала первой страной на постсоветском пространстве, узаконившей однополые браки."
2023-06-23,,Объявлено об обнаружении 137 очагов чумы в 17 регионах монголии.
2023-06-23,2023-06-24,"Мятеж, организованный ЧВК «Вагнер». В ходе мятежа «вагнеровцами» был захвачен Ростов-на-Дону, а также убито 15 военных ВС РФ."
2023-06-23,2023-06-24,"Введение режима контртеррористической операции в Москве, Московской и Воронежской областях."
2023-06-27,,Убийство подростка арабского происхождения в нантере спровоцировало массовые беспорядки.
2023-07-04,,В чечне избиты журналистка елена милашина и адвокат александр немов.
2023-07-06,,"Средняя температура на земле достигла нового рекорда — 17,23 градуса."
2023-07-09,,Досрочные выборы президента узбекистана. победу одержал действующий президент шавкат мирзиёев.
2023-07-11,,Закончилась расширенная поддержка windows embedded 8 и windows embedded 8.1.
2023-07-11,2023-07-12,Саммит НАТО в Вильнюсе.
2023-07-14,,Началась забастовка гильдии киноактёров сша. в забастовке принимают участие 160 000 актёров.
2023-07-17,,Второй взрыв на крымском мосту.
2023-07-18,,«вояджер-2» обогнал «пионера-10» как второй по расстоянию от солнца космический аппарат.
2023-07-23,,Досрочные парламентские выборы в испании.
2023-07-26,,Военный переворот в нигере. захвачена резиденция президента мохамеда базума.
2023-07-27,,Президент нигера мохамед базум отстранён от власти.
2023-07-28,,Взрыв ракеты в таганроге. пострадали 22 человека.
2023-07-29,,"Ураган в поволжье: погибли 10 человек, 76 ранены."
2023-07-31,,"В великобритании выявлен новый штамм коронавируса eg.5.1 (eris), субвариант омикрона, что сразу привело к повторному закрытию нескольких городов великобритании на карантин."
2023-08-04,,Число пользователей платных подписок apple достигло одного миллиарда.
2023-08-06,,"Сильное землетрясение в китае магнитудой 5,5 на границе провинции шаньдун и хэбэй."
2023-08-09,,Вступил в силу запрет ввоза японских автомобилей в Россию.
2023-08-09,,Убит кандидат в президенты Эквадора Фернандо Вильявисенсио.
2023-08-09,,"Взрыв на территории Загорского оптико-механического завода: погиб 1 человек, 8 пропали без вести, более 80 пострадали. Повреждены 92 многоквартирных дома, 30 частных и садовых домов, суд, 2 школы, спорткомплекс, 13 магазинов и 3 производственно-складских помещения."
2023-08-09,,Президент Пакистана распустил парламент страны.
2023-08-14,,"Взрыв на автозаправочной станции в Махачкале. Погибли 37 человек, около 100 пострадали."
2023-08-14,,В Эквадоре убит лидер оппозиционного движения «Гражданская революция» Педро Брионес.
2023-08-15,,Наводнение в приморском крае.
2023-08-16,,"Государственный долг италии достиг 2,9 триллиона евро, что составило исторический максимум."
2023-08-22,,Xv саммит брикс в юар.
2023-08-23,,Всеобщие выборы в Зимбабве.
2023-08-23,,"Индийский «Чандраян-3» стал первым космическим аппаратом, совершившим посадку вблизи южного полюса Луны."
2023-08-23,,Катастрофа Embraer Legacy 600 под Куженкином. Гибель руководителей ЧВК «Вагнер» Евгения Пригожина и Дмитрия Уткина.
2023-08-30,,Военный переворот в габоне. свергнут президент али бонго ондимба. президентом габона назначен генерал брис олиги нгема.
2023-09-01,,Вступил в силу запрет аренды электросамокатов в париже.
2023-09-08,,Землетрясение в марокко. погибло более 2000 человек.
2023-09-09,,На 18-м саммите g20 в нью-дели африканский союз был объявлен 21-м постоянным членом g20.
2023-09-09,2023-09-10,саммит глав государств G20 в Нью-Дели (Индия).
2023-09-10,,Единый день голосования в России.
2023-09-10,,"Шторм «Даниэль», средиземноморский тропический циклон, который обрушился на Ливию. В результате более 7 тыс. человек погибло, а ещё 9 тыс. пропало без вести."
2023-09-13,,Визит ким чен ына в россию.
2023-09-19,2023-09-20,столкновения в Нагорном Карабахе. По итогам однодневного военного конфликта НКР согласилась расформировать собственные вооружённые силы и прекратить своё существование. Поражение НКР привело к массовому исходу армян из Нагорного Карабаха.
2023-09-20,,"Взрыв газа в многоквартирном доме в балашихе. погибли 7 человек, 20 пострадали."
2023-09-22,,Ракетный удар по штабу черноморского флота вмф россии.
2023-09-24,,Состоялось возвращение американской межпланетной станции «osiris-rex» к земле после миссии к астероиду (101955) бенну и сбрасывание капсулы с грунтом на землю.
2023-09-25,,"Взрыв на топливном складе в нагорном карабахе. погибли 170 человек, 300 пострадали."
2023-09-28,,Глава нкр самвел шахраманян подписал указ о прекращении существования нагорно-карабахской республики с 1 января 2024 года.
2023-09-30,,"Парламентские выборы в словакии. партия «курс — социальная демократия» под руководством бывшего премьер-министра роберта фицо получает большинство мест в национальном совете, и эта победа вызвала международную критику из-за её предполагаемой русофилии."
2023-10-03,,Ратификация Арменией Римского статута Международного уголовного суда.
2023-10-03,,Палата представителей США впервые в американской истории отправила спикера Кевина Маккарти в отставку.
2023-10-07,,Землетрясения в Герате (2023).
2023-10-07,,Вторжение ХАМАС в Израиль. В ответ на проникновение боевиков Израиль начал операцию «Железные мечи». В стране были объявлены чрезвычайное положение и всеобщая мобилизация.
2023-10-08,,Израиль объявил о переходе в состояние войны впервые с 1973 года. в этот же день начались протесты против вторжения хамаса и войны в израиле.
2023-10-09,,Министр обороны израиля йоав галант объявил полную блокаду сектора газа.
2023-10-10,,Завершение расширенной поддержки «windows server 2012» и «windows server 2012 r2».
2023-10-15,,Парламентские выборы в Польше.
2023-10-15,,Выборы президента в Эквадоре. Победу одержал Даниэль Нобоа.
2023-10-16,,"Стрельба в брюсселе, двое шведских футбольных болельщиков были убиты и один получил ранения."
2023-10-22,,Парламентские и президентские выборы в Аргентине.
2023-10-22,,Парламентские выборы в Швейцарии. Швейцарская народная партия сохраняет своё большинство в Национальном совете.
2023-10-25,,Майк джонсон избран спикером палаты представителей сша.
2023-10-27,,Израиль начал крупномасштабное наземное наступление на севере сектора газы.
2023-10-28,,Пожар на шахте имени костенко в карагандинской области (казахстан). погибли 46 человек.
2023-10-29,,Антисемитские беспорядки в махачкалинском аэропорту уйташ.
2023-11-01,,Президент сербии александр вучич объявил о роспуске парламента.
2023-11-04,,"Землетрясение в непале магнитудой 6,4. погибло 128 человек, более сотни ранены."
2023-11-10,,Президент португалии марселу ребелу де соуза распустил парламент.
2023-11-16,,Саммит сша—кнр в сан-франциско.
2023-11-19,,Второй тур президентских выборов в аргентине. победу одержал хавьер милей.
2023-11-22,,Всеобщие выборы в нидерландах. победу одержала правая партия свободы.
2023-11-23,,"Массовые беспорядки в дублине (ирландия), вызванные нападением алжирского эмигранта на школьников."
2023-11-26,,"Детское «евровидение — 2023» прошло в ницце, франция. победила зои клозюр из франции."
2023-11-30,2023-12-12,28-я Конференция ООН по изменению климата.
2023-11-30,,"Бразилия объявляет, что присоединится к опек+ на заседании организации для обсуждения стратегии добычи нефти в 2024 году."
2023-12-01,,Парламентские выборы в нидерландах выиграла партия свободы.
2023-12-03,,"Гайанско-венесуэльский кризис: венесуэла голосует за аннексию спорной территории гуаяна-эсекиба, которая в настоящее время находится под контролем соседней гайаны, и включение этой территории в состав венесуэлы в качестве нового государства."
2023-12-06,,"Президент венесуэлы николас мадуро начал реализацию плана аннексии богатого нефтью региона гуаяна-эсекиба, который принадлежит соседней гайане."
2023-12-07,,"Стрельба в гимназии № 5 в брянске, погибло два человека (в том числе нападавшая) и пятеро ранены."
2023-12-08,,Президент в. в. путин объявил на церемонии награждения о своём желании баллотироваться в президенты на выборах.
2023-12-10,,Инаугурация избранного президента аргентины хавьера милея.
2023-12-10,2023-12-12,президентские выборы в Египте. Избран Абдель Фаттах Ас-Сиси.
2023-12-17,,Внеочередные выборы в народную скупщину (парламент) сербии.
2023-12-18,,В ответ на участившиеся нападения хуситов на международные морские суда США и коалиция из 20 стран начали операцию «Страж процветания» в Красном море.
2023-12-18,,Землетрясение в Китае в провинциях Ганьсу и Цинхай. Погибло по меньшей мере 118 человек.
2023-12-19,,Начало акции протеста оппозиции в сербии.
2023-12-21,,Ангола объявила о выходе из ОПЕК.
2023-12-21,,"Стрельба на философском факультете Карлова университета в Праге, Чехия. 15 человек погибли (включая стрелка) и 24 ранены."
2023-12-25,,Вторжение россии на украину: бои за марьинку завершились оккупацией города россией.
2023-12-26,2023-12-27,акции протеста оппозиции в Абхазии в связи с передачей в собственность России государственной дачи в Пицунде.
2023-12-29,,"Вторжение россии на украину: вооружённые силы рф обстреляли украинские города самой крупной с начала войны волной беспилотников и ракет в ходе ночного штурма, убив по меньшей мере 39 человек и ранив ещё по меньшей мере 160 человек."
2023-12-30,,"Вооружённые силы украины атаковали белгород, в результате чего погибли 25 человек, ещё 109 получили ранения."
