date_start,date_end,event
2005-04-06,,Президентом ирака избран бывший лидер курдских повстанцев джалал талабани; вице-президентами — шиит адель абдул махди и суннит гази аль-явар.
2005-04-13,,"Сенат сша одобрил кандидатуру майкла гриффина на посту главы nasa, ранее участвовавшего в программе сои («звёздные войны»). голосование было проведено на день раньше запланированного срока по инициативе сенаторов."
2005-04-15,,"Старт космического корабля Союз ТМА-6. Экипаж старта — С. К. Крикалёв, Дж. Филлипс (США) и Р. Виттори (Италия)."
2005-04-15,,"Компания «Microsoft» объявила о том, что в настоящее время ведётся работа над тем, чтобы информацию в «Encarta» смог редактировать практически любой желающий."
2005-04-17,,"В Красноярском крае, в Таймырском и Эвенкийском автономных округах прошёл референдум по объединению в единый субъект РФ с 2007 года."
2005-04-17,,Российский пилотируемый космический корабль «Союз ТМА-6» с космонавтами 11-й основной экспедиции и итальянским астронавтом на борту пристыковался в 6 часов 20 минут (московское летнее время) к Международной космической станции.
2005-04-18,,"Компания adobe systems приобрела macromedia inc. за $3,4 млрд."
2005-04-19,,Глава конгрегации по вопросам вероучения йозеф алоиз ратцингер избран новым папой римским под именем бенедикт xvi.
2005-04-20,,Итальянский премьер-министр Сильвио Берлускони вручил прошение о своей отставке итальянскому президенту Карло Чампи.
2005-04-20,,"В Тегеранском аэропорту «Мехрабад» совершил аварийную посадку самолёт Боинг-707. 3 человека погибли и десятки получили ранения. Во время совершения посадки при соприкосновении со взлётно-посадочной полосой разорвалась и загорелась резина шасси, загорелся левый двигатель, сам самолёт выехал с полосы посадки в сторону близлежащей речки, сильно пострадал корпус авиалайнера."
2005-04-21,,В провинции Гуджарат недалеко от г. Барода (Индия) пассажирский поезд столкнулся с товарным составом. Десятки жертв.
2005-04-21,,"В Ираке сбит транспортный вертолёт Ми-8. Все девять человек (три члена экипажа и шесть гражданских пассажиров), находившихся на его борту, погибли. Вертолёт, направлявшийся на север от Багдада, сбит реактивной гранатой."
2005-04-21,,"В рамках саммита министров иностранных дел стран НАТО, проходящего с 20 апреля в Вильнюсе, Россия и НАТО подписали Соглашение о статусе войск."
2005-04-21,,Компания AMD начала поставки двухъядерных процессоров Opteron.
2005-04-23,,Премьера Comedy Club на ТНТ.
2005-04-23,,Появляется самое первое видео на YouTube.
2005-04-25,,В 2 часа 08 минут (московское летнее время) совершил посадку космический корабль «Союз ТМА-5» с международным экипажем на борту.
2005-04-25,,"Крушение в Амагасаки: из-за превышения скорости пригородный поезд сошёл с рельс и врезался в жилой дом, погибли 107 человек."
2005-04-29,,"В пекин на встречу с вождём коммунистической партии китая ху цзиньтао прибыл лянь чжань, лидер тайваньской партии гоминьдан."
2005-05-02,,У побережья гондураса потерпел аварию самолёт президента страны рикардо мадуро. обошлось без жертв.
2005-05-03,,"Взрыв на военном складе афганистана (деревня башгах, провинция баглан, 125 км от кабула). 28 человек погибли, более 70 получили ранения."
2005-05-04,,Браузер firefox скачан более 50 млн раз.
2005-05-05,,Выборы в парламент Великобритании в третий раз подряд выиграла Лейбористская партия.
2005-05-05,,В американском городе Нью-Йорк недалеко от британского посольства взорвались две самодельные бомбы.
2005-05-05,,"Конгресс США выделяет средства «на поддержку демократии» на Украине (60 млн долл.) и в Белоруссии (5 млн долл.). За выделение средств проголосовали 368 конгрессменов, против — 58."
2005-05-05,,Узбекистан заявляет о выходе из ГУУАМ.
2005-05-05,,Футбольный клуб ЦСКА (Москва) вышел в финал Кубка УЕФА.
2005-05-09,,Торжественные мероприятия в честь 60-летия победы в великой отечественной войне.
2005-05-10,,В москве прошёл саммит россия-ес.
2005-05-13,,"Вооружённый мятеж в узбекистане: захвачена тюрьма города андижан, на свободе оказались более 4000 заключённых."
2005-05-15,,Чехия становится чемпионом мира по хоккею 2005 года. в финальном матче команда чехии выиграла у команды канады со счётом 3:0.
2005-05-15,2005-05-17,"II форум приграничных регионов Казахстана и России (Челябинск, Россия)."
2005-05-17,,В Киеве состоялось официальное открытие фестиваля «Евровидения».
2005-05-17,,Начало судебного процесса над террористом Нурпашой Кулаевым.
2005-05-18,,"Владимир Путин подписал закон, согласно которому выборы в Госдуму будут проходить только по пропорциональной системе и места в парламенте получают партии, преодолевшие 7-процентный барьер."
2005-05-18,,Лиссабон. Финал Кубка УЕФА 2004/2005. ЦСКА (Москва) — «Спортинг» (Лиссабон) 3:1. Российский клуб впервые (если не учитывать трофеи клубов СССР) в истории выиграл европейский турнир.
2005-05-18,,"Получена первая партия упрощённого варианта микропроцессоров «Эльбрус 2000» (известных также как Е2K) под названием E3М. Этот микропроцессор разработан в ЗАО «МЦСТ» по передовой, не имеющей аналогов, архитектуре EPIC (архитектура явного параллелизма)."
2005-05-25,,"Авария в энергосистеме в Москве. Произошло крупномасштабное отключение электричества на юге Москвы, а также в 25 городах Подмосковья, в Тульской области, Калужской области. На некоторых особо опасных производствах произошли аварии."
2005-05-25,,"Стамбул. Финал Лиги Чемпионов 2004/2005. «Ливерпуль», пропустив к перерыву три безответных мяча от «Милана», во втором тайме сумел отыграться и одержал победу в серии пенальти (3:3 в основное и добавленное время, 3:2 по пенальти)."
2005-05-25,,Вступил в эксплуатацию нефтепровод Баку-Тбилиси-Джейхан.
2005-05-26,,Впервые в истории вертолёт достиг самой высокой точки планеты — вершины горы эверест и совершил посадку на этом «пике мира». за штурвалом вертолёта компании «еврокоптер» находился французский пилот дидье дельсаль.
2005-05-29,,На референдуме во франции большинство проголосовало против европейской конституции.
2005-05-31,,В москве завершился самый громкий судебный процесс пост-советской истории россии. руководители и совладельцы нефтяной компании юкос михаил ходорковский и платон лебедев осуждены на девять лет лишения свободы в колонии общего режима.
2005-06-01,,"В Бишкеке (Кыргызстан) толпа взяла штурмом здание Верховного суда, но вскоре протестующие покинули здание через чёрный ход."
2005-06-01,,Премьер-министром Франции стал Доминик де Вильпен.
2005-06-02,,Более 60 % проголосовавших на референдуме в нидерландах высказались против европейской конституции.
2005-06-05,,Швейцарцы в ходе референдума одобрили присоединение к шенгенскому соглашению.
2005-06-07,,"Новым главой республики северная осетия — алания таймураз мамсуров. предложенная президентом россии, его кандидатура была утверждена местным парламентом единогласно."
2005-06-10,,В хабаровске создана духовная семинария — высшее учебное заведение московского патриархата для подготовки священнослужителей.
2005-06-14,,"На олимпийском стадионе в афинах, ямайский спринтер асафа пауэлл (asafa powell) установил новый мировой рекорд в беге на 100 метров — 9,77 сек. пауэлл превзошёл рекорд американца тима монтгомери (tim montgomery) на одну сотую секунды."
2005-06-16,,"После оглашения выводов комиссии по служебной этике о конфликте служебных и частных интересов в деятельности министра экономики литвы виктора успасских, лидера трудовой партии, он заявил об уходе в отставку."
2005-06-28,,"В газете «Известия» было опубликовано «Обращение деятелей культуры, науки, представителей общественности в связи с приговором, вынесенным бывшим руководителям НК ЮКОС» с осуждением попыток придать политический характер приговору суда по делу ЮКОСа."
2005-06-28,,Франция заявила о грядущем строительстве термоядерного реактора в устье Роны.
2005-07-04,,В 05:45 utc снаряд экспедиции deep impact произвёл столкновение с кометой темпеля 1.
2005-07-06,,"В 15:45 мск в рамках 117-й сессии международного олимпийского комитета (мок) в сингапуре объявлено, что лондон примет xxx олимпиаду в 2012."
2005-07-07,,В столице великобритании лондоне произошла серия взрывов в вагонах метро и городских автобусах. жертвами террористического акта стали 56 человек.
2005-07-07,2005-07-08,в шотландском городе Глениглс (Gleneagles) состоялась ежегодная встреча руководителей восьми ведущих стран мира (Саммит G8). В повестке дня — обсуждение:
2005-07-07,2005-07-08,"проблем, связанных с ростом цен на нефть"
2005-07-07,2005-07-08,"вопросов, связанных с изменением климата из-за возрастающего выброса в атмосферу промышленных газов"
2005-07-07,2005-07-08,проблемы долгов беднейших стран мира.
2005-07-15,,Вошла в оборот купюра номиналом в 100 000 белорусских рублей.
2005-07-16,,"В окрестностях малабо (экваториальная гвинея) потерпел катастрофу ан-24б компании equatorial express airlines, в результате чего погибли 60 человек."
2005-07-22,,"Майкрософт дала название новой версии своей операционной системы — «windows vista», ранее известной под кодовым названием longhorn."
2005-07-23,,"В курортном египетском городе Шарм-эш-Шейх, популярном среди иностранных туристов, произошло три взрыва в местах скопления туристов, в результате чего погибло более 80 и ранено около 200 человек. Ответственность за акцию взяла на себя исламистская группировка Аль-Каида, теракт признан крупнейшим в новейшей истории Египта."
2005-07-23,,"Россиянка Елена Исинбаева установила новый рекорд по прыжкам в высоту с шестом, преодолев высоту 5 метров."
2005-07-24,,"Лэнс Армстронг стал первым гонщиком, выигрывавшим велогонку Тур де Франс на протяжении 7 лет подряд."
2005-07-24,,В Москве убит руководитель «Центра американского английского» 35-летний Вардан Кушнир. В рунете он был известен как самый крупный спамер.
2005-07-26,,"114-й старт (sts-114) по программе спейс шаттл. 31-й полёт шаттла дискавери. экипаж — эйлен коллинз, джеймс келли, стефен робинсон, эндрю томас, уэнди лоуренс, чарльз камарда, соити ногути (япония)."
2005-07-28,,Начало вещания спас.
2005-07-29,,"Объявлено об открытии трёх новых крупных объектов пояса койпера, один из которых (эрида) превышает по размерам плутон."
2005-08-01,,Основан Внешторгбанк-24 (с 2006 года ВТБ-24).
2005-08-01,,Скончался король Саудовской Аравии Фахд ибн Абдель Азиз ас-Сауд. Престол занял его брат Абдулла.
2005-08-02,,"В международном аэропорту пирсон (торонто) потерпел аварию airbus а340. пострадали 43 пассажира, погибших нет."
2005-08-04,,Во Франкфурте-на-Майне открылась первая международная конференция Wikimania 2005. Конференция завершилась 8 августа.
2005-08-04,,В 100 км от Петропавловска-Камчатского затонул СГА «АС-28» типа «Приз» Тихоокеанского флота России с 7 военными моряками на борту. 7 августа моряки были спасены.
2005-08-05,,Борис Березовский продал «Независимую газету» помощнику главы Минэкономразвития Константину Ремчукову.
2005-08-06,,"Катастрофа atr 72 возле палермо, 16 погибших."
2005-08-07,2005-08-15,в Каракасе (Венесуэла) прошёл XVI Всемирный фестиваль молодёжи и студентов.
2005-08-08,,Иран возобновил программу обогащения урана и отказался от переговоров с ЕС. Начало эскалации кризиса вокруг иранской ядерной программы.
2005-08-08,,Валерий Шанцев наделён полномочиями губернатора Нижегородской области.
2005-08-09,,"В 16 часов 12 минут (мск), на базе ВВС США Эдвардс (Калифорния), успешно приземлился Спейс Шаттл «Дискавери» (STS-114)."
2005-08-09,,"В связи с нарушениями, допущенными при реализации гуманитарной программы помощи Ираку «Нефть в обмен на продовольствие» лишён дипломатической неприкосновенности и арестован российский дипломат Александр Яковлев. По всем трём пунктам обвинения он признал себя виновным и был отпущен под залог в размере 400 тыс. долларов и подписку о невыезде."
2005-08-14,,"В 40 км от афин разбился пассажирский самолёт боинг-737 компании helios airways. самолёт столкнулся с горой, экипаж (6 человек) и все пассажиры (115 человек) погибли."
2005-08-15,,"В хельсинки завершился 10-й чемпионат мира по лёгкой атлетике, наибольшее количество медалей завоевали представители сша."
2005-08-16,,Российский космонавт Сергей Крикалёв превзошёл рекорд суммарной продолжительности пребывания в космосе.
2005-08-16,,"На территории Венесуэлы во время урагана разбился самолёт McDonnell Douglas MD-82 колумбийской авиакомпании West Caribbean Airways, погибли 160 человек."
2005-08-17,,"Израиль объявил о выводе своих поселений из сектора газа для реализации плана «одностороннего размежевания» с палестинцами. впоследствии, несмотря на ненасильственное сопротивление поселенцев, они были эвакуированы, а поселения (за исключением синагог) — уничтожены с помощью строительной техники."
2005-08-18,,"В астраханской области произошли калмыцко-чеченские межэтнические столкновения, начавшиеся с осквернения чеченцами памятника, установленного погибшему в ходе второй чеченской войны военнослужащему"
2005-08-23,,"Под пукальпой потерпел катастрофу boeing 737—222 advanced компании tans perú, погибли 40 из 98 человек на борту."
2005-08-23,2005-08-31,"Ураган «Катрина», один из наиболее разрушительных ураганов в истории США. Особенно сильно пострадал Новый Орлеан и его окрестности, которые оказались затоплены. Точное количество жертв на начало сентября неизвестно, но количество пропавших без вести оценивается в цифру около 30 тыс. человек."
2005-08-26,,Саммит глав СНГ в Казани.
2005-08-26,,"Состоялся футбольный матч за Суперкубок УЕФА между ФК ЦСКА (Москва, Россия) и ФК Ливерпуль (Англия). Ливерпуль выиграл со счётом 3:1 после дополнительного времени."
2005-08-31,,В багдаде во время религиозных мероприятий на мосту через реку тигр вспыхнула паника. из-за слуха о террористах-самоубийцах в давке погибли более 1000 человек.
2005-09-01,,Включение в эфир новой радиостанции юмор fm в москве на частоте 88.7 fm.
2005-09-05,,"Катастрофа boeing 737 в медане (индонезия). 149 жертв, в том числе 49 на земле."
2005-09-08,,Президент украины виктор ющенко отправил в отставку правительство юлии тимошенко и секретаря совета национальной безопасности и обороны петра порошенко. председателем правительства назначен юрий ехануров.
2005-09-14,2005-09-22,взрывы в Витебске (2005).
2005-09-17,,Выход студийного альбома playing the angel группы depeche mode.
2005-09-18,,"Парламентские выборы в германии, формирование «большой коалиции» во главе с ангелой меркель."
2005-09-19,2005-09-30,прошла первая всероссийская ежегодная благотворительная кампания «Сухая попа».
2005-09-21,,Аварийная посадка a320 в лос-анджелесе.
2005-09-25,,"Прошли парламентские выборы в польше. победила партия ярослава качиньского «право и справедливость» (пол. prawo i sprawiedliwość) с результатом 26,99 %, на втором месте «гражданская платформа» (пол. platforma obywatelska) дональда туска — 24,14 %, затем «самооборона» анджея леппера — 11,41 %."
2005-10-01,,Старт космического корабля союз тма-7 с международным экипажем.
2005-10-03,,"Солнечное затмение. кольцеобразное затмение наблюдалось на территории португалии, испании, стран северной африки. на территории европейской части россии затмение было частичным. в москве затмение началось в 12:50 и окончилось в 14:28, максимум в 13:39, фаза 0,18. таблицу времён затмения по городам россии можно посмотреть здесь: ."
2005-10-04,,"Нобелевскую премию по физике за 2005 год получили: рой глаубер (англ. roy j glauber)(гарвардский университет, сша) за развитие основ квантовой оптики; теодор хенш (нем. theodor wolfgang hänsch)(макс планк институт квантовой оптики, германия) и джон холл (англ. john hall) (университет колорадо, сша) за вклад в развитие сверх точной лазерной спектроскопии."
2005-10-08,,"В пакистане произошло землетрясение с магнитудой 7,6 по шкале рихтера. оно стало самым сильным за всё время сейсмических наблюдений в южной азии. по официальным данным, погибли более 73 тысячи человек, в их числе 17 тысяч детей. по некоторым оценкам, число погибших составило более 100 тысяч человек. более трёх миллионов пакистанцев остались без крова."
2005-10-09,,В польше состоялся первый тур президентских выборов. во второй тур вышли дональд туск из правоцентристской «гражданской платформы» и лех качинский от националистической партии «право и справедливость».
2005-10-11,,Приземлился космический корабль «союз тма-6» с международным экипажем.
2005-10-12,,"Старт шэньчжоу-6 (китай). экипаж — фэй цзюньлун, не хайшэн. продолжительность полёта — 4 дня 19 часов."
2005-10-13,,"Чеченские боевики совершили нападение на Нальчик. Атака была подавлена только на следующий день. В результате боевых действий погибло 47 человек, в том числе 35 сотрудников правоохранительных органов."
2005-10-13,,Лауреатом Нобелевской премии по литературе за 2005 стал английский писатель и драматург Гарольд Пинтер.
2005-10-13,,"Сыграв в предпоследнем туре Чемпионата мира по шахматам вничью с Рустамом Касымджановым, болгарский гроссмейстер Веселин Топалов набрал 9,5 очков и стал недосягаем для соперников."
2005-10-16,,«шэньчжоу-6» успешно приземлился.
2005-10-19,,Начало судебного процесса над саддамом хусейном и рядом его сподвижников.
2005-10-21,,Анти-христианский бунт в египте.
2005-10-22,,"Катастрофа boeing 737 в лагосе, 117 погибших."
2005-10-23,,"Второй тур президентских выборов в польше, победа леха качиньского."
2005-10-28,,"Начало массовых беспорядков во франции, которые продолжались несколько недель."
2005-10-31,,"В сша активно обсуждалась «проблема» религии для науки. учёные недовольны тем, что в учебниках по биологии планируется одновременно с изложением теории дарвина указывать на то, что она не является установленным фактом."
2005-10-31,,Н
2005-11-01,,Начал работу русскоязычный раздел Викиновостей.
2005-11-01,,"С полигона Капустин Яр в Астраханской области проведён успешный испытательный пуск ракеты «Тополь-М» с новой головной частью. Этот запуск стал шестым в рамках испытания системы, создаваемой для противоракетной обороны."
2005-11-04,,В москве прошёл «русский марш».
2005-11-06,,Столица мьянмы перенесена в нейпьидо.
2005-11-09,,С космодрома байконур успешно стартовала ракета-носитель «союз-фг» с межпланетной станцией «венера экспресс».
2005-11-21,,Генеральная ассамблея оон на 60-й сессии приняла без голосования резолюцию № 60/7 «память о холокосте».
2005-11-29,,Центральная избирательная комиссия украины зарегистрировала инициативные группы для проведения референдума по вопросам вступления страны в нато и еэп.
2005-12-01,,"Образован новый регион россии — пермский край, в результате слияния пермской области и коми-пермяцкого автономного округа в соответствии с результатами референдума, проведённого в 2004 году."
2005-12-02,,"Американская национальная лаборатория им. лоуренса в ливерморе запатентовала беспилотный аппарат, приводимый в движение двигателем стирлинга. инженеры полагают, что силовая установка со стирлингом позволит разведывательному самолёту находиться в воздухе неограниченно долго."
2005-12-04,,"в Москве прошли выборы в Московскую городскую думу. В итоге в Мосгордуме оказались 28 представителей «Единой России», 4 — КПРФ, 3 — «Яблока»."
2005-12-04,,"прошли президентские выборы в Казахстане, на которых был переизбран действующий президент Нурсултан Назарбаев."
2005-12-08,,"Президент Ирана Махмуд Ахмадинежад начал серию выступлений против Израиля, ставя под сомнение существование Холокоста и вообще право на существование Израиля на карте мира. Такая позиция вызвала бурю протеста на Западе."
2005-12-08,,"Государства—участники Женевских конвенций приняли Третий дополнительный протокол, устанавливающий дополнительную эмблему — красный кристалл. Дополнительным протоколом III была принята эмблема, лишённая какого-либо религиозного, культурного или политического значения; которая обладает таким же правовым статусом, как и красный крест и красный полумесяц, и может быть использована на тех же условиях."
2005-12-08,,Последний день эксплуатации паровозов в Китае. На Цзитунской железной дороге были потушены последние паровозные котлы.
2005-12-08,,"При посадке в чикагском аэропорту Мидуэй самолёт Boeing 737-7H4 компании Southwest Airlines выкатился с полосы на шоссе. Погиб 6-летний мальчик, ехавший в машине, на которую упал самолёт. В истории Southwest Airlines это первое событие с человеческими жертвами."
2005-12-09,,Последний день эксплуатации знаменитых лондонских двухэтажных автобусов — «рутмастеров».
2005-12-10,,Авиакатастрофа mcdonnell douglas dc-9 в нигерии. из 110 человек на борту выжили 2.
2005-12-15,,Выборы в совет представителей ирака.
2005-12-19,,Grumman g-73t turbine mallard разбился при взлёте в майами.
