date_start,date_end,event
2001-03-11,,"Вторая чеченская война: на 2186-м километре северо-кавказской железной дороги был подорван грузовой состав, следовавший по маршруту гудермес — хасавюрт. с рельсов сошла треть вагонов, разрушены железнодорожные пути."
2001-03-12,,Йовери кагута мусевени переизбран президентом уганды.
2001-03-13,,"Реактивный истребитель сша типа fa-18 «hornet» во время тренировочного полёта над кувейтом случайно сбросил бомбу. взрывное устройство сработало на учебном полигоне базы сша, погибли пять военнослужащих сша и один из новой зеландии."
2001-03-15,2001-03-16,"три чеченских террориста захватили в Стамбуле (Турция) 174 заложника на борту самолёта Ту-154 «Внуковских авиалиний», вылетавшего в Москву. Лайнер приземлился в Саудовской Аравии, где в результате штурма заложники были освобождены. Стюардесса и один террорист были убиты при штурме, двое задержаны и осуждены на 6 и 4 года тюрьмы."
2001-03-16,,В результате серии взрывов в нескольких хлопковых заводов в северной китайском городе Шицзячжуан примерно 108 человек погибли.
2001-03-16,,"После слушаний в Гаагском суде принят вердикт, по которому Хаварские острова отошли Бахрейну, а отмели Фашт ад-Дибаль были переданы Катару."
2001-03-23,,Российская космическая станция «мир» затоплена в тихом океане рядом с нанди (фиджи).
2001-03-24,,Компания «Apple Computers» выпустила операционную систему «Mac OS X» (10 версию операционной системы «Mac OS»).
2001-03-24,,"Теракт в Минеральных Водах. В результате теракта погиб 21 человек, около ста ранены."
2001-03-31,,"На пушкинской площади прошёл митинг в защиту свободы слова и телекомпании нтв, организованный партией «яблоко», спс и союзом журналистов россии. в нём приняли участие 20 тыс. человек."
2001-04-01,,В Нидерландах заключены первые в мире однополые браки.
2001-04-01,,Бывший президент Югославии Слободан Милошевич арестован на своей вилле в белградском районе Дединье в ходе полицейской спецоперации.
2001-04-01,,"Над территорией китайского острова Хайнань произошло воздушное столкновение радиоразведывательного самолёта ВМС США EP-3E ARIES II и истребителя Народно-освободительной армии КНР Shenyang J-8. В результате инцидента самолёт США получил крупные повреждения и был вынужден приземлиться, а экипаж в количестве 24 человек сдаться. Китайский истребитель потерпел крушение, пилот погиб. Данное происшествие существенно осложнило отношения двух стран."
2001-04-02,,В москве открылся viii всеславянский съезд (продолжался до 4 апреля).
2001-04-04,,Парламент молдовы избрал владимира воронина президентом республики (7 апреля вступил в должность).
2001-04-05,,Отмар хаслер сменил на посту премьер-министра лихтенштейна марио фрика.
2001-04-06,2001-04-16,в Литве прошла перепись населения .
2001-04-07,,"Сводным отрядом «альфа» фсб рф, горноалтайским собр, на алтае, в подозрении к подготовке вооружённого восстания в республике казахстан, был арестован эдуард лимонов ."
2001-04-08,,"В первом туре президентских выборах в перу победу одержал алехандро толедо от партии возможное перу, а его партия получила большинство в конгрессе ."
2001-04-09,2001-04-13,в Цинциннати произошли массовые беспорядки в связи с убийством 19-летнего афроамериканца белым полицейским .
2001-04-11,,"Во время футбольного матча между командами «орландо пайретс» и «кайзер чифс» на стадионе «эллис парк» в городе йоханнесбурге произошла массовая давка, в которой погибли 43 человека."
2001-04-14,,Силовой захват телекомпании «нтв» представителями одного из акционеров компании «газпром».
2001-04-16,2001-04-20,"между Индией и Бангладеш произошёл пограничный конфликт, в ходе которого погибли десятки человек."
2001-04-19,,"104-й старт (STS-100) по программе Спейс Шаттл. 16-й полёт шаттла Индевор. Экипаж — Кент Роминджер, Джеффри Эшби, Крис Хэдфилд (Канада), Джон Филипс, Скот Паразински, Умберто Гуидони (Италия), Юрий Лончаков (Россия)."
2001-04-19,,Вотумом доверия парламента Молдовы Василий Тарлев был избран на должность премьер-министра.
2001-04-20,,Китай исключает гомосексуальность из списка психических заболеваний.
2001-04-23,,Компания «intel» представила новый процессор «pentium 4» .
2001-04-26,,Верховная рада Украины выразила недоверие правительству Виктора Ющенко и президент принял его отставку.
2001-04-26,,Премьер-министр Японии Ёсиро Мори подал в отставку. На посту премьера его сменил Дзюнъитиро Коидзуми .
2001-04-28,,"Старт космического корабля союз тм-32. экипаж старта — т. а. мусабаев, ю. м. батурин и деннис тито (сша) — первый космический турист ."
2001-04-29,,"Госдума России приняла во втором чтении законопроект, разрешающий ввоз в Россию облучённого ядерного топлива."
2001-04-29,,В Великобритании прошла перепись населения.
2001-04-29,,Май — в Донецке установлена точная копия Царь-пушки .
2001-05-04,,"Американская актриса, фотомодель и певица бонни ли бакли была убита выстрелом в голову. первоначально в её убийстве был обвинён супруг бакли актёр роберт блейк, однако 16 марта 2005 года он был признан невиновным. убийство осталось нераскрытым."
2001-05-06,,"Приземление корабля союз тм-31. экипаж посадки — т. а. мусабаев, ю. м. батурин и д. тито (сша)."
2001-05-09,,На футбольном стадионе в аккре (гана) в давке погибли 126 человек.
2001-05-11,,Анонсировано создание раздела «википедии» на русском языке.
2001-05-12,,В копенгагене состоялся 46-й международном музыкальном конкурсе песни «евровидение». победу одержал дуэт из эстонии танель падар и дэйв бентон.
2001-05-13,,Парламентские выборы в италии привели к победе крупнейшей итальянской правоцентристской коалиции — дом свобод.
2001-05-15,,В Санкт-Петербурге закрыт Варшавский вокзал .
2001-05-15,,"Инцидент с CSX 8888, в результате которого неуправляемый поезд проследовал 66 миль (106 км) по штату Огайо."
2001-05-20,,На президентских выборах в монголии на второй срок был переизбран нацагийн багабанди от монгольской народно-революционной партии .
2001-05-24,,В русской Википедии появилась первая статья.
2001-05-24,,"На свадьбе в Иерусалиме обрушился потолок, 25 человек погибли."
2001-05-25,,В грузии вспыхнул мятеж национальной гвардии.
2001-05-29,,Премьер-министром украины стал анатолий кинах.
2001-05-30,,Неизвестные бросили гранату ргд-5 на территорию посольства россии в минске.
2001-05-31,,Литва вступила в вто.
2001-06-01,,"В Тель-Авиве террорист-камикадзе взорвал себя у входа в кафе «Дольфи», погиб 21 человек, большая часть из которых — дети в возрасте от 14 до 17 лет, в основном выходцы из Советского Союза."
2001-06-01,,"В Югославии завершились боевые действие между войсками СР Югославия (ВС и полиция) и незаконным вооружённым формированием «Армия освобождения Прешево, Медведжи и Буяноваца»."
2001-06-01,,"Массовое убийство королевской семьи Непала, произошедшее в королевском дворце Нараянхити, резиденции непальских монархов."
2001-06-03,,Алехандро толедо избран президентом перу.
2001-06-05,,"Во франции одобрен законопроект, который даёт возможность государству контролировать деятельность религиозных сект."
2001-06-07,,"Парламентские выборы в Великобритании, вторая подряд победа лейбористов."
2001-06-07,,Узбекистан и Коста-Рика установили дипломатические отношения.
2001-06-08,,"В начальной школе Икэда, элитном учебном заведении при Педагогическом университете Осаки, бывший школьный уборщик Мамору Такума совершил массовое убийство."
2001-06-08,,Мохаммад Хатами переизбран президентом Ирана.
2001-06-10,,"Парламентские выборы в сан-марино, христианско-демократическая партия осталась крупнейшей партией парламента, сохранив 25 из 60 мест. явка составила 74 %."
2001-06-11,,Председателем совета министров италии вновь стал сильвио берлускони.
2001-06-15,,"Лидерами китая, россии, казахстана, таджикистана, киргизии и узбекистана основана шанхайская организация сотрудничества."
2001-06-17,,"«национальное движение симеона ii» выиграла парламентские выборы в болгарии и последний царь болгарии симеон ii возглавил правительство (оно также включало членов дпс и бсп, однако не имело официальной поддержки социалистов)."
2001-06-20,,Произошёл крупный пожар на армейских складах недалеко от села гусиное озеро .
2001-06-21,,Состоялось полное солнечное затмение.
2001-06-22,,В воронежской области при выполнении авиационно-химических работ потерпел катастрофу самолёт авиатика-маи-890. пилот погиб.
2001-06-23,,"Произошло крупное землетрясение в перу магнитудой 8,4. погибли более 240 человек (70 пропавших без вести), было ранено 2,4 тысячи человек, разрушено 22,4 тысячи домов."
2001-06-25,2001-06-26,Вторая чеченская война: Нападение боевиков на Ханкалу.
2001-06-28,,Слободан милошевич по решению зорана джинджича тайно выдан международному трибуналу по бывшей югославии по обвинению в военных преступлениях.
2001-07-02,,"Роберт тулс стал первым человеком, которому имплантировали портативное искусственное сердце. с этим сердцем тулс прожил 151 день (ум. 30 ноября 2001)."
2001-07-03,,Слободан милошевич впервые предстал перед трибуналом.
2001-07-04,,В иркутске самолёт ту-154 потерпел авиакатастрофу. погибли все 145 человек.
2001-07-11,,"Принят закон о политических партиях, вносящий изменения в избирательное законодательство и направленный на ликвидацию партий с малой численностью членов."
2001-07-12,,"105-й старт (sts-104) по программе спейс шаттл. 24-й полёт шаттла атлантис. экипаж — стивен линдсей, чарлз хобо, майкл гернхардт, джанет каванди, джеймс рейли."
2001-07-13,,Пекин объявлен столицей летних олимпийских игр 2008 года.
2001-07-16,,"Президентом России Владимиром Путиным и председателем КНР Цзян Цзэминем подписан российско-китайский договор о добрососедстве, дружбе и сотрудничестве, рассчитанный на 20 лет."
2001-07-16,,"Российский гражданин Дмитрий Скляров арестован сотрудниками ФБР и заключён в тюрьму за имевшее место нарушение закона Соединённых Штатов Америки об авторском праве (1998 г.), написав для Элкомсофт программное обеспечение."
2001-07-18,,Владимир путин провёл в кремле первую крупную пресс-конференцию для российских и зарубежных корреспондентов.
2001-07-20,2001-07-22,"на саммите «Группы восьми» в Генуе при активном участии России предпринят ряд практических шагов, нацеленных на решение задач по обеспечению устойчивого развития человечества в условиях глобализации, включая аспекты борьбы с бедностью и преодоления разрыва между высокоразвитыми и развивающимися государствами."
2001-07-21,2001-07-31,от ливней в Пакистане погибло по меньшей мере 200 человек.
2001-07-25,2001-09-23,Красный дождь в Керале.
2001-07-26,,Молдова вступила в вто.
2001-07-27,,В россии принято решение о запрете на 5 лет клонирования человеческих существ.
2001-07-28,,Алехандро толедо приведён к присяге в качестве нового президента перу.
2001-07-31,,"В районе невинномысска (ставропольский край) чеченец султан-саид идиев захватил автобус, в котором находились 40 человек. террорист был вооружён гранатой и автоматом, он требовал освободить заключённых, которые в 1994 году захватили самолёт в махачкале. в ходе штурма террорист был уничтожен. один заложник был ранен в результате взрыва шумовой гранаты, применённой спецназом."
2001-08-01,,В германии вступил в силу закон о зарегистрированных гражданских партнёрствах.
2001-08-03,,"Боевики подлинной ирландской республиканской армии взорвали автомобиль, в котором находилась бомба мощностью 45 кг в тротиловом эквиваленте, на илинг-бродвей в западном лондоне. в результате взрыва пострадали семь человек."
2001-08-06,,Президент боливии уго бансер суарес ушёл в отставку в связи с проблемами со здоровьем. преемником стал вице-президент хорхе кирога.
2001-08-08,2001-08-16,в Алжире (Алжир) прошёл XV Всемирный фестиваль молодёжи и студентов.
2001-08-09,,Военные во главе с мохамедом бакаром (mohamed bacar) захватили власть на острове анжуан (коморские острова).
2001-08-10,,"106-й старт (sts-105) по программе спейс шаттл. 30-й полёт шаттла дискавери. экипаж: скотт хоровиц, фредерик стеркоу, патрик форрестер, даниэль барри, фрэнк калбертсон, владимир дежуров (россия), михаил тюрин (россия)."
2001-08-13,,"В анголе сошёл с рельсов пассажирский поезд. причина — сработавшее взрывное устройство. погибли 412 человек, пропали без вести 259 человек."
2001-08-18,,74 человека погибли при пожаре в гостинице в маниле.
2001-08-19,,"В Астрахани на самом крупном астраханском рынке «Кировский» примерно в 16.20 прогремел мощный взрыв, в результате которого 8 человек погибли и около 60 получили ранения различной тяжести."
2001-08-19,,"При взрыве в донецкой шахте 50 шахтёров погибли, более 20 тяжело ранены."
2001-08-24,,Airbus a330-200 авиакомпании air transat из-за утечки топлива совершил самое длинное планирование среди реактивных самолётов.
2001-08-27,,Узбекистан и парагвай установили дипломатические отношения.
2001-08-28,2001-09-09,в Брисбене прошли игры Доброй воли.
2001-08-29,,Обнаружен человеческий ген долголетия.
2001-09-01,,"На Украине вступил в силу новый Уголовный кодекс, в котором высшая мера наказания заменена пожизненным заключением."
2001-09-01,,"Пуск Юнусабадской линии Ташкентского метрополитена, первой, построенной в Узбекистане за годы независимости."
2001-09-05,,"Трое пожизненных заключённых — анатолий куликов, владимир железогло, борис безотечество — совершили побег из бутырской тюрьмы."
2001-09-09,,Александр Лукашенко переизбран президентом Беларуси на второй срок.
2001-09-09,,В Бадахшане (Северный Афганистан) в результате покушения совершённого проникшими под видом журналистов двумя террористами-смертниками получил тяжёлые ранения и в тот же день скончался военный лидер Северного альянса Ахмад Шах Масуд.
2001-09-09,,"В 01:46:40 по Гринвичу часы отсчитали миллиардную секунду эры Unix, которая началась в полночь 1 января 1970 года — именно с этого момента Unix-системы отсчитывают «внутреннее» время."
2001-09-09,2001-09-10,"в результате массового отравления на западе Эстонии 68 человек погибли, 40 человек стали инвалидами II степени (в связи с потерей зрения и/или острого поражения мозга и нервной системы) и 3 человека получили инвалидность I степени."
2001-09-10,,"Совет безопасности оон единогласно принял резолюцию № 1367, которой постановил прекратить действие санкции против югославии."
2001-09-11,,"Произошла крупнейшая террористическая атака в соединённых штатах америки. был уничтожен всемирный торговый центр, погибло порядка трёх тысяч человек, в пентагоне пострадало левое наружное крыло, погибло 125 человек. начало войны против терроризма."
2001-09-12,,"На экстренной сессии совета нато генсек альянса лорд дж. робертсон заявил о введении в действие (впервые в истории североатлантического блока) ст. 5 вашингтонского договора о создании нато. статья предусматривает коллективную оборону для всех государств блока в случае нападения на одну из стран-участниц. этот шаг явился прямым следствием происшедших накануне событий, связанных с террористической атакой на нью-йорк и вашингтон."
2001-09-17,,"Вторая чеченская война: в грозном сбит вертолёт с военной комиссией генерального штаба, погибли 13 человек."
2001-09-17,2001-09-18,"Вторая чеченская война: нападение боевиков на Гудермес: нападение отбито, в результате применения ракетного комплекса Точка-У уничтожена группа более чем в 100 человек."
2001-09-21,,"Авиалайнер Ил-86 авиакомпании «Аэрофлот — Российские авиалинии» совершал рейс SU521 по маршруту Москва — Дубай, но, заходя на посадку в аэропорту Дубая, по вине экипажа совершил жёсткую посадку «на брюхо». Все находившиеся на его борту 322 человека (307 пассажиров и 15 членов экипажа) выжили."
2001-09-21,,Коллегия выборщиков выбрала Арнольда Рюйтеля президентом Эстонии.
2001-09-21,,В результате взрыва на химическом заводе во французском городе Тулуза около 29 человек погибли.
2001-09-23,,"Коалиция сдлс и унии труда победила на парламентских выборах в польше, получив (41,04 %) голосов, 216 из 460 мест в сейме и 75 из 100 — в сенате."
2001-09-24,,"Македонский парламент одобряет 15 поправок в конституцию, которые дают албанскому меньшинству больше прав."
2001-09-24,2001-09-25,"Погос Погосян, знакомый с президентом Армении Робертом Кочаряном, обратился к нему в ереванском кафе со словами «Привет, Роб», чем вызвал гнев Кочаряна. После этого Погосян был избит до смерти президентской охраной. Наказание понёс лишь один из телохранителей Кочаряна, приговорённый к условному тюремному сроку."
2001-09-27,,Правительство Норвегии учредило премию за математические исследования — Абелевскую премию.
2001-09-27,,Стрельба в парламенте швейцарского кантона Цуг. Вооружённый автоматом и пистолетом мужчина в полицейской форме расстрелял 14 человек — депутатов и членов местного правительства. Спустя несколько минут после начала атаки он бросил в людей гранату. 18 человек получили ранения.
2001-09-28,,Совет безопасности оон принял резолюцию № 1372 о борьбе с терроризмом.
2001-09-29,,Гражданам россии разрешено открывать счета в иностранных банках.
2001-10-01,,В Бангладеш оппозиционные партии победили на парламентских выборах.
2001-10-01,,Г. Новицкий назначен исполняющим обязанности премьер-министра Республики Беларусь. 10 октября утверждён в должности.
2001-10-02,,Конец вещания телеэкспо.
2001-10-03,,"Владимир путин встретился с генсеком нато джорджем робертсоном и заявил, что рф готова строить с нато партнёрские отношения."
2001-10-04,,"Ракета, запущенная с крымского полигона в ходе учений пво украины, сбила пассажирский самолёт «ту-154» российской авиакомпании «сибирь». в результате погибли 78 человек — граждане россии и израиля."
2001-10-04,2001-10-18,нападение грузинских боевиков под руководством Эмзара Квициани при поддержке чеченских боевиков полевого командира Руслана Гелаева в Кодорском ущелье в ходе грузино-абхазского конфликта.
2001-10-07,,Сша начали военную операцию в афганистане.
2001-10-08,,"Авиалайнер McDonnell Douglas MD-87 авиакомпании Scandinavian Airlines System (SAS) (рейс SK 686 Милан—Копенгаген), едва оторвавшись от взлётной полосы, столкнулся с частным самолётом Cessna 525A CitationJet CJ2 (рейс по маршруту Милан—Париж). «Сессна» полностью разрушилась, а MD-87 проскользил по ВПП и врезался в ангар. В результате столкновения погибли все 114 человек на борту обоих самолётов (110 на MD-87 и 4 на «Сессне») и 4 человека на земле."
2001-10-08,,Арнольд Рюйтель официально вступил в должность президента Эстонской Республики.
2001-10-08,,Гырма Уольде-Гиоргис Лука избран парламентом Эфиопии президентом страны.
2001-10-11,,"Polaroid начала свою первую процедуру банкротства. в течение года после этого большая часть бизнеса polaroid была продана компании imaging corporation, принадлежавшей bank one."
2001-10-14,,Оппозиционные перонисты одержали победу на парламентских выборах в аргентине.
2001-10-17,,В иерусалимской гостинице «Хаят» боевиками НФОП застрелен министр туризма Израиля Рехаваам Зеэви. В этот день он был намерен покинуть коалицию Шарона в знак протеста против частичного вывода войск из Хеврона.
2001-10-17,,Владимир Путин объявил о закрытии с 1 января 2002 года российской военно-морской базы в Камрани во Вьетнаме и выводе радиоэлектронного центра из Лурдеса на Кубе.
2001-10-18,,"Президент гамбии яйя джамме переизбран на 2-й срок, получив чуть более 50 % голосов. в ходе предвыборной кампании наблюдалось насилие со стороны полиции по отношению к сторонникам оппозиции."
2001-10-19,,В первом туре парламентских выборов в Мавритании победу одержала Республиканская партия за демократию и обновление президента Маауйя ульд Сиди Ахмед Тайя.
2001-10-19,,Хьель Магне Бунневик занял пост премьер-министра Норвегии.
2001-10-19,,Премьер-министром Польши стал Лешек Миллер.
2001-10-21,,"Старт космического корабля союз тм-33. экипаж старта — в. м. афанасьев, к. м. козеев и к. эньере (франция)."
2001-10-23,,Представлено первое поколение плеера ipod.
2001-10-25,,Компания «Microsoft» выпустила операционную систему «Windows XP».
2001-10-25,,Владимир Путин подписал Земельный кодекс.
2001-10-26,,"Во втором туре парламентских выборов в Мавритании победу вновь одержала Республиканская партия за демократию и обновление, получившая 64 места. Союз демократических сил бойкотировал выборы."
2001-10-26,,"Джордж Буш подписал «Патриотический акт», давший правоохранительным органам страны широкие полномочия в борьбе с терроризмом."
2001-10-27,,Вышло в эфир первое российское реалити-шоу «за стеклом».
2001-10-30,,Вступил в силу земельный кодекс российской федерации.
2001-10-31,,"Приземление корабля Союз ТМ-32. Экипаж посадки — В. М. Афанасьев, К. М. Козеев и К. Эньере (Франция)."
2001-10-31,,"Поезд TGV, следовавший из Парижа в Ирун, сошёл с рельсов на скорости 130 км/ч рядом с местечком Дакс на Юго-западе Франции. Все десять вагонов сошли с рельсов, задний головной вагон перевернулся. Причиной аварии стал сломанный рельс."
2001-11-07,,Авиакомпания sabena признана банкротом.
2001-11-09,2001-11-17,"в Югославии вспыхнул бунт Подразделения по специальным операциям, причиной которой была неприязнь руководства подразделения к новым властям во главе с премьер-министром Зораном Джинджичем, а поводом стал арест двух сербских военных и их выдача Гаагскому трибуналу. Впоследствии бунт прекращён, но противостояние между Джинджичем и антизападной оппозицией обострилось. Бунт стал предшественником серьёзных политических потрясений, одним из которых стало убийство Джинджича в 2003 году."
2001-11-10,,В Австралии консервативная коалиция премьер-министра Джона Говарда победила в третий раз подряд на парламентских выборах.
2001-11-10,,"Во Владикавказе на вещевом рынке «Фаллой» взорвалась заложенная террористами бомба с таймером. В результате взрыва погибли 6 человек, 60 получили ранения."
2001-11-11,,На президентских выборах в Болгарии Георгий Пырванов одержал победу в первом туре.
2001-11-11,,Гвинейский конституционный референдум.
2001-11-12,,Авиакатастрофа самолёта «airbus a300» прямо над нью-йоркским районом куинс. погибло 265 человек.
2001-11-13,,Силы северного альянса вошли в столицу афганистана — кабул.
2001-11-14,,"В 20.25 мск в благовещенске произошёл взрыв ректификационной колонки бродильного цеха спиртзавода. загорелось и разрушилось 4-этажное кирпичное здание, построенное в 1904. погибли 3 человека."
2001-11-17,,"Бывший президент исламского государства афганистан бурхануддин раббани вернулся в кабул спустя пять лет после того, как был смещён движением «талибан»."
2001-11-18,,На втором туре президентских выборах в болгарии георгий пырванов избран президентом страны.
2001-11-19,,"Катастрофа ил-18 под калязином, 27 погибших. пассажирская эксплуатация ил-18 в россии запрещена."
2001-11-20,,На парламентских выборах в дании либеральная партия (венстре) андерса фога расмуссена одержала победу.
2001-11-24,,Официально зарегистрирована Социал-демократическая партия России.
2001-11-24,,"Авиалайнер Avro 146-RJ100 Regional Jet авиакомпании Crossair, совершавший рейс LX3597 по маршруту Берлин—Цюрих, разбился при заходе на посадку в аэропорту Клотен. Из находившихся на его борту 33 человек (28 пассажиров и 5 членов экипажа) погибло 24, 9 выжили, получив ранения."
2001-11-25,2001-12-01,"восстание пленных талибов, содержавшихся силами «Северного альянса» в старинной крепости Кала-и Джанги в 17 километрах к юго-западу от Мазари-Шарифа."
2001-11-27,,В Косово состоялись первые парламентские выборы.
2001-11-27,,Андерс Фог Расмуссен избран премьер-министром Дании.
2001-11-27,2001-12-16,в Афганистане проведена наземная операции против укреплённого района Тора-Бора.
2001-11-29,,"Вторая чеченская война: женщина-смертница (вдова погибшего боевика) подорвала себя на центральной площади урус-мартана (чечня), когда там находился комендант района генерал-майор гейдар гаджиев. гаджиев погиб, трое охранников ранены."
2001-12-01,,Официально создана партия единая россия.
2001-12-02,2001-12-03,в Аргентине введены жёсткие ограничения на снятие наличных денег с банковских счетов — $250 в неделю.
2001-12-05,,"107-й старт (STS-108) по программе Спейс Шаттл. 17-й полёт шаттла Индевор. Экипаж — Доминик Гори, Марк Келли, Даниел Тани, Линда Годвин, Юрий Онуфриенко (Россия), Даниел Бёрш, Карл Уолз."
2001-12-05,,На Боннской конференции афганских политических деятелей Хамид Карзай был поставлен во главе переходной администрации Афганистана.
2001-12-05,2001-12-14,на Украине прошла перепись населения.
