date_start,date_end,event
2022-06-12,,В Москве открылись рестораны «Вкусно — и точка» на месте бывших «Макдоналдсов».
2022-06-14,,"Канада и дания закончили территориальный спор за остров ханс. страны договорились о разделе острова: 40 % канаде, 60 % дании."
2022-06-15,,Microsoft прекратила поддержку internet explorer.
2022-06-18,,Литва ограничила транзит в калининград.
2022-06-19,,"Второй тур парламентских выборов во Франции, на которых победила либеральная коалиция «Граждане вместе» Эмманюэля Макрона."
2022-06-19,,Президентские выборы в Колумбии. Победу одержал социалист Густаво Петро.
2022-06-22,,"Землетрясение в афганистане. не менее 1000 человек погибли, и 1500 получили ранения."
2022-06-23,,Украина и молдова получили статус кандидатов в ес.
2022-06-25,,"В ночном клубе города Осло произошла стрельба. Погибло 2 человека, 21 человек получил ранения."
2022-06-25,,Вторжение России на Украину: окончание боёв за Северодонецк. Оккупация города ВС РФ и НМ ЛНР.
2022-06-26,,В германии прошёл саммит g7.
2022-06-29,2022-06-30,проведение саммита НАТО в Мадриде.
2022-06-29,,Сирия объявила о решении признать независимость днр и лнр.
2022-06-30,,"Вторжение России на Украину: окончание боёв за остров Змеиный, победа ВСУ."
2022-06-30,,В индийском штате Манипур произошёл крупный оползень.
2022-06-30,,"Польша закончила строительство стены на границе с Беларусью, протяжённость которой составила 186,25 километров."
2022-06-30,,Украина разорвала дипломатические отношения с Сирией.
2022-07-01,,В каракалпакстане начались протесты против поправок в конституцию. позже узбекские власти решили отказаться от планов по лишению каракалпакстана автономии.
2022-07-03,,Вторжение России на Украину: окончание боёв за Лисичанск. Оккупация города ВС РФ и НМ ЛНР.
2022-07-03,,"В автономии Каракалпакстан, Узбекистан, был введён режим чрезвычайного положения."
2022-07-07,,"Борис джонсон заявил, что уходит с поста премьер-министра великобритании."
2022-07-08,,Убит бывший премьер-министр японии синдзо абэ.
2022-07-09,,Протестующие в шри-ланке ворвались в резиденцию президента готабайи раджапаксы. президент бежал из страны.
2022-07-13,,Президент Шри-Ланки Готабая Раджапакса ушёл в отставку.
2022-07-13,,Корейская Народно-Демократическая Республика признала ДНР и ЛНР.
2022-07-13,,Украина разорвала дипломатические отношения с КНДР.
2022-07-13,,"Басманный суд арестовал Илью Яшина по обвинению, о распространении фейков."
2022-07-16,,Авиакатастрофа ан-12бк под кавалой.
2022-07-20,,Сирия разорвала дипломатические отношения с украиной.
2022-07-23,,"Наводнение в сочи, погиб 1 человек."
2022-07-24,,Извержение стратовулкана сакурадзима в японии.
2022-07-25,,Драупади мурму вступила в должность президента индии.
2022-07-27,,"На филиппинах произошло землетрясение в 7 баллов по шкале рихтера, 10 человек погибло, 375 ранено."
2022-07-28,2022-08-08,"Игры Содружества в Бирмингеме, Англия."
2022-07-31,,США ликвидировали лидера Аль-Каиды Аймана аз-Завахири в Афганистане.
2022-07-31,,Сербско-косовский кризис.
2022-08-01,,Начало столкновений в Нагорном Карабахе между Азербайджаном и армянскими силами.
2022-08-01,,Начало боёв за Бахмут.
2022-08-02,,"В России запретили деятельность украинского батальона «Азов», объявив его террористической организацией."
2022-08-02,,Визит Нэнси Пелоси на Тайвань. Мобилизация армии Китая.
2022-08-05,,Израиль начал операцию «рассвет» против группировки «исламский джихад».
2022-08-07,,Израиль и пид договорились о перемирии.
2022-08-09,,Президентские выборы в кении.
2022-08-12,,Нападение на британско-американского писателя салмана рушди.
2022-08-14,,В тц «сурмалу» в ереване прогремел мощный взрыв.
2022-08-25,,Лачын с прилегающими сёлами вернулся под контроль армии азербайджана.
2022-08-27,,Число заражений коронавирусом превысило 600 млн человек.
2022-08-30,,Умер последний президент ссср — михаил горбачёв.
2022-09-01,,Неудачное покушение на действующего вице-президента аргентины кристину фернандес де киршнер.
2022-09-04,,Посол сша в россии джон салливан завершил свою работу и покинул москву.
2022-09-05,,Новым премьер-министром Великобритании объявлена Лиз Трасс.
2022-09-05,,"Взрыв у входа в консульский отдел посольства России в Кабуле. Погибло не менее 8 человек, включая двух сотрудников посольства."
2022-09-05,2022-09-08,Восточный экономический форум во Владивостоке.
2022-09-08,,Смерть королевы Великобритании Елизаветы II. Новым британским монархом стал Карл III.
2022-09-08,,ВСУ освободили Балаклею.
2022-09-10,,Всу освободили изюм и купянск.
2022-09-11,,Парламентские выборы в Швеции: победа правоцентристского блока.
2022-09-11,,Единый день голосования в России.
2022-09-11,,Работа Запорожской АЭС полностью остановлена.
2022-09-13,,Начало крупномасштабных столкновений между арменией и азербайджаном.
2022-09-14,,Начало боевых столкновений между кыргызстаном и таджикистаном.
2022-09-15,2022-09-16,саммит ШОС в Самарканде.
2022-09-16,,Россия вышла из Европейской Конвенции по защите прав человека.
2022-09-16,,Начались протесты в Иране.
2022-09-17,,Нур-султан был снова переименован в астану.
2022-09-21,,В России объявлена мобилизация.
2022-09-21,,В России прошли антивоенные митинги против мобилизации.
2022-09-22,,В казахстане был отменён день первого президента.
2022-09-23,2022-09-27,"проведение фиктивных референдумов с целью аннексии Россией оккупированных территорий Донецкой, Запорожской, Луганской и Херсонской областей Украины."
2022-09-25,,"Референдум на Кубе по поправкам к Семейному кодексу, которые узаконивают однополые браки, расширяют права женщин, а также усиливают защиту детей и пожилых людей."
2022-09-25,,Парламентские выборы в Италии. Победу одержала правая партия Братья Италии.
2022-09-26,,"Массовое убийство в ижевской школе № 88 — погибли 19 человек, включая напавшего."
2022-09-26,,Авария на «Северных потоках».
2022-09-28,,Полное отключение электроэнергии на территории кубы из-за урагана «ян».
2022-09-30,,"Аннексия Россией оккупированных территорий Украины Донецкой, Луганской, Запорожской и Херсонской областей."
2022-09-30,,Украина подала заявку на вступление в НАТО.
2022-09-30,,Военный переворот в Буркина-Фасо.
2022-10-01,,Никарагуа разорвала дипломатические отношения с Нидерландами.
2022-10-01,,ВСУ освободили Лиман.
2022-10-01,,Парламентские выборы в Латвии.
2022-10-01,,"В результате давки на футбольном стадионе в Индонезии погибли 182 человека, ещё не менее 309 человек пострадали."
2022-10-02,2022-10-30,проведение всеобщих выборов в Бразилии. Победу одержал Луис Инасиу Лула да Силва.
2022-10-04,,"Кндр запустила в сторону японского моря баллистическую ракету, пролетевшую, вероятно, над территорией японии."
2022-10-06,,"В результате стрельбы в таиландском детском центре погибло не менее 36 человек, в том числе 24 ребёнка."
2022-10-08,,Взрыв на крымском мосту и обрушение части полотна автодороги вследствие подрыва грузового автомобиля.
2022-10-10,,Массированные ракетные удары по объектам гражданской инфраструктуры в крупнейших городах украины.
2022-10-14,,Взрыв на шахте в бартыне на севере турции: 41 человек погиб. всего на момент взрыва под землёй находилось 115 человек.
2022-10-15,,"Двое солдат уроженцев таджикистана открыли стрельбу на полигоне в белгородской области. погибли 11 человек, 15 ранены."
2022-10-16,2022-10-22,"в Пекине прошёл XX-й съезд КПК, который избрал руководство Коммунистической партии Китая, в том числе её генерального секретаря."
2022-10-17,,Шведский риксдаг избрал лидера Умеренной коалиционной партии Ульфа Кристерссона премьер-министром страны.
2022-10-17,,"В Ейске потерпел крушение Су-34, упав на девятиэтажный дом. Погибло 15 человек, ранено — 19."
2022-10-18,,Верховная рада украины признала чеченскую республику ичкерия.
2022-10-20,,Лиз Трасс заявила об уходе с поста премьер-министра Великобритании.
2022-10-20,,"Указом президента Российской Федерации Владимира Путина на оккупированных, а затем аннексированных Россией территориях Луганской, Донецкой, Херсонской и Запорожской областях введено военное положение."
2022-10-20,,Упразднение Ростуризма.
2022-10-22,,Лидер партии «братья италии» джорджа мелони стала премьер-министром италии.
2022-10-22,,Россиянин ислам махачев стал чемпионом ufc в лёгком весе.
2022-10-23,,"В иркутске потерпел крушение су-30, упав на двухэтажный дом. погибли два пилота."
2022-10-25,,Лидер Консервативной партии Великобритании Риши Сунак назначен премьер-министром Великобритании.
2022-10-25,,"Солнечное затмение на территории Европы, Ближнего Востока, Центральной Азии, Западной Сибири и северо-востоке Африки."
2022-10-26,,"Массовое убийство в ширазе. погибло около 15 человек, больше 40 человек ранены."
2022-10-28,,Илон маск приобрёл «twitter» за $44 млрд.
2022-10-29,,Давка на праздновании Хэллоуина в Сеуле. Погибли 156 человек.
2022-10-29,,"Два заминированных автомобиля взорвались у здания Минобразования Сомали в Могадишо. Не менее 100 человек погибли, 300 пострадали."
2022-10-30,,"Обрушение моста в морви, погибло не меньше 141 человек."
2022-11-01,,На парламентских выборах в израиле победу одержала партия ликуд во главе с бывшим премьер-министром страны биньямином нетаньяху.
2022-11-01,2022-11-02,31-й саммит Лиги арабских государств.
2022-11-02,,Окончание войны в тыграе.
2022-11-03,,Неудачное покушение на бывшего премьер-министра пакистана имрана хана.
2022-11-05,,Пожар в кафе «полигон» в костроме. погибли 15 человек.
2022-11-06,,В танзании на озере виктория разбился самолёт atr-42. из 43 человек погибли 19 человек.
2022-11-06,2022-11-18,Конференция ООН по изменению климата 2022.
2022-11-08,,Выборы в палату представителей сша и выборы в сенат сша.
2022-11-09,,Министр обороны россии шойгу приказал войскам отступить с правого берега днепра на левый.
2022-11-10,,Всу освободили снигирёвку.
2022-11-11,,Взрыв на Антоновском мосту в Херсоне.
2022-11-11,,Завершение переброски войск ВС РФ на левый берег Днепра.
2022-11-11,,ВСУ освободили Херсон и Берислав.
2022-11-15,,Население Земли достигло 8 миллиардов человек.
2022-11-15,,"Массированный ракетный обстрел Украины, крупнейший с начала российского вторжения, привёл к отключению электроэнергии у 10 миллионов украинцев."
2022-11-15,,Инцидент с упавшей ракетой в польском Пшеводуве.
2022-11-15,2022-11-16,Саммит G-20
2022-11-16,,Старт ракеты-носителя sls с космическим кораблём орион в рамках миссии артемида-1.
2022-11-20,,Внеочередные президентские выборы в казахстане. победу одержал действующий президент казахстана касым-жомарт токаев.
2022-11-20,2022-12-18,чемпионат мира по футболу в Катаре. Победу одержала сборная Аргентины.
2022-11-23,,Начало протестов против локдауна covid-19 в китае.
2022-11-30,,Запуск chatgpt.
2022-12-05,,"Страны G7, ЕС и Австралия ввели потолок цен на российскую нефть в размере $60 за баррель."
2022-12-05,,Украинские беспилотники атаковали российские аэродромы «Энгельс» в Саратовской области и «Дягилево» в Рязанской области.
2022-12-07,,"Политический кризис в перу: после неудачной попытки роспуска парламента отстранён от власти и арестован президент педро кастильо, его место заняла вице-президент дина болуарте, ставшая первой женщиной на высшем посту в стране."
2022-12-08,,Обмен виктора бута на бритни грайнер.
2022-12-11,,Проведение 20-го конкурса «детское евровидение 2022».
2022-12-12,,"Наводнение в Киншасе, в результате которого погиб 141 человек."
2022-12-12,,Начало блокады Нагорного Карабаха Азербайджаном.
2022-12-14,,Телеканал «disney» прекратил вещание в россии. на территории рф его место в эфире занял телеканал «солнце».
2022-12-16,,Кыргызстан получил выход к морю через порт в абу-даби.
2022-12-18,,"Финал чемпионата мира по футболу 2022: сборная аргентины выиграла кубок мира, обыграв сборную франции со счётом 3:3 (4:2 по пенальти). киллиан мбаппе сделал хет-трик в ворота аргентины, лионель месси — дубль в ворота франции."
2022-12-24,,Пожар в частном доме престарелых в кемерове. погибли 22 человека.
2022-12-26,,Повторная атака украинскими беспилотниками российского аэродрома «энгельс». погибли три человека.
2022-12-29,,В Одессе демонтирован Памятник Екатерине II.
2022-12-29,,"В возрасте 82 лет умер Пеле, трёхкратный чемпион мира в составе сборной Бразилии по футболу."
2022-12-31,,Ракетный удар ВСУ по Макеевке.
2022-12-31,,Председатель КНР Си Цзиньпин торжественно объявил о завершении строительства Китайской космической станции.
