date_start,date_end,event
2008-03-17,,"Масштабные уличные столкновения в городе косовска-митровица между войсками нато и оон, с одной стороны, и мирными жителями — с другой. в столкновении были ранены десятки международных полицейских оон и военнослужащих kfor, в том числе 22 поляка и 21 украинец. один украинский миротворец умер в больнице."
2008-03-19,,Запуск в мгу имени ломоносова самого мощного в россии суперкомпьютера «скиф мгу».
2008-03-20,,Подписан договор между россией и израилем об отмене визового режима.
2008-03-22,,Президентские выборы на тайване. победил 57-летний ма инцзю.
2008-03-23,,Палестинские группировки фатх и хамас подписали договор о перемирии в сане (йемен).
2008-03-24,,Новый премьер-министр пакистана — сайед юсаф раза гилани от партии беназир бхутто.
2008-03-30,,"9 новых стран шенгенской зоны (венгрия, словения, словакия, чехия, польша, мальта, латвия, литва, эстония) окончательно вступили в безвизовое пространство, отменив пограничный контроль в аэропортах."
2008-03-30,,Объединение регионов России: Читинская область и Агинский Бурятский автономный округ объединились в новый субъект РФ — Забайкальский край.
2008-04-01,,Почтовые службы швеции и дании подписали письмо о намерении совершить слияние. главный офис планируется разместить в стокгольме.
2008-04-07,,"Мэр парижа бертран деланоэ отменил церемонию передачи олимпийского огня, из-за постоянных атак активистов организаций, протестующих против подавлений народных выступлений в тибете."
2008-04-08,,"Старт космического корабля союз тма-12. экипаж старта — с. а. волков, о. д. кононенко и йи сойон (ли со ён) (южная корея)."
2008-04-09,,"На границе между афганистаном и пакистаном умер (предположительно, от гепатита) один из лидеров «аль-каиды» абу аль-обаида аль-масри, организатор терактов в лондоне 7 июля 2005 года."
2008-04-10,,"Европейский парламент призвал лидеров европейского союза бойкотировать церемонию открытия олимпийских игр в пекине в том случае, если китай не начнёт переговоры с далай-ламой по ситуации в тибете."
2008-04-14,,Лидер коалиции «народ свободы» сильвио берлускони в третий раз стал премьер-министром италии. основная борьба на выборах происходила между ним и главой демократической партии вальтером вельтрони.
2008-04-17,,Владимир путин в ходе большой зарубежной поездки встретился с сильвио берлускони.
2008-04-18,,"Докеры контейнерного терминала южноафриканского порта дурбан, члены satawu отказались осуществлять разгрузку прибывшего из китая судна «an yue jiang» с 77 тоннами оружия для зимбабве на борту."
2008-04-19,,"«союз тма-11» успешно совершил посадку, но по баллистической траектории в результате чего космонавты, юрий маленченко, пегги уитсон (сша) и йи сойон (южная корея) испытали 9-кратные перегрузки."
2008-04-20,,"По сообщению посольства россии в бишкеке, офицеры подверглись вооружённому нападению со стороны сотрудников местного мвд. представители министерства утверждали, что местные правоохранительные органы были спровоцированы неадекватным поведением задержанных."
2008-04-21,,В багдаде ракета поразила штаб политической партии высший исламский совет ирака.
2008-04-23,,Дания эвакуировала свои посольства из афганистана и алжира из-за карикатурного скандала.
2008-04-24,,"Маоистская коммунистическая партия непала по итогам выборов заняла вдвое больше мест, чем следующая за ней по популярности партия."
2008-04-26,,"После роспуска парламента 18 апреля, в науру прошли выборы."
2008-04-28,,"Торнадо пронеслись через центральную и юго-восточную вирджинию, при этом они ранили больше 200 человек и разрушили множество зданий."
2008-05-04,,"Пбк цска, победив со счётом 91-77 тель-авивский «маккаби», стал 6-кратным чемпионом евролиги."
2008-05-07,,Инаугурация в москве третьего президента российской федерации медведева дмитрия анатольевича.
2008-05-08,,Утверждение кандидатуры владимира путина на пост премьер-министра россии.
2008-05-09,,63-я годовщина победы в великой отечественной войне. после семнадцатилетнего перерыва в параде на красной площади применялась тяжёлая военная техника.
2008-05-10,,"Активизировался крупнейший вулкан европы — этна. последнее крупное извержение было в 2001 году, а также незначительное в ноябре 2007 года."
2008-05-11,,Досрочные парламентские выборы в сербии. победу одержал проевропейский блок «за европейскую сербию» бориса тадича.
2008-05-12,,"Сильное землетрясение магнитудой 8 в китае с эпицентром в уезде вэньчуань юго-западной провинции сычуань. от стихии также пострадали провинция шэньси, гуанси, город центрального подчинения чунцин."
2008-05-14,,"В манчестере прошёл финальный матч кубка уефа по футболу 2007—2008, в котором сыграли санкт-петербургский «зенит» и шотландский «рейнджерс». зенит победил со счётом 2:0."
2008-05-18,,Россия завоевала золото на 72-м чемпионате мира по хоккею с шайбой в канаде.
2008-05-19,,"Русская Википедия, обогнав шведскую, вышла в первую десятку Википедий по объёму."
2008-05-19,,"Башня Бурдж-Халифа, обогнав Варшавскую Радиомачту, стала самым большим строением, когда-либо существовавшим на Земле."
2008-05-21,,"В москве на стадионе «лужники» прошёл финал лиги чемпионов 2007—2008, в котором сыграли два английских клуба — «манчестер юнайтед» и «челси». победителем стал клуб «манчестер юнайтед», победив противника в послематчевой серии пенальти."
2008-05-24,,"В белграде состоялся финал конкурса песни «евровидение», на котором впервые победил представитель россии дима билан с песней «believe»."
2008-05-25,,Парламент Ливана избрал Мишеля Сулеймана президентом Ливанской Республики.
2008-05-25,,Космический аппарат «Феникс» совершил посадку на поверхность Марса.
2008-05-27,,"Израильский шекель и мексиканский песо вошли в список свободно конвертируемых валют, используемых при расчётах в международной межбанковской системе cls."
2008-05-28,,"Непал отменил монархию, существовавшую около 240 лет, и объявил о переходе к федеративной демократической республике."
2008-05-31,,Казань (Россия) выбрана столицей летней Универсиады 2013 года.
2008-05-31,,"123-й старт (STS-124) по программе Спейс Шаттл. 35-й полёт шаттла Дискавери. Экипаж — Марк Келли, Кеннет Хэм, Карен Ниберг, Рональд Гаран, Майкл Фоссум, Акихико Хосидэ (Япония), Грег Шамитофф. Продолжение строительства Международной космической станции — доставлена главная часть японского модуля Kibo."
2008-06-01,,Международные авиакассы перешли на электронные билеты.
2008-06-03,,В риме началась конференция «всемирная продовольственная безопасность и глобальные вызовы в свете изменения климата и развития биоэнергетики» (фактически — продовольственный саммит оон).
2008-06-04,,"В ходе предварительных выборов кандидатом в президенты сша от демократической партии был избран барак обама. хиллари клинтон, проигравшая голосование, объявила, что намерена баллотироваться в вице-президенты."
2008-06-06,2008-06-08,XII Петербургский международный экономический форум.
2008-06-07,,Открытие чемпионата европы по футболу — евро-2008 в австрии и швейцарии.
2008-06-13,,Снят с производства iphone 2g.
2008-06-14,,В севастополе открыт памятник гетману сагайдачному.
2008-06-15,,В севастополе открыт памятник императрице екатерине ii.
2008-06-18,,Победа сборной россии над сборной швеции со счётом 2:0 на чемпионате европы по футболу. впервые за 20 лет россияне вышли в четвертьфинал крупного футбольного турнира на уровне сборных.
2008-06-20,,"Сборная турции впервые в истории выходит в полуфинал чемпионата европы по футболу. в четвертьфинале повержены хорваты: 0:0 — в основное время, 1:1 — после овертайма и 3:1 — в послематчевых пенальти. в связи с этим — беспорядки в боснии и герцеговине: один человек погиб."
2008-06-21,,Победа сборной россии в четвертьфинале чемпионата европы по футболу против голландии со счётом 3:1. россия выходит в полуфинал.
2008-06-26,,На чемпионате европы по футболу сборная россии проигрывает в полуфинале сборной испании со счётом 0:3. игра состоялась в вене на стадионе эрнст хаппель.
2008-06-26,,В ханты-мансийске (россия) стартовал саммит россия-ес. в нём впервые принял участие новый президент россии дмитрий медведев.
2008-06-28,,Специальная комиссия обнаружила останки первого президента афганистана мухаммеда дауда в одном из массовых захоронений в районе тюрьмы пули-чархи к востоку от кабула.
2008-06-29,,"Финал евро-2008. матч германия — испания. сборная испании одержала победу со счётом 1:0, став тем самым двукратным чемпионом европы."
2008-07-02,,"Ингрид бетанкур (бывший кандидат в президенты страны, гражданка колумбии и франции по браку) освобождена, по прошествии шести лет, из плена фарк вместе с 14 другими заложниками посредством спецоперации колумбийской армии."
2008-07-03,,"Рижский окружной суд, спустя 5 лет тюремного заключения, признал владимира абеля (линдермана) невиновным по делу о хранении взрывчатки у себя дома. владимир абель официально объявляется бывшим политзаключённым, а его дело — сфабрикованным."
2008-07-03,,Президент россии принял прошение об отставке губернатора чукотки романа абрамовича.
2008-07-03,,На складе боеприпасов в столице болгарии софии произошла серия взрывов снарядов.
2008-07-06,,Казахстан отметил 10-летие переноса столицы из алма-аты в астану.
2008-07-07,,"В японии, на острове хоккайдо, стартовал саммит стран большой восьмёрки. он стал первым для президента россии дмитрия медведева и последним для президента сша джорджа буша."
2008-07-08,,Чешская республика стала 18-м членом европейского космического агентства.
2008-07-11,,"В продажу поступил iphone 3g на территории 22 стран, в том числе в соединённых штатах, канаде, великобритании, франции, германии и японии."
2008-07-14,,В городе нячанг (вьетнам) состоялся конкурс красоты «мисс вселенная 2008». победила участница из венесуэлы.
2008-07-15,,"Курс доллара по отношению к евро упал до исторического минимума — 1,6038 долл./евро."
2008-07-22,,Арестован бывший лидер боснийских сербов радован караджич.
2008-07-25,,"Большое наводнение, вызванное сильными дождями на украине, затопило много посёлков, многие мосты были разрушены. от наводнения погиб 21 человек. наводнением затопило города тирасполь (молдавия) и черновцы (украина)."
2008-08-06,,В мавритании совершён военный переворот.
2008-08-07,,В зоне грузино-южноосетинского конфликта на фоне грузино-российского кризиса начались активные боевые действия. В краткосрочной войне на стороне Южной Осетии и Абхазии официально выступала Россия.
2008-08-07,,В Пекине открылись XXIX летние Олимпийские игры.
2008-08-11,,В москве президент россии дмитрий медведев и президент франции николя саркози выработали шесть принципов урегулирования ситуации вокруг южной осетии и абхазии.
2008-08-20,,"В мадриде потерпел крушение пассажирский самолёт mcdonnell douglas md-82. из 172 человек, находившихся на борту, 154 человека погибло."
2008-08-24,,Состоялось закрытие xxix олимпийских игр в пекине.
2008-08-26,,Президент россии д. а. медведев подписал указ о признании независимости абхазии и южной осетии.
2008-08-27,,Пожар на складе боеприпасов в городе лозовая (украина).
2008-08-29,,Состоялся матч за суперкубок уефа в монако между английским «манчестер юнайтед» и российским «зенитом». со счётом 2:1 победу одержал «зенит».
2008-08-30,,"Новое землетрясение магнитудой 5,7 баллов по шкале рихтера произошло в китайской провинции сычуань."
2008-09-10,,"На большом адронном коллайдере, который создан европейской организацией ядерных исследований (cern) близ женевы, прошёл первый пробный эксперимент по разгону пучка протонов."
2008-09-12,,Крупная железнодорожная катастрофа в калифорнии: столкнулись пассажирский поезд компании «метролинк» и товарный состав.
2008-09-14,,В Перми потерпел катастрофу пассажирский самолёт Боинг-737.
2008-09-14,,В Днепропетровске (Украина) открыт футбольный стадион «Днепр».
2008-09-19,,Авария на Большом адронном коллайдере.
2008-09-19,,Создан интернет-мем «Trollface».
2008-09-23,,Подписана «декларация о сотрудничестве между секретариатами нато и оон». декларацию подписали яап де хооп схеффер и пан ги мун.
2008-09-28,,Парламентские выборы в белоруссии.
2008-10-07,,"Центральный банк исландии сообщил, что россия согласилась предоставить исландии финансовую помощь в виде ссуды размером в 4 миллиарда евро."
2008-10-09,,"Управление по финансовому надзору исландии взяло под свой контроль три крупнейших банка страны, kaupþing banki, landsbanki íslands, glitnir banki."
2008-10-11,,В пензе открыт первый в россии и мире памятник великому русскому историку василию ключевскому.
2008-10-12,,"Старт космического корабля союз тма-13. экипаж старта — юрий лончаков, м. финк (сша) и р. гэрриот (сша)."
2008-10-15,,"В азербайджане прошли президентские выборы, победителем которых стал ильхам алиев."
2008-10-24,,"Приземление космического корабля союз тма-12. экипаж посадки — с. а. волков, о. д. кононенко и р. гэрриот (сша)."
2008-10-31,,Сатоси накамото опубликовал концепцию (whitepaper) децентрализованной платёжной системы биткойн.
2008-11-01,,"На стадионе лужники в матче 27-го тура цска vs фк спартак москва команда домочадцев одержала победу 0:1, прервав беспроигрышную серию цска в матчах со спартаком. последний раз до этого спартак обыграл цска 31 марта 2001 года, а начиная с 18 июля 2001 года (матч, сыгранный вничью) победить соперника не мог."
2008-11-02,,"В сан-паулу завершился 59-й чемпионат мира по автогонкам в классе формула-1. чемпионом мира стал 23-летний темнокожий британец льюис хэмилтон (макларен). фелипе масса (феррари) выиграл гран-при бразилии, но стал лишь вице-чемпионом. скудерия феррари в 16-й раз выиграла кубок конструкторов."
2008-11-03,,Промежуточные парламентские выборы грузии.
2008-11-04,,Барак обама победил на президентских выборах в сша и стал первым темнокожим президентом сша за всю 232-летнюю историю их существования.
2008-11-05,,Состоялось первое послание третьего президента рф дмитрия медведева федеральному собранию.
2008-11-06,,В бутане коронован пятый король 28-летний джигме кхесар намгьял вангчук.
2008-11-08,,"Во время ходовых испытаний апл к-152 «нерпа» произошла авария, в результате которой погибло 20 человек."
2008-11-13,,В 16:50 мск сомалийскими пиратами обстрелян из гранатомётов и автоматов российский теплоход «капитан маслов».
2008-11-15,,"124-й старт (sts-126) по программе спейс шаттл. 22-й полёт шаттла индевор. экипаж — кристофер фергюсон, эрик боу, стевен бовен, хайдема́ри стефани́шин-па́йпер, доналд петтит, роберт кимбро, сандра магнус. продолжение строительства международной космической станции."
2008-11-16,,"Создана российская политическая партия правое дело путём слияния ряда партий, декларирующих либеральную направленность."
2008-11-24,,В венесуэле состоялись региональные выборы. победила партия уго чавеса (еспв).
2008-11-24,,Хиллари клинтон согласилась занять пост государственного секретаря сша.
2008-11-26,2008-11-29,Серия терактов в индийском городе Мумбаи.
2008-11-28,,Нападающий московского цска вагнер лав мнением наставников клубов российской премьер-лиги избран лучшим игроком сезона 2008.
2008-12-01,,Состоялись совместные российско-венесуэльские военно-морские учения.
2008-12-01,,В парламентских выборах в румынии большинство голосов набрала социал-демократическая партия.
2008-12-05,,Скончался патриарх московский и всея руси алексий ii.
2008-12-12,,"Швейцария в рамках Шенгенского соглашения отменяет персональный пограничный контроль, отныне для поездки в Швейцарию не нужна отдельная виза."
2008-12-12,,Выход Windows Server 2008.
2008-12-13,,"На 58-м конкурсе красоты «мисс мира», финал которого прошёл в йоханнесбурге (юар) победила россиянка ксения сухинова."
2008-12-13,,Создано объединённое демократическое движение «солидарность».
2008-12-16,,"Автобус с российскими туристами из санкт-петербурга упал в пропасть близ израильского города эйлат. представители санкт-петербургских туристических компаний направлялись из аэропорта овда в одну из эйлатских гостиниц. расследование показало, что водитель автобуса грубо нарушил правила: на опасном участке пошёл на обгон другого автобуса, превысил скорость и не справился с управлением. по данным министерства туризма израиля, в катастрофе погибло 24 гражданина россии; по данным российского посольства в израиле, погибло 30 россиян."
2008-12-18,,В сша выдана лицензия первому в мире частному космодрому. с него в 2010 году virgin galactic будет осуществлять суборбитальные полёты.
2008-12-20,,"Открыт участок фрунзенского радиуса петербургского метрополитена с двумя станциями «звенигородская» (без собственного выхода на поверхность) и «волковская», с образованием фрунзенско-приморской линии. ввод в эксплуатацию станции «спасская» (без собственного выхода на поверхность) правобережной линии и открытие сквозного движения «волковская» — «комендантский проспект» перенесены на январь 2009 года."
2008-12-21,,В сша virgin galactic провела лётные испытания самолёта-носителя системы суборбитальных полётов.
2008-12-24,,Взрыв 5-этажного дома в евпатории (украина).
2008-12-27,,Началась антитеррористическая военная операция израильской армии против хамас в секторе газа. кодовое название операции — «литой свинец».
