date_start,date_end,event
2019-06-24,,"Взрывы в городе Арыс, Туркестанская область Республики Казахстан; более 70 человек пострадали;"
2019-06-24,,Бывший министр обороны Мухаммед ульд аш-Шейх аль-Газуани победил на президентских выборах в Мавритании.
2019-06-28,,"В городе тулун иркутской области из-за проливных дождей прорвало дамбу. погибли 26 человек. повреждено более 3 тысяч домов. федеральная трасса р-255 «сибирь» на протяжении шести километров оказалась затоплена. затоплено 13 населённых пунктов, включая город тулун."
2019-06-21,2019-06-30,в столице Белоруссии Минске прошли II Европейские игры. Сборная России заняла первое место в общем медальном зачёте.
2019-06-30,,В баку (азербайджан) состоялось открытие 43-й сессии комитета всемирного наследия юнеско.
2019-07-07,,На досрочных парламентских выборах в греции победу одержала партия новая демократия.
2019-07-18,,В результате умышленного поджога произошёл пожар в здании японской студии kyoto animation; погибли 36 человек.
2019-07-21,,"Внеочередные парламентские выборы на украине. на выборах победила партия «слуга народа» президента владимира зеленского, набрав 43,16 % голосов избирателей и 254 места в верховной раде."
2019-07-24,,Борис джонсон вступил в должность премьер-министра великобритании.
2019-08-01,,Датский полярный исследовательский институт polar portal сообщает о большом всплеске потерь льда в гренландии: 4 миллиарда тонн растаяли за один день и 177 гигатонн в июле.
2019-08-02,,"Сша официально выходят из договора о ядерных силах средней дальности, заключённого с ссср в 1987 году."
2019-08-03,,"Стрельба в магазине walmart в эль-пасо, штат техас, сша, в результате которой погибли 22 человека и ещё 24 получили ранения."
2019-08-04,,"Взрыв в каире: автомобиль врезался в три других автомобиля, вызвав взрыв у национального института рака египта в каире, убив по меньшей мере 20 человек и ранив 47 других."
2019-08-05,,"Индия отменяет статью 370 конституции, которая даёт управляемому Индией Кашмиру особый статус;"
2019-08-05,,На фоне продолжающихся протестов в Гонконге проходят первые с 1967 года всеобщие забастовки подобного рода.
2019-08-07,,"Сингапурская конвенция о посредничестве, также известная как конвенция оон о международных соглашениях об урегулировании споров, возникающих в результате посредничества, вступает в силу с момента её ратификации 46 странами. государства, ратифицировавшие договор, должны будут обеспечить, чтобы международные соглашения об урегулировании коммерческих споров выполнялись их судами."
2019-08-10,,"Прошёл массовый митинг оппозиции на проспекте академика сахарова в москве. митингующие протестовали против решения цик, которая не приняла заявку на вступление в кандидаты мосгордумы любови соболь. это уже третий митинг оппозиции."
2019-08-31,,Объявлен дефолт по государственному долгу аргентины.
2019-09-02,,Премьер-министр грузии мамука бахтадзе ушёл в отставку.
2019-09-08,,Единый день голосования в россии.
2019-09-14,2019-09-22,"Чемпионат мира по борьбе (Астана, Казахстан)."
2019-09-14,,Беспилотниками совершенно нападение на завод первичной переработки нефти в абкайке и нефтеперерабатывающий завод на месторождении хурайс. ответственность на себя взяли хуситы.
2019-09-16,2019-09-21,стратегические командно-штабные учения (СКШУ) Центр-2019.
2019-09-20,,Выбран губернатор челябинской области алексей леонидович текслер.
2019-09-29,,Досрочные парламентские выборы в австрии.
2019-10-01,,В Ираке начались массовые протесты;
2019-10-01,,"В столице Ирана Тегеране задержана российская журналистка Юлия Юзик, наиболее известная как автор книги о чеченских террористках-смертницах «Невесты Аллаха»;"
2019-10-01,,Турция начала военную операцию «Источник мира» на территории Сирии.
2019-10-14,,"Начало протестных акций в Гвинее, против поправки к конституции, позволяющей президенту переизбираться на третий срок;"
2019-10-14,,"Начало протестных акций в Каталонии, вызванных репрессиями в отношении лидеров каталонских сепаратистов;"
2019-10-14,,"Начало протестов в Чили, вызванных подорожанием цен на метро."
2019-10-17,,Начало массовых протестов в ливане.
2019-10-18,,В исламской республике афганистан в результате теракта в мечети во время пятничной молитвы погибли более 60 человек.
2019-10-22,,"Британская «невеста джихада» шамима бегум заявила, что намерена опротестовать в суде лишение её гражданства великобритании."
2019-10-26,,В результате спецоперации американских военных был убит лидер иг абу бакр аль-багдади.
2019-10-31,,"В турции освобождён из тюрьмы турецкий политик эрен эрдем, который был обвинён в терроризме после публикации документов о связях турецкого правительства с иг."
2019-11-01,,В России вступил в силу Закон о «суверенном интернете»;
2019-11-01,,"Верховный суд России удовлетворил иск минюста, ликвидировав правозащитную организацию «За права человека»."
2019-11-02,,"Сборная ЮАР по регби выиграла чемпионат мира в Японии, победив сборную Англии со счётом 32:12;"
2019-11-02,,"Монголия депортировала 758 граждан КНР, задержанных в Улан-Баторе по подозрению в совершении киберпреступлений с использованием более тысячи высокопроизводительных компьютеров и 10 тысяч мобильных телефонов."
2019-11-03,,Видение Саудовской Аравии 2030: Совет директоров Управления по рынку капитала Саудовской Аравии утвердил заявку национальной нефтяной компании Saudi Aramco (крупнейшая нефтяная компания в мире) на проведение первичного размещения части своих акций;
2019-11-03,,В столице Республики Башкортостан городе Уфа совершён поджог мечети «Хамза».
2019-11-06,,Афганские исламисты атаковали заставу на таджикско-узбекской границе;
2019-11-06,,"Мосгорсуд удовлетворил иск минюста, ликвидировав НКО «Центр содействия коренным малочисленным народам Севера»;"
2019-11-06,,"В Гонконге совершено нападение на политика Юниуса Хо, поддерживавшего жёсткие меры по борьбе с протестующими."
2019-11-07,,Исследователи из фармацевтической компании abbott laboratories впервые с 2000 года выявили новый штамм вируса иммунодефицита человека.
2019-11-08,,"Министр внутренних дел турции сулейман сойлу заявил, что 11 ноября турция начнёт экстрадицию арестованных боевиков исламского государства в страны их происхождения."
2019-11-10,,"Президент Боливии Эво Моралес заявил о проведении повторных президентских выборов на фоне протестов, начавшихся из-за результатов выборов, прошедших менее месяца назад;"
2019-11-10,,Во Франции уроженец Чечни приговорён к 10 годам тюремного заключения за участие в боевых действиях на территории Сирии;
2019-11-10,,"В Испании прошли парламентские выборы, большинство голосов набрала испанская социалистическая рабочая партия."
2019-11-11,,Полиция гонконга применила против протестующих боевое оружие.
2019-11-12,,Началось сильнейшее с 1966 года наводнение в Венеции;
2019-11-12,,"Белит Онай избран мэром Ганновера, он стал первым этническим турком, избранным главой крупного города Германии;"
2019-11-12,,По меньшей мере 26 человек погибли в различных районах Бангладеш из-за циклона «Булбул».
2019-11-13,,Зонд хаябуса-2 отправился с астероида рюгу на землю.
2019-11-14,,Студент Амурского колледжа строительства и ЖКХ в Благовещенске устроил стрельбу в учебном заведении и покончил с собой;
2019-11-14,,"Временный президент Боливии Жанин Аньес назначила 11 министров, которые составят основу переходного правительства страны, призванного провести новые всеобщие выборы."
2019-11-16,,Автоматическая межпланетная станция японского аэрокосмического агентства jaxa «хаябуса-2» покинула орбиту вокруг астероида рюгу и взяла курс на землю.
2019-11-17,,"Правительство Ирана, пытаясь подавить протесты, отключило в стране интернет и мобильную связь;"
2019-11-17,,"В Элисте прошёл митинг против назначения главой города Дмитрия Трапезникова, ранее входившего в руководство «Донецкой республики»;"
2019-11-17,,В Германии прошёл митинг против вывоза ядерных отходов в Россию.
2019-11-17,,Начало пандемии COVID-19.
2019-11-18,,Кайл Буш выиграл гонку Ford EcoBoost 400 в Хомстеде и во второй раз стал чемпионом Кубка NASCAR;
2019-11-18,,Россия передала захваченные в Керченском проливе корабли (катера «Никополь» и «Бердянск» и буксир «Яны Капу») Украине;
2019-11-18,,"Стало известно, что суд признал погибшим сотрудника ЧВК «Вагнер» Григория Цуркану, осенью 2017 года попавшего в плен бойцам сирийской оппозиции."
2019-11-19,,"Правление Сбербанка одобрило продажу «золотой акции» «Яндекса», купленной в августе 2009 года, головной компании «Яндекса» Yandex N.V.. Несколько дней ранее были одобрены изменения в структуру правления «Яндекса», которые включают в себя создание семейного траста, расширение прав «Золотой акции», а также её передачу «Фонду общественных интересов», который будет управляться советом директоров. После реформы правления акции «Яндекса» выросли на 10 %, частично отыграв падение на 15 %, ставшее следствием рассмотрения в ГД РФ законопроекта, ограничивавшего долю иностранного капитала в «значимых интернет-компаниях»;"
2019-11-19,,"ГД РФ приняла во втором чтении законопроект, который позволит признавать «иностранными агентами» физических лиц, если они «распространяют» (в том числе репостят) информационные материалы, участвуют в их создании или получают финансирование из-за рубежа."
2019-11-20,,"Синдзо Абэ установил рекорд по длительности пребывания на посту премьер-министра Японии за всю историю страны, сместив с первого места Таро Кацуру, который возглавлял кабмин в начале прошлого века;"
2019-11-20,,"Американская радиостанция Hal Turner Radio Show сообщила о том, что в Южно-Китайском море на глубине 50 метров произошёл подводный ядерный взрыв мощностью от 10 до 20 килотонн в тротиловом эквиваленте."
2019-11-21,,В Москве открыли Московские центральные диаметры;
2019-11-21,,Госдума РФ приняла законы о признании физических лиц «иностранных агентах» и обязательной предустановке российского ПО на технически сложные товары.
2019-11-23,,В Париже и ряде других городов Франции прошли митинги против домашнего насилия;
2019-11-23,,В городе Москве православные активисты провели митинг против принятия закона о домашнем насилии;
2019-11-23,,Состоялся референдум о независимости Бугенвиля от Папуа — Новой Гвинеи.
2019-11-24,,Бывший мэр Нью-Йорка и мультимиллиардер Майкл Блумберг официально объявил о решении участвовать в борьбе за выдвижение кандидатом в президенты США от Демократической партии;
2019-11-24,,"В Гонконге прошли местные выборы, победу на них одержали демократические партии, пропекинские кандидаты получили 60 мест из 452."
2019-11-26,,"Землетрясение магнитудой 6,4 в албании, погиб 51 человек."
2019-11-27,,Депутаты Европарламента утвердили новый состав Еврокомиссии во главе с Урсулой фон дер Ляйен;
2019-11-27,,Была открыта M-11 — платная скоростная автомагистраль между Санкт-Петербургом и Москвой.
2019-11-30,2019-12-07,завершилось Евровидение Азия 2019.
2019-12-06,,Пожар в одесском колледже экономики. погибло 16 человек.
2019-12-08,,"Началась пандемия коронавируса sars-cov-2, вызывающего covid-19."
2019-12-09,,"Решение ВАДА по которому Россия была лишена права участия в соревнованиях на 4 года, права на принятие мировых соревнований;"
2019-12-09,,"В Париже прошёл саммит Нормандской четвёрки: Германии, Франции, России и Украины, по итогам которого территориям Донецкой и Луганской областей, находящимся под контролем самопровозглашённых ДНР и ЛНР продлевается статус «особого региона», и разводятся силы ещё в трёх населённых пунктах. Также прошли двусторонние встречи."
2019-12-18,,"С космодрома куру с при помощи ракеты-носителя «союз» запущен космический телескоп «хеопс», предназначенный для поиска и изучения экзопланет."
2019-12-25,,Состоялось открытие железнодорожной части крымского моста через керченский пролив.
2019-12-27,,"Авиакатастрофа fokker 100 близ алма-аты, 13 погибших и 52 пострадавших. самолёт принадлежит компании bek air."
2019-12-28,,Теракт в могадишо унёс жизни свыше 90 человек.
2019-12-31,,Нападение на посольство США в Багдаде;
2019-12-31,,Зарегистрированы первые случаи заболевания COVID-19
