date_start,date_end,event
2001-03-24,,Компания apple computer выпустила новую операционную систему mac os x (версия 10.0).
2001-03-24,,"Теракт в минеральных водах (россия): погибли 21 человек, около 100 ранены."
2001-03-31,,В москве на пушкинской площади прошёл 20-тысячный митинг в защиту свободы слова и телеканала нтв.
2001-04-01,,В нидерландах заключены первые в мире однополые браки.
2001-04-01,,В югославии арестован бывший президент слободан милошевич; взят под стражу на своей вилле в белграде.
2001-04-01,,"Над островом хайнань (кнр) столкнулись самолёт радиоразведки вмс сша ep-3e и истребитель ввс китая j-8; американский самолёт совершил вынужденную посадку, экипаж задержан, китайский пилот погиб."
2001-04-02,2001-04-04,В москве прошёл viii всеславянский съезд.
2001-04-04,,Парламент молдавии избрал владимира воронина президентом республики (7 апреля вступил в должность).
2001-04-05,,"Отмар хаслер стал премьер-министром лихтенштейна, сменив марио фрика."
2001-04-06,2001-04-16,Перепись населения в литве.
2001-04-07,,В горах алтая арестован писатель и оппозиционер эдуард лимонов по подозрению в подготовке вооружённого восстания.
2001-04-08,,В первом туре президентских выборов в перу победил алехандро толедо; его партия получила большинство мест в конгрессе.
2001-04-09,2001-04-13,Массовые беспорядки в цинциннати (сша) после убийства белым полицейским 19-летнего афроамериканца.
2001-04-11,,На стадионе «эллис парк» в йоханнесбурге (юар) давка во время футбольного матча привела к гибели 43 человек.
2001-04-14,,Силовой захват телекомпании нтв представителями компании «газпром» (в числе акционеров).
2001-04-16,2001-04-20,"Пограничный конфликт между индией и бангладеш, в котором погибли десятки человек."
2001-04-19,,"Стартовал 104-й космический шаттл (sts-100, «индевор») - доставка оборудования на мкс."
2001-04-19,,Парламент молдавии утвердил василия тарлева премьер-министром вотумом доверия.
2001-04-20,,Китай исключил гомосексуальность из официального списка психических заболеваний.
2001-04-23,,Компания intel представила новый процессор pentium 4.
2001-04-26,,Верховная рада украины выразила недоверие правительству виктора ющенко; президент принял его отставку.
2001-04-26,,Премьер-министр японии ёсиро мори подал в отставку; его место занял дзюнъитиро коидзуми.
2001-04-28,,Стартовал космический корабль «союз тм-32» с первым космическим туристом деннисом тито на борту.
2001-04-29,,"Госдума рф во втором чтении одобрила законопроект, разрешающий ввоз в россию отработанного ядерного топлива."
2001-04-29,,В великобритании проведена перепись населения.
2001-05-01,2001-05-31,В донецке (украина) установлена точная копия царь-пушки.
2001-05-04,,"В лос-анджелесе убита актриса бонни ли бакли (жена роберта блейка); актёр обвинялся в её убийстве, но в 2005 году был оправдан, преступление осталось не раскрытым."
2001-05-06,,Приземление корабля «союз тм-31» с первым космическим туристом (деннис тито) на борту.
2001-05-09,,На стадионе в аккре (гана) давка привела к гибели 126 человек.
2001-05-11,,Анонсировано создание русскоязычного раздела википедии.
2001-05-12,,"В копенгагене состоялся 46-й конкурс песни «евровидение», победил дуэт из эстонии танель падар и дэйв бентон."
2001-05-13,,На парламентских выборах в италии победила правоцентристская коалиция «дом свобод» во главе с сильвио берлускони.
2001-05-15,,В санкт-петербурге закрыт варшавский вокзал.
2001-05-15,,"Инцидент с неуправляемым поездом csx 8888: в штате огайо без машиниста проехал 106 км локомотив с составом, пока не был остановлен (лег в основу фильма «неуправляемый»)."
2001-05-20,,На выборах президента монголии нацагийн багабанди переизбран на второй срок.
2001-05-24,,В русской википедии появилась первая статья.
2001-05-24,,В иерусалиме на свадьбе обрушился потолок здания: 25 человек погибли.
2001-05-25,,В грузии вспыхнул мятеж национальной гвардии.
2001-05-29,,Премьер-министром украины назначен анатолий кинах.
2001-05-30,,На территорию посольства россии в минске брошена граната ргд-5 (никто не погиб).
2001-05-31,,Литва вступила во всемирную торговую организацию (вто).
2001-06-01,,"В тель-авиве террорист-смертник взорвал себя у входа в кафе «дольфи», погиб 21 человек (в основном дети эмигрантов из ссср)."
2001-06-01,,В югославии завершились боевые действия между войсками срю и албанскими вооружёнными формированиями (конфликт в прешевской долине).
2001-06-01,,"Принц наследник непала расстрелял королевскую семью в дворце нараянхити (убиты король, королева и др. принц покончил с собой)."
2001-06-03,,Алехандро толедо официально вступил в должность президента перу.
2001-06-05,,"Во франции принят закон, расширяющий контроль государства над деятельностью религиозных сект."
2001-06-07,,Парламентские выборы в великобритании: лейбористы одержали вторую подряд победу.
2001-06-07,,Узбекистан и коста-рика установили дипотношения.
2001-06-08,,В японии бывший школьный уборщик мамору такума устроил массовое убийство в начальной школе икэда: 8 детей погибли.
2001-06-08,,В иране переизбран президент мохаммад хатами.
2001-06-10,,"Парламентские выборы в сан-марино: победила христианско-демократическая партия, сохранив 25 из 60 мест."
2001-06-11,,Сильвио берлускони вновь стал председателем совета министров италии.
2001-06-15,,"В шанхае лидеры китая, россии, казахстана, таджикистана, киргизии и узбекистана основали шанхайскую организацию сотрудничества (шос)."
2001-06-17,,Партия «национальное движение симеона ii» выиграла парламентские выборы в болгарии; бывший царь симеон ii возглавил правительство.
2001-06-20,,"Крупный пожар на армейских складах близ села гусиное озеро (бурятия, рф)."
2001-06-21,,Произошло полное солнечное затмение (видимое в азии и африке).
2001-06-22,,"В воронежской области (рф) при авиахимработах разбился самолёт авиатика-маи-890, пилот погиб."
2001-06-23,,"Землетрясение магнитудой 8,4 в перу: более 240 человек погибли, ~70 пропали без вести, ~2,4 тыс. ранены, ~22 тыс. домов разрушены."
2001-06-25,2001-06-26,Вторая чеченская война: боевики совершили нападение на ханкалу (штаб войск рф в чечне).
2001-06-28,,"Бывший президент югославии слободан милошевич выдан гаагскому трибуналу (тайно, по решению правительства сербии)."
2001-07-02,,В сша впервые имплантировано портативное искусственное сердце человеку (роберт тулс; прожил с ним 151 день).
2001-07-03,,Слободан милошевич впервые предстал перед международным трибуналом по бывшей югославии.
2001-07-04,,Авиакатастрофа ту-154 в иркутске: погибло 145 человек (рейс владивосток—иркутск).
2001-07-11,,"В россии принят закон о политических партиях, ужесточающий требования к численности партий."
2001-07-12,,"Стартовал 105-й космический шаттл (sts-104, «атлантис») - миссия к мкс."
2001-07-13,,Пекин выбран столицей летних олимпийских игр 2008 года.
2001-07-16,,"Президент россии владимир путин и председатель кнр цзян цзэминь подписали договор о добрососедстве, дружбе и сотрудничестве сроком на 20 лет."
2001-07-16,,В сша арестован российский программист дмитрий скляров за нарушение закона dmca (создание программы для обхода защиты e-книг).
2001-07-18,,Владимир путин провёл первую большую пресс-конференцию для российских и зарубежных сми.
2001-07-20,2001-07-22,"В генуе прошёл саммит «большой восьмёрки», на котором обсуждалось устойчивое развитие, борьба с бедностью и глобализация."
2001-07-21,2001-07-31,В пакистане в результате муссонных ливней погибли не менее 200 человек.
2001-07-25,,23 сентября - в штате керала (индия) выпали «красные дожди» неизвестной природы.
2001-07-26,,Молдова вступила во всемирную торговую организацию (вто).
2001-07-27,,В россии на 5 лет введён мораторий на клонирование человека.
2001-07-28,,Алехандро толедо вступил в должность президента перу.
2001-07-31,,"В ставропольском крае (рф) чеченский террорист захватил автобус с 40 пассажирами, требуя освободить заключённых. штурмом омона террорист убит, один заложник ранен."
2001-08-01,,В германии вступил в силу закон о зарегистрированных однополых партнёрствах.
2001-08-03,,Ирландская республиканская армия (real ira) взорвала автомобиль с бомбой (45 кг) в западном лондоне: ранены 7 человек.
2001-08-06,,Президент боливии уго бансер суарес ушёл в отставку по состоянию здоровья; его пост занял вице-президент хорхе кирога.
2001-08-08,2001-08-16,В алжире (город алжир) прошёл xv всемирный фестиваль молодёжи и студентов.
2001-08-09,,Военные во главе с мохамедом бакаром совершили госпереворот на острове анжуан (коморские острова).
2001-08-10,,"Стартовал 106-й космический шаттл (sts-105, «дискавери») - доставка экипажа на мкс."
2001-08-13,,"В анголе пассажирский поезд подорван на мине и сошёл с рельсов: 412 человек погибли, 259 пропали без вести."
2001-08-18,,Пожар в гостинице в маниле (филиппины) унёс жизни 74 человек.
2001-08-19,,"В астрахани взрыв на городском рынке «кировский» убил 8 человек, ~60 ранены."
2001-08-19,,"В донецкой области (украина) взрыв на шахте: 50 шахтёров погибли, >20 тяжело ранены."
2001-08-24,,"Аварийная посадка самолёта airbus a330-200 (air transat) после рекордного планирования без топлива, благополучно на азорских островах."
2001-08-27,,Узбекистан и парагвай установили дипломатические отношения.
2001-08-28,,9 сентября - в брисбене (австралия) прошли игры доброй воли 2001 года.
2001-08-29,,"Обнаружен ген, влияющий на продолжительность жизни человека."
2001-09-01,,"На украине вступил в силу новый уголовный кодекс, отменивший смертную казнь (заменена пожизненным заключением)."
2001-09-01,,"В ташкенте запущена юнусабадская линия метрополитена - первая ветка, построенная в независимом узбекистане."
2001-09-05,,"Три пожизненно осуждённых (куликов, железогло, безотечество) совершили побег из бутырской тюрьмы в москве."
2001-09-09,,Александр лукашенко переизбран президентом беларуси на второй срок.
2001-09-09,,В афганистане в результате покушения смертников тяжело ранен и вскоре скончался полевой командир ахмад шах масуд (лидер северного альянса).
2001-09-09,2001-09-10,"Массовое отравление метанолом на западе эстонии: 68 человек погибли, десятки остались инвалидами по зрению и цнс."
2001-09-10,,Совет безопасности оон единогласно принял резолюцию №1367 об отмене санкций против югославии.
2001-09-11,,Теракты в сша: террористы уничтожили башни всемирного торгового центра в нью-йорке (погибли ~3000 человек); атакован пентагон (погибло 125 человек). эти события положили начало «войне против терроризма».
2001-09-12,,Впервые в истории нато было задействовано действие статьи 5 устава (коллективная оборона) - на экстренной сессии генсек джордж робертсон объявил о вступлении статьи в силу в ответ на атаки 11 сентября.
2001-09-17,,"Вторая чеченская война: над грозным сбит вертолёт с военной комиссией генштаба россии, погибли 13 человек."
2001-09-17,2001-09-18,Вторая чеченская война: было отбито нападение боевиков на гудермес; ракетным ударом комплекса «точка-у» уничтожена крупная группировка боевиков (более 100 человек).
2001-09-21,,Авиалайнер ил-86 (рейс москва-дубай) совершил жёсткую посадку «на брюхо» в аэропорту дубая; никто не погиб (322 человека на борту).
2001-09-21,,Коллегия выборщиков эстонии выбрала арнольда рюйтеля президентом страны.
2001-09-21,,В тулузе (франция) взрыв на химическом заводе azf: ~29 человек погибли.
2001-09-23,,На парламентских выборах в польше победила коалиция «союз левых демократов - униia труда» (41% голосов; 216 из 460 мест в сейме).
2001-09-24,,"Парламент македонии одобрил 15 поправок к конституции, расширяющих права албанского меньшинства."
2001-09-24,2001-09-25,"В ереване охрана президента роберта кочаряна до смерти избила посетителя кафе (погоса погосяна), обратившегося к президенту «привет, роб»; осуждён условно только один телохранитель."
2001-09-27,,Правительство норвегии учредило премию за выдающиеся математические исследования - абелевскую премию.
2001-09-27,,"Стрельба в парламенте кантона цуг (швейцария): вооружённый преступник убил 14 человек (депутатов и чиновников) и ранил 18, бросив также гранату."
2001-09-28,,Совет безопасности оон принял резолюцию №1372 по усилению борьбы с терроризмом.
2001-09-29,,Гражданам россии разрешено открывать счета в зарубежных банках.
2001-10-01,,В бангладеш оппозиционная коалиция победила на парламентских выборах.
2001-10-01,,Геннадий новицкий назначен исполняющим обязанности премьер-министра беларуси (10 октября утверждён в должности).
2001-10-02,,Прекращено вещание российского телеканала «телеэкспо» (закрыт).
2001-10-03,,Владимир путин встретился с генсеком нато джорджем робертсоном и заявил о готовности рф строить партнёрские отношения с нато.
2001-10-04,,Во время учений пво украины над чёрным морем случайно сбита ракетацией российская ту-154 (рейс тель-авив - новосибирск); погибли 78 человек.
2001-10-04,2001-10-18,Вооружённые отряды под командованием эмзара квициани при поддержке чеченских боевиков совершили нападение в кодорском ущелье абхазии (грузино-абхазский конфликт).
2001-10-07,,Сша начали военную операцию в афганистане (в рамках войны против терроризма).
2001-10-08,,"В аэропорту милана (италия) авиалайнер md-87 (рейс милан-копенгаген) столкнулся со взлетавшим частным самолётом cessna. оба самолёта разрушены, погибли все 114 человек на борту и 4 человека на земле."
2001-10-08,,Арнольд рюйтель официально вступил в должность президента эстонии.
2001-10-08,,Гырма уольде-гиоргис избран парламентом президентом эфиопии.
2001-10-11,,Компания polaroid начала процедуру банкротства; в течение года основные активы проданы новым владельцам.
2001-10-14,,Оппозиционная перонистская партия победила на парламентских выборах в аргентине.
2001-10-17,,В иерусалиме убит министр туризма израиля рехавам зеэви (застрелен боевиками нфоп в отеле).
2001-10-17,,Владимир путин объявил о закрытии с 1 января 2002 российской военно-морской базы в камрани (вьетнам) и радиоцентра в лурдес (куба).
2001-10-18,,Президент гамбии йайя джамме переизбран на 2-й срок (~53% голосов); предвыборная кампания сопровождалась полицейским насилием против оппозиции.
2001-10-19,,В первом туре парламентских выборов в мавритании победила правящая республиканская партия (президент маауйя тайя).
2001-10-19,,Хьель магне бунневик стал премьер-министром норвегии.
2001-10-19,,Премьер-министром польши назначен лешек миллер.
2001-10-21,,"Стартовал космический корабль «союз тм-33» (экипаж - виктор афанасьев, константин коzeев, клод николье)."
2001-10-23,,Представлен первый портативный аудиоплеер apple ipod.
2001-10-25,,Компания microsoft выпустила операционную систему windows xp.
2001-10-25,,Владимир путин подписал новый земельный кодекс российской федерации.
2001-10-26,,Во втором туре парламентских выборов в мавритании вновь победила правящая партия (64 из 81 места; оппозиция бойкотировала выборы).
2001-10-26,,"Президент сша джордж буш подписал patriot act (антитеррористический закон, значительно расширивший полномочия спецслужб)."
2001-10-27,,Вышло в эфир первое российское реалити-шоу «за стеклом».
2001-10-30,,Вступил в силу земельный кодекс рф.
2001-10-31,,"Приземление корабля «союз тм-32» (экипаж - виктор афанасьев, константин коzeев, клод николье)."
2001-10-31,,"Крушение высокоскоростного поезда tgv близ города дакс (франция) из-за излома рельса; все 10 вагонов сошли с рельсов, жертв нет."
2001-11-07,,Авиакомпания sabena (бельгия) официально признана банкротом.
2001-11-09,2001-11-17,"В сербии вспыхнул мятеж спецподразделения по борьбе с организованной преступностью («красные береты») против правительства зорана джинджича; мятеж прекращён, но противостояние переросло в политический кризис, предшествовавший убийству джинджича в 2003 г.."
2001-11-10,,В австралии правящая коалиция джона говарда в третий раз подряд победила на парламентских выборах.
2001-11-10,,"Во владикавказе на городском рынке взорвана бомба: 6 человек погибли, ~60 ранены."
2001-11-11,,На президентских выборах в болгарии георгий пырванов лидирует в первом туре.
2001-11-11,,Состоялся конституционный референдум в гвинее (по поправкам к основному закону).
2001-11-12,,Катастрофа airbus a300 над районом куинс (нью-йорк): погибли 265 человек.
2001-11-13,,"Северный альянс афганистана без боя вошёл в кабул, выбив оттуда талибов."
2001-11-14,,"В благовещенске взрыв на спиртовом заводе вызвал пожар и обрушение 4-этажного здания, погибли 3 человека."
2001-11-17,,Бывший президент афганистана бурхануддин раббани вернулся в кабул спустя 5 лет после свержения талибами.
2001-11-18,,Во втором туре президентских выборов в болгарии георгий пырванов избран президентом.
2001-11-19,,Катастрофа самолёта ил-18 под калязином (россия): 27 погибших; эксплуатация ил-18 в рф запрещена.
2001-11-20,,На парламентских выборах в дании победила либеральная партия андерса фога расмуссена.
2001-11-24,,Официально зарегистрирована социал-демократическая партия россии.
2001-11-24,,Катастрофа самолёта avro rj100 компании crossair при заходе на посадку в цюрихе: из 33 человек на борту 24 погибло.
2001-11-25,,1 декабря - восстание пленных талибов в крепости кала-и-джанги близ мазари-шарифа (афганистан); подавлено силами северного альянса при поддержке сша.
2001-11-27,,В косово прошли первые парламентские выборы (после войны); победила демократическая лига косово.
2001-11-27,,Андерс фог расмуссен избран премьер-министром дании (после победы его партии на выборах).
2001-11-27,,16 декабря - в афганистане проведена наземная операция против укрепрайона тора-бора (поиск боевиков «аль-каиды»).
2001-11-29,,"Вторая чеченская война: террористка-смертница подорвала себя на площади в урус-мартане (чечня), убив коменданта района ген.-майора гейдара гаджиева."
2001-12-01,,Официально создана российская политическая партия «единая россия».
2001-12-02,2001-12-03,В аргентине введены строгие ограничения на снятие наличных со счетов (не более 250 долларов в неделю) - начало экономического кризиса («корралинго»).
2001-12-05,,"Стартовал 107-й космический шаттл (sts-108, «индевор») - миссия снабжения мкс."
2001-12-05,,На боннской конференции по афганистану хамид карзай избран главой переходной администрации афганистана.
2001-12-05,2001-12-14,На украине проведена всеобщая перепись населения.
2001-12-07,,"Войска северного альянса заняли последний оплот талибов - город кандагар, тем самым падение режима «талибан» завершилось."
2001-12-09,,"Столкновение трёх грузовых поездов на станции гонжа забайкальской ж/д (амурская область, рф): 2 человека погибли."
2001-12-11,,Китай официально вступил во всемирную торговую организацию.
2001-12-13,,Теракт в парламенте индии: боевики атаковали комплекс парламента в дели; погибло 12 человек. событие привело к резкому обострению индо-пакистанских отношений.
2001-12-13,,Президент сша джордж буш официально уведомил россию о выходе сша из договора по про 1972 года; владимир путин назвал это решение ошибкой.
2001-12-16,,На парламентских выборах в чили победила правящая левоцентристская коалиция президента рикардо лагоса.
2001-12-18,,Сильный пожар в соборе святого иоанна богослова (нью-йорк) причинил серьёзные разрушения историческому зданию.
2001-12-19,,Премьер-министр эстонии март лаар объявил о намерении уйти в отставку 8 января 2002 (из-за угрозы распада коалиции).
2001-12-20,,Сб оон резолюцией №1386 учредил в афганистане международные силы содействия безопасности (isaf).
2001-12-21,,После нескольких дней беспорядков и массовых протестов президент аргентины фернандо де ла руа объявил об отставке.
2001-12-22,,Глава афганского переходного правительства хамид карзай официально принял власть от бывшего президента бурхануддина раббани.
2001-12-22,,Британский террорист ричард рид совершил неудачную попытку взорвать авиарейс 63 american airlines (попытка «теракта с ботинком»).
2001-12-23,,Конгресс аргентины назначил перониста адольфо родригеса саа исполняющим обязанности президента страны.
2001-12-25,,В дагестане суд приговорил полевого командира салмана радуева к пожизненному заключению за терроризм.
2001-12-25,,На острове ява (индонезия) столкнулись два переполненных пассажирских поезда: ~55 человек погибли.
2001-12-31,,Прекращена поддержка операционных систем windows 1.0x (microsoft объявила о завершении жизненного цикла первой версии windows)
