date_start,date_end,event
2002-01-19,,13 февраля - в мали прошёл 23-й кубок африканских наций по футболу. чемпион - сборная камеруна.
2002-01-21,,Хамада мади стал исполняющим обязанности президента комор (до 26 мая 2002).
2002-01-21,,В обращение введена банкнота 20000 белорусских рублей.
2002-01-22,,"Судьей прекращено вещание телеканала тв-6 (россия) - ликвидирована телекомпания, принадлежавшая евгению киселёву."
2002-01-22,,Георгий пырванов вступил в должность президента болгарии (до 2012 г.).
2002-01-25,,3 февраля - в швеции прошёл v чемпионат европы по гандболу среди мужчин. чемпион - сборная швеции.
2002-01-26,2002-01-27,В москве состоялась международная конференция по глобальным проблемам мировой истории.
2002-01-27,,Вторая чеченская война: в чечне сбит вертолёт ми-8 мвд рф. погиб замминистра мвд рф генерал михаил рудченко и ещё несколько высокопоставленных офицеров.
2002-01-27,,В узбекистане состоялся конституционный референдум: 91% - за продление президентского срока ислама каримова с 5 до 7 лет и за переход к двухпалатному парламенту.
2002-01-27,,В россии прошли выборы президента северной осетии. переизбран александр дзасохов.
2002-01-27,,"Арабо-израильский конфликт: в иерусалиме террористка-смертница взорвала бомбу, 2 человека погибли, ~120 ранены."
2002-01-27,,"В лагосе (нигерия) произошёл взрыв на военных складах: возник пожар и массовая паника, жертвами которого стали более 1000 человек."
2002-01-28,,В китайской провинции хэбэй два взрыва на угольной шахте убили 27 человек.
2002-01-28,,"В колумбии разбился boeing 727 (tame) в районе ипьялес, погибли 94 человека."
2002-01-28,,"Вторая чеченская война: в районе дышне-ведено подбит вертолёт ми-8 вс рф, при аварийной посадке сгорел (3 ранены)."
2002-01-28,,Война в афганистане: вертолёт ch-47d «чинук» разбился при посадке вблизи города хост (16 раненых).
2002-01-28,,Имангали тасмагамбетов вступил в должность премьер-министра казахстана (до июня 2003).
2002-01-28,,Сийм каллас занял пост премьер-министра эстонии (до апр. 2003).
2002-01-28,,Рикардо мадуро стал президентом гондураса (до 2006).
2002-02-01,,"Катастрофа космического шаттла «колумбия»: корабль разрушился при входе в атмосферу, погибли все 7 членов экипажа."
2002-02-01,,Телеканал тнт (россия) сменил формат вещания на реалити-шоу и развлекательные программы.
2002-02-01,,Вступил в силу новый трудовой кодекс российской федерации.
2002-02-01,,"Вступил в силу ниццкий договор ес, реформировавший институты евросоюза для предстоящего расширения."
2002-02-01,,"В зимбабве близ города камбазума столкнулись пассажирский и грузовой поезда, погибли ~40 человек."
2002-02-02,,"В киргизии на референдуме одобрены поправки в конституцию, позволяющие президенту аскару акаеву продлить полномочия до 2005 г.."
2002-02-04,,"Образовано государственное сообщество сербии и черногории, пришедшее на смену союзной республике югославии."
2002-02-05,,Армения вступила во всемирную торговую организацию (вто).
2002-02-09,,"Филип вуянович набрал большинство на президентских выборах в черногории, но выборы признаны несостоявшимися из-за явки менее 50%."
2002-02-11,,В нигерии взрыв бензовоза в округе огун привёл к гибели ~30 человек.
2002-02-11,,"Папа римский иоанн павел ii учредил четыре католических епархии в россии, несмотря на протесты рпц (обострение католико-православных отношений)."
2002-02-12,,"Катастрофа ту-154 под хорремабадом (иран): самолёт iran air tours разбился, погибло 119 человек."
2002-02-12,,В гааге начался судебный процесс над слободаном милошевичем (бывшим президентом югославии).
2002-02-13,,Война в афганистане: самолёт mc-130r «combat shadow» ввс сша разбился на востоке афганистана (8 раненых).
2002-02-14,,Эмират бахрейн провозглашён королевством.
2002-02-14,,Бериз белкич занял пост председателя президиума боснии и герцеговины (до 28 окт. 2002).
2002-02-15,,Ангиди четтьяр стал и. о. президента маврикия (до 18 февраля 2002).
2002-02-18,,Ариранга пиллай стал и. о. президента маврикия (до 25 февраля 2002).
2002-02-19,,"Под псковом при учебном вылете разбился бомбардировщик су-24 ввс рф, оба лётчика погибли."
2002-02-20,,"На железной дороге каир-луксор (египет) произошло возгорание 7 вагонов пассажирского поезда, погибло более 383 человек."
2002-02-20,,Таджикистан присоединился к программе нато «партнёрство ради мира».
2002-02-21,,"Под архангельском упал при посадке самолёт ан-26, 17 погибших."
2002-02-22,,В анголе убит жонас савимби - лидер повстанческой группировки унита (правительственные войска ликвидировали лагерь).
2002-02-22,,Пандели майко назначен премьер-министром албании (до июля 2002).
2002-02-24,,"Парламентские выборы в лаосе: правящая народно-революционная партия получила все 109 мест при явке 99,9%."
2002-02-25,,Парламент маврикия избрал карла оффмана президентом страны (до окт. 2003).
2002-02-26,,Жак юг силла назначен премьер-министром мадагаскара (до янв. 2007).
2002-02-27,,Указом президента рф учреждён орден «за морские заслуги» (награда вмф).
2002-02-27,,В лос-анджелесе прошла 44-я церемония премии «грэмми» (награждены лучшие исполнители 2001 года).
2002-02-28,2002-03-31,Серия межрелигиозных столкновений между индуистами и мусульманами в штате гуджарат (индия); наиболее ожесточённые - в городе ахмедабад.
2002-03-01,,"108-й старт космического шаттла (sts-109, «колумбия») - обслуживание телескопа «хаббл»."
2002-03-01,,В финляндии легализованы однополые союзы (зарегистрированное партнёрство).
2002-03-02,2002-03-18,Война в афганистане: силами коалиции сша проведена операция «анаконда» против боевиков «аль-каиды» в афганистане.
2002-03-04,,Учреждена национальная киноакадемия россии и учреждена кинопремия «золотой орёл».
2002-03-04,,Байрам реджепи стал премьер-министром косово (до дек. 2004).
2002-03-04,,"Война в афганистане: вертолёт mh-47e сил спецопераций сша подбит и совершил вынужденную посадку, 7 погибших."
2002-03-06,,Взрыв на каменоломне в штате андхра-прадеш (индия) убил 10 человек.
2002-03-07,,"Катастрофа штурмовика av-8b «харриер ii» вмс сша у побережья сан-диего, пилот катапультировался (выжил)."
2002-03-08,,"Война в афганистане: палубный истребитель f-14a «томкэт» вмс сша упал в аравийское море при ночной посадке на авианосец, оба лётчика спасены."
2002-03-12,,"Арабо-израильский конфликт: сб оон принял резолюцию №1397, впервые прямо указав на необходимость сосуществования двух государств - израиля и палестины."
2002-03-15,,Ивон нептун назначен премьер-министром гаити (до марта 2004).
2002-03-15,,Драган микеревич занял пост председателя совета министров боснии и герцеговины (до дек. 2002).
2002-03-15,,Правительство казахстана учредило зао «казахстанские железные дороги» (реорганизация железнодорожной отрасли).
2002-03-15,2002-03-16,В херенвене (нидерланды) прошёл чемпионат мира по конькобежному спорту в классическом многоборье; чемпионы - йохем эйтдехаге (нидерланды) и анни фризингер (германия).
2002-03-16,,Вторая конголезская война: повстанцы движения дкд захватили город молиро (др конго) после ожесточённых боёв.
2002-03-16,2002-03-24,В нагано (япония) прошёл чемпионат мира по фигурному катанию; в командном зачёте победила сборная россии.
2002-03-17,,"Расправа в селе аксы (киргизия): милиция открыла огонь по демонстрантам, протестовавшим против передачи земель китаю; убито несколько человек."
2002-03-17,,В россии состоялись выборы председателя правительства республики тыва; переизбран шериг-оол ооржак.
2002-03-17,,"В португалии прошли парламентские выборы: победила социал-демократическая партия (40,2%), сформирована правящая коалиция с народной партией."
2002-03-18,,Модибо кейта назначен премьер-министром мали (до июня 2002).
2002-03-18,,"Война в афганистане: вертолёт mh-53m ввс сша разбился при посадке в провинции урузган из-за плохой видимости, 3 раненых."
2002-03-18,2002-03-27,В румынии проведена перепись населения.
2002-03-19,,Зимбабве приостановила членство в содружестве наций (в конечном счёте вышла в 2003).
2002-03-20,,Вторая чеченская война: в результате спецоперации фсб в чечне уничтожен полевой командир хаттаб.
2002-03-20,,"Арабо-израильский конфликт: террорист-смертник взорвал автобус на маршруте тель-авив - назарет, 6 человек погибли, >30 ранены."
2002-03-20,,Сергей игнатьев назначен председателем центрального банка россии (сменил виктора геращенко).
2002-03-21,,С космодрома байконур запущена рн «союз-у» с грузовым кораблём «прогресс м1-8» (миссия снабжения мкс).
2002-03-24,2002-03-25,"На крупном сирийском военном заводе в хомсе произошёл взрыв, ~35 человек погибли."
2002-03-24,,В лос-анджелесе прошла 74-я церемония вручения кинопремии «оскар». лучшим фильмом назван «игры разума».
2002-03-25,,Землетрясение в афганистане (магнитудой ~6) убило ~1000 человек.
2002-03-25,,Австралийские учёные обнаружили ген эпилепсии.
2002-03-26,,"Под владивостоком (рф) разбился истребитель су-27, лётчик катапультировался."
2002-03-27,,"Арабо-израильский конфликт: террорист-смертник взорвал бомбу в гостинице города нетания (израиль) - погибло 30 человек, ~140 ранены."
2002-03-27,2002-03-28,В бейруте прошёл 14-й саммит лиги арабских государств.
2002-03-28,,Габриэл арканжу да кошта стал премьер-министром сан-томе и принсипи (до окт. 2002).
2002-03-29,,Арабо-израильский конфликт: израильские войска вошли в рамаллу и начали осаду резиденции ясира арафата.
2002-03-31,,"На украине прошли парламентские выборы: победил блок виктора ющенко «наша украина» (23,6%), 2-е место - компартия (20%), 3-е - пропрезидентский блок «заеду!»."
2002-03-31,,"Арабо-израильский конфликт: террорист-смертник взорвал бомбу в кафе хайфы, 15 человек погибли, десятки ранены."
2002-04-01,,В провинции хэнань (китай) взрыв на шахте унёс жизни 22 человек.
2002-04-01,,Антонио вольпинари и джованни уголини вступили в должность капитанов-регентов сан-марино (на полгода).
2002-04-02,,На орт (россия) состоялась премьера телеигры «русская рулетка» (ведущий - валдис пельш).
2002-04-02,2002-04-12,Арабо-израильский конфликт: армия обороны израиля в ходе операции «защитная стена» заняла лагерь беженцев дженин; ожесточённые бои привели к ~70 погибшим с обеих сторон.
2002-04-03,,"В аэропорту запорожья (украина) при испытательном полёте разбился су-25, пилот погиб."
2002-04-04,,"Подписан меморандум между правительством анголы и командованием унита, формально положивший конец гражданской войне в анголе."
2002-04-06,,Жозе мануэл баррозу стал премьер-министром португалии (до июля 2004).
2002-04-07,,Во 2-м туре президентских выборов в коста-рике победил абель пачеко (58% голосов).
2002-04-07,,В ингушетии прошёл 1-й тур выборов президента республики; во 2-й тур вышли алихан амирханов и мурат зязиков.
2002-04-07,,"В вильявисенсио (колумбия) взрыв бомбы убил 10 человек, 25 ранены."
2002-04-08,,"109-й старт космического шаттла (sts-110, «атлантис») - доставка оборудования на мкс."
2002-04-09,2002-04-10,"В веймаре (германия) прошли 5-е межгосударственные консультации россия-германия (темы: экономика, культура, отношения рф-ес)."
2002-04-10,,"Взрыв газа на шахте в городе цзиси (китай) привёл к гибели 24 человек, 38 ранены."
2002-04-10,,"Война в афганистане: американский вертолёт ah-64 «апач» разбился к северо-востоку от кандагара по техпричинам, 2 раненых."
2002-04-11,,"Террорист-смертник взорвал бомбу в синагоге эль-гриба (о. джерба, тунис), погибли 21 человек (14 туристов из германии)."
2002-04-12,,"Арабо-израильский конфликт: террористка-смертница взорвала бомбу на автобусной остановке в иерусалиме, 6 погибших, 62 раненых."
2002-04-12,2002-04-13,"В венесуэле произошла попытка госпереворота: президент уго чавес свергнут и арестован, назначен временный президент педро кармона; на следующий день чавес возвращён к власти, кармона арестован."
2002-04-14,,"В россии прошли выборы глав липецкой и пензенской областей: переизбраны олег королёв и василий бочкарёв, соответственно."
2002-04-14,,"Вторая чеченская война: в селении ведено подорвана бтр мтлб вс рф, 6 военнослужащих погибли, 4 ранены."
2002-04-14,,"На коморах состоялись президентские выборы, победил азали ассумани (75%)."
2002-04-15,,"В пусане (южная корея) при заходе на посадку boeing 767 air china врезался в гору, погибло 129 человек."
2002-04-15,,"Армения, бруней и буркина-фасо установили дипломатические отношения между собой."
2002-04-16,,Россия и чехия подписали соглашение о поставках военной техники в счёт погашения долга ссср (частично списывая долг).
2002-04-18,,Вторая чеченская война: президент рф владимир путин в послании федеральному собранию объявил о завершении активной фазы боевых действий в чечне.
2002-04-21,,"Во франции состоялся 1-й тур президентских выборов: во 2-й тур вышли жак ширак (19,9%) и жан-мари ле пен (16,9%)."
2002-04-22,2002-04-28,В анталье (турция) прошёл 81-й чемпионат европы по тяжёлой атлетике. победила сборная болгарии в общекомандном зачёте.
2002-04-23,,В россии создан концерн пво «алмаз-антей» указом президента.
2002-04-23,2002-04-24,В ашхабаде прошёл 1-й каспийский саммит - встреча глав прикаспийских государств; 23 апреля подписан договор о дружбе между россией и туркменистаном.
2002-04-24,,Босния и герцеговина вступила в совет европы.
2002-04-25,,Стартовал космический корабль «союз тм-34» (последний корабль серии тм) с первым космонавтом юар марком шаттлуортом на борту.
2002-04-25,,"Землетрясение магнитудой 6,0 в тбилиси (грузия): 5 человек погибли, множество зданий разрушено."
2002-04-26,,"Массовое убийство в гимназии gutenberg (эрфурт, германия): бывший ученик роберт штайнхойзер застрелил 16 человек и покончил с собой."
2002-04-26,,Взрыв в мечети города бхаккар (пакистан) унёс жизни 11 человек.
2002-04-26,,11 мая - в швеции прошёл 66-й чемпионат мира по хоккею; чемпион - сборная словакии.
2002-04-27,,Республиканская партия российской федерации (рпрф) преобразована в республиканскую партию россии (сопредседатели - борис фёдоров и владимир лысенко).
2002-04-28,,"Взрыв у входа на центральный рынок владикавказа: 9 человек погибли, 46 ранены."
2002-04-28,,"Катастрофа вертолёта ми-8 под ермаковским (красноярский край, рф): 8 погибших, среди них губернатор красноярского края александр лебедь."
2002-04-28,,"В россии прошли выборы глав республик ингушетия (2-й тур), карелия и бурятия: победили мурат зязиков, сергей катанандов, леонид потапов, соответственно."
2002-04-28,,В мали состоялся 1-й тур президентских выборов; во 2-й тур вышли амаду тумани туре и сумаила сиссе.
2002-04-29,,"Вторая чеченская война: в веденском районе чечни разбился штурмовик су-25 ввс рф, пилот погиб."
2002-04-29,,В городе обнинске (россия) навсегда остановлен реактор первой в мире аэс (обнинской).
2002-04-30,,В пакистане прошёл референдум о продлении полномочий президента первеза мушаррафа на 5 лет; по офиц. данным ~98% «за» при явке 56%.
2002-04-30,,Компания sun microsystems выпустила первую версию бесплатного офисного пакета openoffice.org.
2002-05-01,,Янг вивиан стал премьер-министром ниуэ (до 2008).
2002-05-02,,В вануату прошли парламентские выборы; премьером остался эдвард натапеи (партия вануаку).
2002-05-03,,Перри кристи стал премьер-министром багамских островов (до 2007).
2002-05-03,,В камрани (вьетнам) подписан акт о передаче россии военно-морской базы вьетнаму. 4 мая базу покинул последний российский персонал.
2002-05-04,,"В пригороде кано (нигерия) разбился самолёт bac 1-11 (eas airlines), 149 человек погибли."
2002-05-05,,"Во франции прошёл 2-й тур президентских выборов: жак ширак переизбран (82,2%), жан-мари ле пен - 17,8%."
2002-05-05,,"Приземлился космический корабль «союз тм-33» (экипаж: ю. гидзенко, р. виттори, м. шаттлуорт)."
2002-05-06,,Марк равалуманана вступил в должность президента мадагаскара (до 2009).
2002-05-06,,Жан-пьер раффарен стал премьер-министром франции (до мая 2005).
2002-05-07,,Зао «северо-западный gsm» преобразовано в оао «мегафон» (телекоммуникации).
2002-05-07,,"Под даляном (китай) разбился авиалайнер md-82 (china northern airlines), погибли все 112 человек."
2002-05-07,,"Арабо-израильский конфликт: теракт в бильярдном клубе города ришон-ле-цион (израиль), 16 погибших, 60 раненых."
2002-05-07,,"Вертолёт ми-8 минобороны рф потерпел аварию на алтае, погибли 11 человек."
2002-05-08,,"Теракт в карачи (пакистан): взрыв автобуса у гостиницы убил 11 французских инженеров и 2 пакистанцев, ~40 ранены."
2002-05-08,,Абель пачеко вступил в должность президента коста-рики (до 2006).
2002-05-08,2002-05-09,В ужгороде (украина) прошёл ix всеславянский собор (форум славянских народов).
2002-05-09,,"Вторая чеченская война: в каспийске (дагестан) во время парада победы совершен теракт (взорван фугас); 45 человек погибли, >100 ранены."
2002-05-12,,"В мали прошёл 2-й тур президентских выборов, победил амаду тумани туре (64%)."
2002-05-12,,На байконуре обрушилась крыша монтажно-испытательного корпуса на площадке №112: 8 человек погибли. полностью уничтожен единственный космический корабль «буран».
2002-05-14,,"Договор о коллективной безопасности (одкб) преобразован в полноценную международную организацию; в состав одкб вошли россия, армения, беларусь, казахстан, киргизия, таджикистан и узбекистан."
2002-05-14,,"Бойня в кисангани (др конго): после неудачного мятежа правительственные войска убили около 200 человек (солдаты ркд, полицейские и мирные жители)."
2002-05-15,,"В нидерландах прошли парламентские выборы: победил христианско-демократический призыв (27,9%, 43 места)."
2002-05-15,,В глазго состоялся финал футбольной лиги чемпионов уефа: мадридский «реал» выиграл у леверкузенского «байера» 2:1.
2002-05-15,,"В индии (штат пенджаб) сошёл с рельсов пассажирский поезд, 10 человек погибли, ~100 ранены."
2002-05-15,2002-05-26,В каннах прошёл 55-й кинофестиваль; «золотую пальмовую ветвь» получил фильм «пианист» (реж. роман полански).
2002-05-19,,"В россии прошли выборы губернатора смоленской области: победил виктор маслов (40,5%), действующий губернатор александр прохоров набрал 34,4%."
2002-05-19,,На телеканале fox (сша) вышла финальная серия культового сериала «секретные материалы».
2002-05-20,,Восточный тимор официально провозгласил независимость от индонезии.
2002-05-20,,Шанана гусмао вступил в должность президента восточного тимора (до 2007).
2002-05-20,,"Установлены дипломатические отношения между восточным тимором, россией и сша."
2002-05-22,,Николай танаев назначен исполняющим обязанности премьер-министра киргизии (с 30 мая утверждён как премьер; в должности до 2005).
2002-05-24,,"В москве россия и сша подписали договор о сокращении стратегических наступательных потенциалов (снп), ограничивающий число развёрнутых ядерных боеголовок до 1700-2200 у каждой стороны (вступил в силу в июне 2003)."
2002-05-25,,"Катастрофа boeing 747 над тайваньским проливом: boeing 747-209b china airlines развалился в воздухе и упал в море, погибли все 225 человек."
2002-05-25,,"В таллине прошёл 47-й конкурс песни «евровидение», победила певица мария наумова (marie n) из латвии."
2002-05-25,,"В мозамбике сошёл с рельсов пассажирский поезд: 195 человек погибли, ~160 ранены."
2002-05-26,,Президентские выборы в колумбии: победил альваро урибе велес (54%).
2002-05-26,,Азали ассумани вступил в должность президента комор (до 2006).
2002-05-27,,Парламент венгрии утвердил петера медьеши на посту премьер-министра (до сент. 2004).
2002-05-27,,Пэдди эшдаун назначен верховным представителем оон в боснии и герцеговине (до янв. 2006).
2002-05-28,,"В риме подписана декларация «россия - нато», учреждена новая форма сотрудничества: совет россия-нато."
2002-05-29,,"В сан-хуане (пуэрто-рико) прошёл 51-й конкурс «мисс вселенная», победила россиянка оксана фёдорова (23 сентября отказалась от титула)."
2002-05-30,,Вышел последний номер российской независимой «общей газеты» (издавалась с 1991).
2002-05-31,,Узбекистан и ангола установили дипломатические отношения.
2002-05-31,,"30 июня - прошёл чемпионат мира по футболу 2002 (в японии и республике корея); чемпион - сборная бразилии, 2-е место - германия, 3-е - турция."
2002-06-01,,В россии начал вещание новый телеканал твс (пришёл на смену закрытому тв-6).
2002-06-03,2002-06-04,В алма-ате (казахстан) прошла 1-я встреча глав государств совещания по взаимодействию и мерам доверия в азии (свмда). приняты алма-атинский акт и декларация о борьбе с терроризмом.
2002-06-05,,"110-й старт космического шаттла (sts-111, «индевор») - доставка экипажа на мкс. астронавт франклин чанг-диас совершил свой 7-й полёт (рекорд)."
2002-06-06,,Над средиземным морем между ливией и критом взорвался астероид мощностью ~26 килотонн. жертв нет.
2002-06-07,,В санкт-петербурге прошёл саммит глав государств шос. подписаны петербургская декларация и хартия шос (устав организации).
2002-06-08,,Амаду тумани туре вступил в должность президента мали (до 2012).
2002-06-09,,Массовые беспорядки на манежной площади в москве: футбольные фанаты устроили погром после проигрыша сборной россии на чемпионате мира.
2002-06-09,,Во франции состоялся 1-й тур парламентских выборов: блок жака ширака («союз за президентское большинство») получил большинство голосов.
2002-06-09,,Ахмед аг амани стал премьер-министром мали (до апр. 2004).
2002-06-10,,"В лос-анджелесе прошла 28-я церемония наград «сатурн» (фантастика и хоррор): лучший нф-фильм - «искусственный разум», лучший фэнтези - «властелин колец: братство кольца», лучший фильм ужасов - «другие»."
2002-06-12,,В лиссабоне прошла международная конференция обсе. принята заключительная декларация о совместной борьбе с терроризмом.
2002-06-12,,Харун кабади стал премьер-министром чада (до июня 2003).
2002-06-13,,Сша официально вышли из договора по про 1972 года (в одностороннем порядке).
2002-06-13,,Война в афганистане: самолёт mc-130h ввс сша разбился при взлёте (экипаж уцелел).
