date_start,date_end,event
2005-02-28,,"В голливуде прошла 77-я церемония вручения премии «оскар»: 5 статуэток получил фильм «авиатор», 4 премии - фильм «девушка на миллион долларов» (включая «лучший фильм» и «лучший режиссёр»)."
2005-03-01,,Успешно завершён первый международный онлайн-сбор средств фонда «викимедиа» на поддержку википедии: за 12 дней привлечено ~$94 тыс.
2005-03-02,,Европейский лунный зонд smart-1 вышел на рабочую орбиту вокруг луны.
2005-03-04,,"Миллионер-авиатор стив фоссетт совершил беспосадочный кругосветный перелёт на самолёте за 67 часов, впервые облетев землю в одиночку без дозаправки (мировой рекорд)."
2005-03-06,,В россии начал вещание новый телеканал «домашний» (ориентирован на женскую аудиторию).
2005-03-08,,Вторая чеченская война: в ходе спецоперации ликвидирован президент ичкерии аслан масхадов (последний крупный лидер чеченских сепаратистов).
2005-03-09,,Президенту польши александру квасьневскому присвоено звание почётного доктора вильнюсского университета (за вклад в партнёрство польши и литвы).
2005-03-14,,Около 1 млн человек вышли на митинг оппозиции в бейруте спустя месяц после убийства р. харири (крупнейшая демонстрация в истории ливана; протест против сирийского влияния).
2005-03-16,,"Катастрофа ан-24 в варэндее (ненецкий ао, россия): при заходе на посадку самолёт упал, погибли 28 человек."
2005-03-21,,"Массовое убийство в школе ред-лейк (миннесота, сша): школьник застрелил в школе 7 человек (после убийства родственников), затем покончил с собой."
2005-03-24,,"«тюльпановая революция» в киргизии: массовые протесты достигли пика - 15 тысяч демонстрантов штурмом взяли здание правительства в бишкеке, президент аскар акаев бежал из страны (третья «цветная революция» на постсоветском пространстве)."
2005-03-28,,"Таганский суд москвы вынес обвинительный приговор директору сахаровского центра юрию самодурову за организацию выставки «осторожно, религия!» (дело о оскорблении чувств верующих)."
2005-04-02,,В санкт-петербурге открыта новая станция метро «комендантский проспект» (последняя на фрунзенско-приморской линии).
2005-04-03,,Совершено вооружённое нападение боевиков на тюрьму абу-грейб в ираке (около 40 раненных американских солдат; ответственность взяла на себя «аль-каида»).
2005-04-05,,"Аскар акаев официально сложил полномочия президента киргизии, подписав заявление об отставке (в москве, в присутствии депутатов нового киргизского парламента)."
2005-04-06,,"Джалал талабани избран президентом ирака (курдский лидер стал первым неарабским главой государства), вице-президентами назначены шиит адиль абдул махди и суннит газі явар."
2005-04-13,,Сенат сша утвердил майкла гриффина на посту главы наса (ускоренное голосование проведено по инициативе сенаторов).
2005-04-15,,"Стартовал российский корабль «союз тма-6» (экипаж: сергей крикалёв, джон филлипс, роберто виттори) для 11-й основной экспедиции на мкс."
2005-04-15,,"Компания microsoft объявила о работе над проектом редактируемой онлайн-энциклопедии на базе encarta (план, подобный принципам википедии, не был реализован полностью)."
2005-04-17,,"В красноярском крае, таймырском и эвенкийском ао прошёл референдум об объединении регионов в единый субъект рф с 2007 года (инициатива поддержана большинством голосов)."
2005-04-17,,"Российский корабль «союз тма-6» пристыковался к мкс в 6:20 по москве, доставив на станцию новую экспедицию и европейского астронавта."
2005-04-18,,"Американская компания adobe systems объявила о покупке компании macromedia за $3,4 млрд (слияние крупных производителей программного обеспечения)."
2005-04-19,,Главой римско-католической церкви избран кардинал йозеф алоиз ратцингер под именем папа бенедикт xvi (преемник иоанна павла ii).
2005-04-20,,Премьер-министр италии сильвио берлускони подал прошение об отставке президенту карло чампи (после поражения коалиции на региональных выборах).
2005-04-20,,"В аэропорту мехрабад (тегеран, иран) совершил аварийную посадку самолёт boeing 707 с отказавшим шасси: 3 человека погибли, десятки ранены."
2005-04-21,,В индии (штат гуджарат) пассажирский поезд столкнулся с грузовым составом: десятки погибших и раненых.
2005-04-21,,В ираке сбит транспортный вертолёт ми-8 (принадлежал болгарской компании): погибли 9 человек на борту (3 члена экипажа - граждане болгарии и 6 пассажиров).
2005-04-21,,На встрече министров иностранных дел стран нато в вильнюсе (литва) россия и нато подписали соглашение о статусе сил (sofa).
2005-04-21,,Корпорация amd начала поставки своих первых двухъядерных серверных процессоров opteron.
2005-04-23,,На российском канале тнт состоялась премьера юмористического шоу comedy club (резиденты - бывшие квнщики).
2005-04-23,,"На видеохостинге youtube появилось самое первое видео («me at the zoo», загружено дж. каримом)."
2005-04-25,,В 02:08 мск благополучно приземлился спускаемый аппарат «союз тма-5» с международным экипажем (вернулись космонавты 10-й экспедиции мкс).
2005-04-25,,"Крушение поезда в амагасаки (япония): пригородный поезд, превышавший скорость, сошёл с рельсов и врезался в жилой дом, погибли 107 человек."
2005-04-29,,"В пекин прибыл лянь чжань - лидер тайваньской партии гоминьдан, на историческую встречу с председателем кнр ху цзиньтао (первый визит руководства гоминьдана в кнр с 1949 года)."
2005-05-02,,У побережья гондураса потерпел аварию самолёт президента страны рикардо мадуро (приводнился; президент не пострадал).
2005-05-03,,"На военном складе в афганистане (деревня башгах, провинция баглан) произошёл взрыв: 28 человек погибли, >70 ранены."
2005-05-04,,Веб-браузер mozilla firefox скачан более 50 млн раз с момента выпуска (юбилейный показатель популярности).
2005-05-05,,Парламентские выборы в великобритании третий раз подряд выиграла лейбористская партия (тони блэр сохранил пост премьера).
2005-05-05,,В нью-йорке рядом с британским консульством взорвались две самодельные бомбы (обошлось без жертв).
2005-05-05,,Конгресс сша выделил средства «на поддержку демократии» на украине ($60 млн) и в белоруссии ($5 млн) в ответ на «оранжевую революцию».
2005-05-05,,Узбекистан объявил о выходе из организации гууам (региональный союз бывших советских республик).
2005-05-05,,Московский футбольный клуб цска вышел в финал кубка уефа (первый российский клуб в финале еврокубка).
2005-05-09,,Во многих странах мира торжественно отмечено 60-летие победы во второй мировой войне; в москве прошёл парад с участием лидеров 50+ государств.
2005-05-10,,"В москве состоялся саммит россия-ес, посвящённый вопросам экономического сотрудничества, энергетики и визового диалога."
2005-05-13,,"Андижанский мятеж в узбекистане: группа боевиков захватила тюрьму в городе андижан и освободила более 4000 заключённых; правительственные силы жестоко подавили протесты (по неофициальным данным, сотни погибших)."
2005-05-15,,"Сборная чехии выиграла чемпионат мира по хоккею (в вене, обыграв в финале канаду 3:0)."
2005-05-15,2005-05-17,В челябинске прошёл ii форум приграничных регионов казахстана и россии.
2005-05-17,,В киеве состоялось официальное открытие песенного конкурса «евровидение-2005».
2005-05-17,,В россии начался судебный процесс над террористом нурпашой кулаевым (единственным выжившим участником бесланского теракта).
2005-05-18,,"Президент рф в. путин подписал закон о переходе на пропорциональную систему выборов в госдуму (отмена одномандатных округов, повышение барьера до 7%)."
2005-05-18,,"В лиссабоне московский цска выиграл финал кубка уефа у португальского «спортинга» (3:1), став первым российским клубом - обладателем футбольного еврокубка."
2005-05-18,,"Получены первые образцы отечественных микропроцессоров «эльбрус-2000» (e2k) в упрощённой версии e3m, разработанных компанией мцст (первая партия экспериментальных чипов архитектуры epic)."
2005-05-25,,"Авария в энергосистеме москвы: в результате техногенной аварии произошло массовое отключение электричества на юге москвы и в 25 городах области, а также в частях тульской и калужской областей; остановились метро, электрички, на промышленных объектах произошли инциденты (крупнейший блэкаут в истории москвы)."
2005-05-25,,"В стамбуле (турция) прошёл финал лиги чемпионов уефа: английский «ливерпуль», проигрывая итальянскому «милану» 0:3, сумел сравнять счёт и победил по пенальти (3:3 в основное+доп. время, 3:2 пен)."
2005-05-25,,Введён в строй транснациональный нефтепровод баку - тбилиси - джейхан (важный проект по экспорту каспийской нефти в обход россии).
2005-05-26,,"Впервые в истории на вершину эвереста совершил посадку вертолёт (пилот - дидье делсаль на eurocopter as350; взлетел и сел на «пике мира», установив рекорд)."
2005-05-29,,"На референдуме во франции большинство граждан (54,7%) проголосовало против конституции ес, фактически отвергнув проект европейской конституции."
2005-05-31,,В москве завершился самый громкий судебный процесс современной россии: михаил ходорковский и платон лебедев (руководители нефтяной компании юкос) приговорены к 9 годам лишения свободы каждый (по обвинениям в мошенничестве и уклонении от налогов).
2005-06-01,,"В бишкеке (киргизия) группа демонстрантов на короткое время захватила здание верховного суда, однако вскоре покинула его (после переговоров с властями)."
2005-06-01,,Новым премьер-министром франции назначен доминик де вильпен (сменил жан-пьера раффарена).
2005-06-02,,"На консультативном референдуме в нидерландах 61,6% избирателей проголосовали против конституции ес (нидерланды вслед за францией отвергли проект общеевропейской конституции)."
2005-06-05,,На референдуме в швейцарии более 54% граждан одобрили присоединение страны к шенгенскому соглашению (о безпаспортном пространстве).
2005-06-07,,"Таймураз мамсуров назначен новым главой республики северная осетия - алания (после отставки александра дзасохова); его кандидатура, предложенная президентом рф, единогласно утверждена парламентом республики."
2005-06-10,,В хабаровске учреждена новая православная духовная семинария (высшее учебное заведение рпц для подготовки священнослужителей на дальнем востоке).
2005-06-14,,"На олимпийском стадионе в афинах ямайский спринтер асафа пауэлл установил новый мировой рекорд в беге на 100 метров - 9,77 сек (превысив предыдущий рекорд тима монтгомери на 0,01 сек)."
2005-06-16,,"Министр экономики литвы викторас успасских объявил об уходе в отставку после того, как комиссия сейма обвинила его в конфликте интересов (скандал вокруг лидера трудовой партии)."
2005-06-28,,В газете «известия» опубликовано открытое «обращение деятелей культуры и науки» против политизации приговора по делу юкоса (десятки российских деятелей осудили попытки представить приговор ходорковскому как политический).
2005-06-28,,"Правительство франции объявило о выбранном месте строительства международного термоядерного реактора iter - комплекс будет построен в кадараше, на берегу реки рона (согласован со странами-участницами проекта)."
2005-07-04,,"В 05:45 utc медный ударный зонд американского аппарата deep impact столкнулся с ядром кометы темпеля 1, выбив вещество для анализа (успешное проведение уникального космического эксперимента)."
2005-07-06,,"На 117-й сессии мок в сингапуре объявлено, что право проведения летней олимпиады 2012 года выиграл лондон (опередив москву, нью-йорк, мадрид и париж)."
2005-07-07,,"Теракты в лондоне: утром произошли взрывы в трёх поездах метро и автобусе, устроенные смертниками. погибли 56 человек, ~700 получили ранения (крупнейший теракт в истории великобритании)."
2005-07-07,2005-07-08,"В глениглсе (шотландия) состоялся ежегодный саммит глав стран «большой восьмёрки» (g8). обсуждались проблемы роста цен на нефть, изменение климата и списание долгов беднейших стран."
2005-07-15,,В белоруссии введена в оборот новая банкнота номиналом 100 000 белорусских рублей (впервые купюра с такой крупной цифрой).
2005-07-16,,Близ малабо (экваториальная гвинея) потерпел катастрофу пассажирский самолёт ан-24б: погибли 60 человек.
2005-07-22,,Компания microsoft объявила официальное название новой версии windows - windows vista (рабочее название «longhorn»).
2005-07-23,,"Серия терактов в курортном городе шарм-эш-шейх (египет): в местах скопления туристов прогремели три взрыва, погибло более 80 человек, ~200 ранены. ответственность взяла на себя группировка «аль-каида»; этот теракт стал крупнейшим в истории египта."
2005-07-23,,"Российская легкоатлетка елена исинбаева впервые в истории преодолела в прыжке с шестом высоту 5,00 м, установив новый мировой рекорд."
2005-07-24,,"Велогонщик лэнс армстронг стал первым человеком, выигравшим «тур де франс» 7 раз подряд (после этой победы объявил о завершении спортивной карьеры)."
2005-07-24,,"В москве убит 35-летний вардан кушнир - руководитель «центра американского английского», широко известный в рунете как крупнейший спамер (преступление осталось нераскрытым)."
2005-07-26,,После более чем двух лет перерыва стартовала программа «спейс шаттл»: шаттл «дискавери» (миссия sts-114) отправился к мкс. экипаж: командир эйлин коллинз (первая женщина-командир шаттла) и 6 астронавтов.
2005-07-28,,Вещание начал новый российский православный телеканал «спас».
2005-07-29,,"Астрономы объявили об открытии трёх новых крупных транснептуновых объектов пояса койпера, один из которых (планетоид эрида) по диаметру превосходит плутон."
2005-08-01,,"На базе внешторгбанка основан дочерний коммерческий банк «внешторгбанк-24» (с 2006 года - втб24, специализируется на розничных услугах)."
2005-08-01,,В эр-рияде (саудовская аравия) скончался король фахд; новым королём стал его сводный брат абдалла ибн абдель азиз.
2005-08-02,,"В международном аэропорту торонто им. пирсона (канада) при посадке в грозу выкатился за полосу и загорелся авиалайнер airbus a340 компании air france; 43 человека получили ранения, но все 309 на борту выжили."
2005-08-04,,Во франкфурте-на-майне открылась первая международная конференция активистов «викимания-2005» (слёт участников проектов «викимедиа»; конференция завершилась 8 августа).
2005-08-04,,В 100 км от петропавловска-камчатского аварийно затонул глубоководный аппарат ас-28 «приз» тихоокеанского флота рф с 7 моряками на борту; 7 августа в результате совместной спасательной операции экипаж был поднят на поверхность живым.
2005-08-05,,Российский предприниматель борис березовский продал газету «независимая газета» константину ремчукову (помощнику главы минэкономразвития рф).
2005-08-06,,"Катастрофа atr-72 у палермо (италия): самолёт упал в средиземное море, 16 человек погибли."
2005-08-07,2005-08-15,В каракасе (венесуэла) прошёл xvi всемирный фестиваль молодёжи и студентов (крупнейший международный молодёжный форум).
2005-08-08,,"Иран объявил о возобновлении программы обогащения урана и выходе из переговоров с ес, начав эскалацию нового кризиса вокруг иранской ядерной программы."
2005-08-08,,Валерий шанцев (бывший вице-мэр москвы) наделён полномочиями губернатора нижегородской области (утверждён областным заксобранием по представлению президента рф).
2005-08-09,,"В 16:12 мск совершил успешную посадку на авиабазе эдвардс шаттл «дискавери» (sts-114), завершив первый полёт шаттла после катастрофы 2003 года."
2005-08-09,,"В рамках расследования программы «нефть в обмен на продовольствие» арестован российский дипломат александр яковлев (обвинён в коррупции при закупках оон; лишён иммунитета, отпущен под залог)."
2005-08-14,,В 40 км от афин разбился пассажирский boeing 737-300 компании helios airways (рейс larnaca - прага): 121 человек погиб (крупнейшая авиакатастрофа в истории греции).
2005-08-15,,В хельсинки завершился x чемпионат мира по лёгкой атлетике: наибольшее число медалей завоевала сборная сша (россия - на втором месте).
2005-08-16,,Российский космонавт сергей крикалёв превзошёл мировой рекорд по суммарной продолжительности нахождения в космосе (в этот день его суммарный налёт превысил 748 суток).
2005-08-16,,В венесуэле во время урагана разбился самолёт md-82 авиакомпании west caribbean airways (летевший из панамы в мартинику); погибли 160 человек.
2005-08-17,,"Израиль начал реализацию плана одностороннего размежевания: объявлено о выводе всех израильских поселений из сектора газа. в последующие дни 8 тысяч поселенцев были эвакуированы, а дома (кроме синагог) снесены."
2005-08-18,,"В селе янда (астраханская область, рф) вспыхнул межэтнический конфликт между калмыками и чеченцами (в результате осквернения памятника погибшему воину; введены дополнительные силы для пресечения беспорядков)."
2005-08-23,,Близ пукальпы (перу) потерпел катастрофу пассажирский boeing 737-200 компании tans perú: из 98 человек на борту погибли 40 (остальные выжили).
2005-08-23,2005-08-31,"Ураган «катрина» обрушился на побережье сша: особый удар принял новый орлеан, который оказался затоплен. число жертв превысило 1800 человек, десятки тысяч были эвакуированы (один из самых разрушительных ураганов в истории сша)."
2005-08-26,,"В казани (россия) прошёл саммит глав государств снг, посвящённый 1000-летию города; принято несколько соглашений по сотрудничеству."
2005-08-26,,В монте-карло (монако) состоялся матч за суперкубок уефа: английский «ливерпуль» обыграл московский цска со счётом 3:1 (в дополнительное время).
2005-08-31,,В багдаде на мосту аль-аима во время шиитского религиозного праздника возникла паника из-за слухов о террористе: в давке погибло более 1000 человек (одна из крупнейших трагедий в истории ирака).
2005-09-01,,Начало вещания новой московской радиостанции «юмор fm» (частота 88.7 fm).
2005-09-05,,"Катастрофа boeing 737 в медане (индонезия): авиалайнер упал на город при взлёте, погибли 149 человек (в том числе 49 на земле)."
2005-09-08,,Президент украины виктор ющенко отправил в отставку правительство юлии тимошенко и секретаря снбо петра порошенко на фоне внутренних конфликтов; исполняющим обязанности премьера назначен юрий ехануров.
2005-09-14,2005-09-22,"В витебске (белоруссия) произошли два взрыва самодельных устройств (14 и 22 сентября) на остановках: несколько человек ранены, виновные не найдены (резонансное дело о витебских мини-взрывах)."
2005-09-17,,Выпущен студийный альбом playing the angel британской группы depeche mode.
2005-09-18,,Парламентские выборы в германии не выявили явного победителя; вскоре создана «большая коалиция» консерваторов и социал-демократов под руководством ангелы меркель (первая женщина-канцлер фрг).
2005-09-19,2005-09-30,Прошла первая всероссийская благотворительная кампания «сухая попа» (сбор средств и предметов гигиены для детских домов; акция привлекла внимание сми).
2005-09-21,,В аэропорту лос-анджелеса совершил благополучную аварийную посадку авиалайнер airbus a320 компании jetblue с развёрнутым боком передним шасси; трансляция посадки вела в прямом эфире cnn (ни один из 146 пассажиров и членов экипажа не пострадал).
2005-09-25,,"В польше прошли парламентские выборы: победила партия «право и справедливость» ярослава качиньского (27%), опередив «гражданскую платформу» дональда туска (24%); началось формирование коалиционного правительства."
2005-10-01,,Стартовал российский корабль «союз тма-7» с международным экипажем (11-я экспедиция мкс).
2005-10-03,,"Произошло кольцеобразное солнечное затмение: полоса кольцеобразной фазы прошла по португалии, испании и странам северной африки; в остальной европе (включая европейскую часть россии) затмение наблюдалось как частичное."
2005-10-04,,"Нобелевская премия по физике 2005 года присуждена рою глауберу (сша) - за вклад в квантовую оптику, а также теодору хёншу (германия) и джону холлу (сша) - за достижения в лазерной прецизионной спектроскопии."
2005-10-08,,"В северном пакистане произошло мощнейшее землетрясение магнитудой 7,6: разрушены города и сёла в районе кашмира, по официальным данным погибло >73 тыс. человек (некоторые оценки свыше 100 тыс.), более 3 млн жителей остались без крова."
2005-10-09,,В польше прошёл первый тур президентских выборов: в лидеры вышли дональд туск и лех качиньский (оба набрали ~36-39%).
2005-10-11,,Спускаемый аппарат «союз тма-6» приземлился с экипажем (программа мкс-11 завершена).
2005-10-12,,Китай запустил свой второй пилотируемый космический корабль «шэньчжоу-6» с двумя тайконавтами (фэй цзюньлун и не хайшэн; полёт длился 4 суток 19 часов).
2005-10-13,,"Чеченские боевики совершили дерзкое нападение на город нальчик (кабардино-балкария). бои с силовиками шли более суток; погибли 47 человек (включая 35 правоохранителей, остальные - боевики и мирные жители)."
2005-10-13,,Нобелевская премия по литературе 2005 года присуждена британскому драматургу гарольду пинтеру.
2005-10-13,,"Болгарский гроссмейстер веселин топалов досрочно выиграл турнир на первенство мира фиде по шахматам, набрав 9½ очков и став новым чемпионом мира."
2005-10-16,,Космический корабль «шэньчжоу-6» успешно приземлился в автономном районе внутренняя монголия (кнр).
2005-11-01,,Начал работу русскоязычный раздел проекта «викиновости» (гражданская журналистика; публикация новостей со свободной лицензией).
2005-11-01,,"С полигона капустин яр (астраханская обл., рф) произведён успешный испытательный пуск ракеты «тополь-м» с новой разделяющейся боевой частью (элемент программы про)."
2005-11-04,,"В москве впервые прошёл националистический марш «русский марш» (несанкционированное шествие, приуроченное ко дню народного единства)."
2005-11-06,,Военная хунта мьянмы объявила о переносе столицы из города янгон в специально построенный город нейпьидо (в центральной части страны).
2005-11-09,,С космодрома байконур успешно запущена российская ракета-носитель «союз-фг» с европейским космическим аппаратом «венера-экспресс» (венерианская орбитальная станция).
2005-11-21,,"Генеральная ассамблея оон на 60-й сессии единогласно приняла резолюцию № 60/7 «память о холокосте», провозгласившую 27 января международным днём памяти жертв холокоста."
2005-11-29,,Центральная избирательная комиссия украины зарегистрировала инициативные группы для проведения референдумов по вопросам вступления страны в нато и в единое экономическое пространство (опрос общественного мнения относительно внешнеполитического курса).
2005-12-01,,На карте россии появился новый регион: образован пермский край (в результате объединения пермской области и коми-пермяцкого ао согласно референдуму 2004 года).
2005-12-02,,"Американская ливерморская национальная лаборатория получила патент на первый беспилотный летательный аппарат с двигателем стирлинга (ожидается, что новая силовая установка позволит дронам находиться в воздухе практически неограниченно долго)."
2005-12-04,,"В москве прошли выборы в московскую городскую думу: по итогам 28 мандатов получила «единая россия», 4 - кпрф, 3 - «яблоко» (остальные партии не преодолели барьер)."
2005-12-04,,На президентских выборах в казахстане уверенно победил действующий лидер нурсултан назарбаев (получив ~91% голосов).
2005-12-08,,"Президент ирана махмуд ахмадинежад начал серию скандальных выступлений, поставив под сомнение факт холокоста и право израиля на существование; эти заявления вызвали бурю протеста в мире."
2005-12-08,,"Государства-участники женевских конвенций приняли третий дополнительный протокол, вводящий новый защитный символ - «красный кристалл» (наряду с красным крестом и красным полумесяцем). этот нейтральный символ предназначен для использования в ситуациях, когда традиционные эмблемы не подходят."
2005-12-08,,"В китае завершилась эпоха паровозов: на цзитунской железной дороге потушены топки последних в мире паровозов, эксплуатировавшихся в регулярном движении."
2005-12-08,,"В аэропорту чикаго мидуэй при посадке в метель самолёт boeing 737-700 southwest airlines выкатился за полосу на шоссе и врезался в автомобиль, погиб 6-летний ребёнок (первый случай со смертельным исходом за всю историю этой авиакомпании)."
2005-12-09,,В лондоне последний день вышли на маршруты легендарные двухэтажные автобусы «рутмастер» (эксплуатировались с 1956 года; дальнейшая служба только в туристических целях).
2005-12-10,,Авиакатастрофа mcdonnell douglas dc-9 компании sosoliso airlines в нигерии: из 110 человек на борту выжили только 2 (погибли школьники и чиновники; страна объявила траур).
2005-12-15,,В ираке прошли всеобщие выборы в совет представителей (первый полноценный парламент после свержения с. хусейна).
2005-12-19,,Турбовинтовой гидросамолёт grumman mallard разбился вскоре после взлёта в заливе у майами (сша): погибли все 20 человек на борту (рейс chalk’s ocean airways).
