<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
SVCB;D;20231215;000000;14.6;14.9;12.33;12.505;235374000;0
SVCB;D;20231218;000000;12.6;13.1;12.55;12.9;122471200;0
SVCB;D;20231219;000000;12.925;13.06;12.55;12.61;40704700;0
SVCB;D;20231220;000000;12.64;12.905;12.55;12.805;30497500;0
SVCB;D;20231221;000000;12.805;13.29;12.71;13.16;52074600;0
SVCB;D;20231222;000000;13.24;13.795;13.16;13.71;55191300;0
SVCB;D;20231225;000000;13.8;14.335;13.31;13.5;53860800;0
SVCB;D;20231226;000000;13.75;13.765;13.4;13.52;16156300;0
SVCB;D;20231227;000000;13.65;13.7;13.505;13.655;15586800;0
SVCB;D;20231228;000000;13.66;13.9;13.5;13.605;28859900;0
SVCB;D;20231229;000000;13.665;13.785;13.6;13.7;9784100;0
SVCB;D;20240103;000000;13.71;14.3;13.71;14.245;15686700;0
SVCB;D;20240104;000000;14.5;14.5;14.045;14.155;9865300;0
SVCB;D;20240105;000000;14.195;14.3;14.05;14.185;6228600;0
SVCB;D;20240108;000000;14.18;14.46;14.135;14.315;13652800;0
SVCB;D;20240109;000000;14.39;14.39;14.105;14.15;12704800;0
SVCB;D;20240110;000000;14.19;14.4;14.135;14.2;20891800;0
SVCB;D;20240111;000000;14.34;14.34;13.7;13.995;24124100;0
SVCB;D;20240112;000000;14;14.08;13.705;13.81;23023400;0
SVCB;D;20240115;000000;13.85;13.96;13.76;13.805;13083600;0
SVCB;D;20240116;000000;13.805;13.86;13.56;13.755;20835400;0
SVCB;D;20240117;000000;13.795;13.9;13.63;13.85;15155000;0
SVCB;D;20240118;000000;13.9;13.9;13.7;13.7;9904100;0
SVCB;D;20240119;000000;13.765;13.78;13.5;13.7;13604100;0
SVCB;D;20240122;000000;13.71;14.045;13.635;13.9;24588100;0
SVCB;D;20240123;000000;14.1;14.95;13.935;14.895;132442400;0
SVCB;D;20240124;000000;14.97;15.59;14.66;14.78;164047600;0
SVCB;D;20240125;000000;14.88;15.19;14.6;14.975;45665400;0
SVCB;D;20240126;000000;15.13;15.34;14.83;14.965;41773600;0
SVCB;D;20240129;000000;15;15.165;14.875;15.05;25012600;0
SVCB;D;20240130;000000;15.105;15.6;15.05;15.28;68644700;0
SVCB;D;20240131;000000;15.42;15.835;15.235;15.465;64351200;0
SVCB;D;20240201;000000;15.56;15.67;15.315;15.34;27503500;0
SVCB;D;20240202;000000;15.34;15.4;15.02;15.3;30495100;0
SVCB;D;20240205;000000;15.37;15.475;15.22;15.405;27669400;0
SVCB;D;20240206;000000;15.445;16.165;15.415;16.065;61259500;0
SVCB;D;20240207;000000;16.07;18.25;16.065;17.69;347733900;0
SVCB;D;20240208;000000;17.795;18.94;17.78;18.06;263518900;0
SVCB;D;20240209;000000;18.3;18.3;17.07;17.355;113769800;0
SVCB;D;20240212;000000;17.4;17.48;16.855;17.21;55526300;0
SVCB;D;20240213;000000;17.25;17.97;17.22;17.8;87905900;0
SVCB;D;20240214;000000;17.9;17.955;17.445;17.54;31862700;0
SVCB;D;20240215;000000;17.585;17.76;17.2;17.51;39025000;0
SVCB;D;20240216;000000;17.6;17.875;17.285;17.48;72599400;0
SVCB;D;20240219;000000;18.575;18.86;17.8;18.85;221001600;0
SVCB;D;20240220;000000;18.865;19.15;17.67;18.25;138571800;0
SVCB;D;20240221;000000;18.2;18.45;17.7;18.19;84738500;0
SVCB;D;20240222;000000;18.2;18.35;18.005;18.17;39798400;0
SVCB;D;20240226;000000;18.3;18.78;18.27;18.645;52137800;0
SVCB;D;20240227;000000;18.76;18.76;18.25;18.475;33259300;0
SVCB;D;20240228;000000;18.525;18.525;18.07;18.285;28203200;0
SVCB;D;20240229;000000;18.32;18.58;18.225;18.475;38746400;0
SVCB;D;20240301;000000;18.475;19.3;18.475;19.28;158723800;0
SVCB;D;20240304;000000;19.385;19.48;18.92;19.17;96795200;0
SVCB;D;20240305;000000;19.2;19.33;18.92;19.28;33942000;0
SVCB;D;20240306;000000;19.35;19.695;19.155;19.565;74222000;0
SVCB;D;20240307;000000;19.62;19.815;19.5;19.59;56524200;0
SVCB;D;20240311;000000;19.695;19.77;18.58;19.4;49216400;0
SVCB;D;20240312;000000;19.45;19.45;18.6;19.215;45409900;0
SVCB;D;20240313;000000;19.265;19.44;19.1;19.175;28328500;0
SVCB;D;20240314;000000;19.18;19.225;18.66;19.03;45681800;0
