<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
RAGR;D;20141201;000000;320;320;320;320;400;0
RAGR;D;20141202;000000;305;305;305;305;10000;0
RAGR;D;20141203;000000;0;0;0;0;0;0
RAGR;D;20141204;000000;330;330;330;330;10000;0
RAGR;D;20141205;000000;0;0;0;0;0;0
RAGR;D;20141208;000000;0;0;0;0;0;0
RAGR;D;20141209;000000;0;0;0;0;0;0
RAGR;D;20141210;000000;350;350;350;350;30;0
RAGR;D;20141211;000000;212.2;212.2;212.2;212.2;1;0
RAGR;D;20141212;000000;0;0;0;0;0;0
RAGR;D;20141215;000000;0;0;0;0;0;0
RAGR;D;20141216;000000;0;0;0;0;0;0
RAGR;D;20141217;000000;0;0;0;0;0;0
RAGR;D;20141218;000000;0;0;0;0;0;0
RAGR;D;20141219;000000;330;447;330;350;6324;0
RAGR;D;20141222;000000;300;380;290;290;7764;0
RAGR;D;20141223;000000;290;290;290;290;1046;0
RAGR;D;20141224;000000;0;0;0;0;0;0
RAGR;D;20141225;000000;285;285;280;280;1351;0
RAGR;D;20141226;000000;280;285;270.55;271;21007;0
RAGR;D;20141229;000000;280;280;280;280;1;0
RAGR;D;20141230;000000;290;310;280;280;4602;0
RAGR;D;20150105;000000;321;350;280;280;12;0
RAGR;D;20150106;000000;320;340;295;310;381;0
RAGR;D;20150108;000000;300;360;285;335;579;0
RAGR;D;20150109;000000;300;345;300;306;30;0
RAGR;D;20150112;000000;290.1;303;290.1;303;9;0
RAGR;D;20150113;000000;290.15;324.9;290.15;319.95;26;0
RAGR;D;20150114;000000;324.95;334.95;295;315;67;0
RAGR;D;20150115;000000;300.05;320;300.05;305;304;0
RAGR;D;20150116;000000;305.1;314.95;305.1;308;571;0
RAGR;D;20150119;000000;0;0;0;0;0;0
RAGR;D;20150120;000000;315;315;300.05;310;1032;0
RAGR;D;20150121;000000;295;320;295;320;5101;0
RAGR;D;20150122;000000;320;330;317.5;320;4484;0
RAGR;D;20150123;000000;324.95;324.95;324.95;324.95;1;0
RAGR;D;20150126;000000;320;320;312;320;14980;0
RAGR;D;20150127;000000;340;344.95;312;330;48;0
RAGR;D;20150128;000000;340;340;340;340;1;0
RAGR;D;20150129;000000;0;0;0;0;0;0
RAGR;D;20150130;000000;335;335;335;335;2;0
RAGR;D;20150202;000000;0;0;0;0;0;0
RAGR;D;20150203;000000;0;0;0;0;0;0
RAGR;D;20150204;000000;0;0;0;0;0;0
