<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
MTLRP;D;20160525;000000;37.57;38.93;37.57;38.85;119740;0
MTLRP;D;20160526;000000;39.21;41.5;36.7;39.46;261110;0
MTLRP;D;20160527;000000;39.46;39.7;38.94;39.15;76820;0
MTLRP;D;20160530;000000;39.05;39.09;38.01;38.98;36340;0
MTLRP;D;20160531;000000;41.1;41.5;38.12;38.8;232440;0
MTLRP;D;20160601;000000;38.5;38.5;37.61;37.85;96010;0
MTLRP;D;20160602;000000;37.95;38.63;37.2;37.42;110810;0
MTLRP;D;20160603;000000;37.41;38.6;37.41;37.54;74530;0
MTLRP;D;20160606;000000;37.3;37.99;36.97;37.13;75350;0
MTLRP;D;20160607;000000;37.05;37.38;36.8;36.95;57790;0
MTLRP;D;20160608;000000;36.85;37.19;36.5;36.65;91070;0
MTLRP;D;20160609;000000;36.75;36.9;36.3;36.4;113410;0
MTLRP;D;20160610;000000;36.1;36.88;36.1;36.25;56430;0
MTLRP;D;20160614;000000;36.39;36.39;35.82;36.02;59100;0
MTLRP;D;20160615;000000;36.04;36.4;35.75;35.99;82030;0
MTLRP;D;20160616;000000;36.01;36.26;35.45;35.67;131330;0
MTLRP;D;20160617;000000;35.67;35.95;35.52;35.95;45620;0
MTLRP;D;20160620;000000;35.95;35.95;35.1;35.29;119060;0
MTLRP;D;20160621;000000;35.33;35.37;34.94;35.04;123490;0
MTLRP;D;20160622;000000;34.95;35.18;34.8;34.99;53840;0
MTLRP;D;20160623;000000;35.02;35.95;34.6;35.95;104180;0
MTLRP;D;20160624;000000;35.66;35.84;34.88;34.91;88000;0
MTLRP;D;20160627;000000;34.91;35.1;34.45;34.46;68070;0
MTLRP;D;20160628;000000;34.46;37.49;34;37.17;169420;0
MTLRP;D;20160629;000000;37.07;38.4;36.43;36.51;199990;0
MTLRP;D;20160630;000000;36.61;37;35.66;35.99;50840;0
MTLRP;D;20160701;000000;36;36.64;35.7;35.97;42370;0
MTLRP;D;20160704;000000;36.01;37.07;35.92;37.05;87120;0
MTLRP;D;20160705;000000;36.91;37.39;36.57;36.82;56670;0
MTLRP;D;20160706;000000;36.77;36.8;30.06;36.26;126730;0
MTLRP;D;20160707;000000;36.26;36.35;35.61;36.28;110380;0
MTLRP;D;20160708;000000;36.28;36.28;35.7;35.89;107740;0
MTLRP;D;20160711;000000;35.97;35.98;34.98;35.77;175060;0
MTLRP;D;20160712;000000;35.92;35.94;34.8;35.22;255960;0
MTLRP;D;20160713;000000;35.22;35.79;34.8;35.39;139550;0
MTLRP;D;20160714;000000;35.38;35.47;34.81;35.24;97370;0
MTLRP;D;20160715;000000;35.25;35.96;35.15;35.92;68200;0
MTLRP;D;20160718;000000;35.86;37.15;35.86;36.69;163400;0
MTLRP;D;20160719;000000;36.79;37.09;36.77;36.92;42990;0
MTLRP;D;20160720;000000;36.94;38.3;36.56;37.62;176260;0
MTLRP;D;20160721;000000;37.7;39;37.69;37.8;78340;0
MTLRP;D;20160722;000000;37.76;38.85;37.53;38;106480;0
MTLRP;D;20160725;000000;38.1;38.37;36.71;37.3;78210;0
MTLRP;D;20160726;000000;37.2;37.2;36.45;36.95;68040;0
MTLRP;D;20160727;000000;36.82;37.99;36.41;37.8;109270;0
MTLRP;D;20160728;000000;37.71;38.49;37.7;38.31;88150;0
MTLRP;D;20160729;000000;38.31;38.58;37.73;37.9;57240;0
MTLRP;D;20160801;000000;37.32;37.75;36.01;36.73;100090;0
MTLRP;D;20160802;000000;36.71;37.3;35.99;36.89;146780;0
MTLRP;D;20160803;000000;36.47;36.85;36.46;36.63;51830;0
MTLRP;D;20160804;000000;36.52;36.98;36.47;36.63;64970;0
MTLRP;D;20160805;000000;36.64;37.01;36.53;36.76;57920;0
MTLRP;D;20160808;000000;36.75;37.45;36.59;36.91;99870;0
MTLRP;D;20160809;000000;36.92;37.51;36.59;37.12;86860;0
MTLRP;D;20160810;000000;37.13;38.84;37.13;38.18;167200;0
MTLRP;D;20160811;000000;38.13;38.61;37.88;38.26;170210;0
MTLRP;D;20160812;000000;38.25;38.29;37.54;37.72;104980;0
MTLRP;D;20160815;000000;37.77;39.1;37.77;38.75;178380;0
MTLRP;D;20160816;000000;38.8;39;38.53;38.95;36980;0
MTLRP;D;20160817;000000;39.01;40.5;39;40.5;468370;0
MTLRP;D;20160818;000000;40.51;41.75;40;41.48;286880;0
MTLRP;D;20160819;000000;41.49;43.9;40.1;43.12;599460;0
MTLRP;D;20160822;000000;43.07;43.48;42.2;43.12;249660;0
MTLRP;D;20160823;000000;43.1;43.4;42.62;43.29;147650;0
MTLRP;D;20160824;000000;43.4;44.25;43.2;44.25;600100;0
MTLRP;D;20160825;000000;44.19;44.85;43.96;44.6;1036450;0
MTLRP;D;20160826;000000;44.49;44.52;43.57;43.9;123080;0
MTLRP;D;20160829;000000;44.04;49.22;44.04;47.8;1254960;0
MTLRP;D;20160830;000000;47.81;48.96;47;48.82;584430;0
MTLRP;D;20160831;000000;48.9;54.58;48.71;54.58;1244660;0
MTLRP;D;20160901;000000;55;63.85;54.7;63.85;2070740;0
MTLRP;D;20160902;000000;64;65;57.05;61;1247700;0
MTLRP;D;20160905;000000;61.58;64.5;61.33;63;616320;0
MTLRP;D;20160906;000000;63.94;68.5;63.14;68.4;1781350;0
MTLRP;D;20160907;000000;69.05;71.98;67.52;68.55;1017220;0
MTLRP;D;20160908;000000;68.55;75.74;68.06;73.49;1920540;0
MTLRP;D;20160909;000000;74.98;76.6;69.9;72;1000090;0
MTLRP;D;20160912;000000;73.39;75.5;65.02;69.94;831860;0
MTLRP;D;20160913;000000;69.6;72.06;67;68.2;746190;0
MTLRP;D;20160914;000000;68;70.15;65.8;69;593830;0
MTLRP;D;20160915;000000;68.99;72;68.76;70.52;428250;0
MTLRP;D;20160916;000000;70.69;71.78;68.7;69.42;291400;0
MTLRP;D;20160919;000000;70.51;72.48;69.05;71.78;787400;0
MTLRP;D;20160920;000000;72;72.73;70.8;71.35;259440;0
MTLRP;D;20160921;000000;71.04;72;70;71.81;249430;0
MTLRP;D;20160922;000000;72;74;71.1;73.78;446280;0
MTLRP;D;20160923;000000;73.71;74.5;72.66;73.29;196360;0
MTLRP;D;20160926;000000;72.86;77.95;72.05;75.84;568280;0
MTLRP;D;20160927;000000;76.3;77.97;73.3;73.59;393720;0
MTLRP;D;20160928;000000;73.94;75.54;73.39;75;367040;0
MTLRP;D;20160929;000000;75.3;76;74.1;74.11;120250;0
MTLRP;D;20160930;000000;74.72;75.2;73.74;74.5;199890;0
MTLRP;D;20161003;000000;74;76.22;73.7;76.22;130090;0
MTLRP;D;20161004;000000;76.25;78.45;74.9;75.98;238970;0
MTLRP;D;20161005;000000;75.76;75.9;73.2;74.47;318350;0
MTLRP;D;20161006;000000;74.25;75.75;73.9;75.1;135290;0
MTLRP;D;20161007;000000;75.35;75.35;74.25;74.44;55160;0
