date_start,date_end,event
2010-05-12,,В Гамбурге (Германия) прошёл финал первого розыгрыша Лиги Европы УЕФА. Победу одержал клуб Атлетико Мадрид.
2010-05-12,,В России начали работу два первых в Интернете национальных кириллических домена .рф — сайты президент.рф и правительство.рф.
2010-05-14,,Массовые беспорядки в Таиланде. В результате столкновений 10 человек были убиты и не менее 125 ранены.
2010-05-14,,"132-й старт (STS-132) по программе Спейс Шаттл. 32-й полёт шаттла Атлантис. Экипаж — Кеннет Хэм, Тони Антонелли, Майкл Гуд, Пирс Селлерс, Стивен Боуэн, Гаррет Рейсман. Продолжение строительства Международной космической станции."
2010-05-14,,Основание компании Supercell.
2010-05-15,,Состоялись акции протеста во многих городах россии против платного основного образования.
2010-05-16,,В японии робот i-fairy впервые в мире провёл официальную свадебную церемонию.
2010-05-22,,"Катастрофа лайнера Boeing 737 в Мангалоре (Индия). Погибли 158 человек, выжили 8 человек, один из них скончался по дороге в больницу."
2010-05-22,,С космодрома Куру во Французской Гвиане европейский концерн Arianespace запустил ракету Ариан-5.
2010-05-22,,Останки астронома и католического священника Николая Коперника перезахоронены в кафедральном соборе Фромборка (Польша).
2010-05-22,,В Мадриде (Испания) состоялся Финал Лиги чемпионов УЕФА. Победу одержал миланский Интер.
2010-05-23,,В кёльне (германия) состоялся финал 74-го чемпионата мира по хоккею с шайбой. победу одержала сборная чехии.
2010-05-25,,В результате падения туристического автобуса в турции погибли 16 российских туристов. ещё 25 россиян получили травмы.
2010-05-26,,Шаттл «атлантис» совершил посадку на космодроме на мысе канаверал.
2010-05-28,,"Крушение поезда в Индии, погибли 100 человек и ещё более 160 получили ранения."
2010-05-28,,"В Лахоре (Пакистан) боевики захватили две мечети, погибли более 80 человек, более 100 ранены."
2010-05-29,,В осло (норвегия) прошёл финал конкурса песни евровидение 2010. победу одержала представительница германии лена майер-ландрут.
2010-05-30,,В россии прошёл финал национального отборочного конкурса детское евровидение 2010. россию представит дуэт «волшебный микрофон» с песней «boy & girl».
2010-05-31,,"Израиль атаковал шесть судов международной «флотилии свободы», шедшей с гуманитарным грузом в направлении сектора газа. в результате последовавших событий были убиты 9 и ранены 30 пассажиров корабля «мави мармара», ранения также получили 10—15 израильских солдат."
2010-06-02,,"Приземление космического корабля союз тма-17. экипаж посадки — олег котов, тимоти кример (сша) и соити ногути (япония)."
2010-06-03,,Стартовал основной этап проекта марс-500 — серия экспериментов по длительной изоляции экипажа в условиях специально созданного наземного экспериментального комплекса.
2010-06-05,,"Специалисты наса предположили, что американская автоматическая межпланетная станция кассини обнаружила на спутнике сатурна титане признаки жизни."
2010-06-10,,Вспыхнули межэтнические столкновения между киргизами и узбеками на юге кыргызстана. погибли более 420 человек.
2010-06-11,2010-07-11,чемпионат мира по футболу 2010 (Южно-Африканская Республика).
2010-06-13,,"Японский космический аппарат Хаябуса успешно доставил на Землю капсулу, возможно, с пробой грунта астероида Итокава."
2010-06-13,,В Бельгии прошли внеочередные выборы обеих палат Парламента.
2010-06-15,2010-06-17,"международная выставка Electronic Entertainment Expo (Лос-Анджелес, США)."
2010-06-16,,"Российский пилотируемый космический корабль «союз тма-19» выведен на околоземную орбиту. экипаж старта — фёдор юрчихин, дуглас уилок (сша) и шеннон уокер (сша). 100-й полёт к международной космической станции."
2010-06-17,2010-06-19,"Петербургский международный экономический форум (Санкт-Петербург, Россия)."
2010-06-19,,Открыты станции достоевская и марьина роща люблинско-дмитровской линии московского метрополитена.
2010-06-21,2010-06-23,"первые Олимпийские игры роботов-андроидов 2010 (Харбин, Китай)."
2010-06-23,,"В Испании скоростной поезд врезался в переходивших через железнодорожные пути. Погибли 12 человек, 13 ранены."
2010-06-23,,Госдепартамент США включил лидера чеченских боевиков Доку Умарова в список международных террористов.
2010-06-27,,"Президенты Македонии, Албании, Черногории и Косова подписали соглашение о создании зоны свободной торговли."
2010-06-27,,"Для грузоперевозчиков открыт крупнейший аэропорт мира Al Maktoum International в Дубае, для пассажирских лайнеров аэропорт откроется в марте 2011 года."
2010-06-27,2010-07-01,"I Международный кинофестиваль экшн-фильмов «Astana» (Астана, Казахстан)."
2010-06-30,,На внеочередных выборах президентом германии избран кристиан вульф.
2010-06-01,2010-09-10,аномальная жара и пожары в России.
2010-07-01,,"Вступил в действие Таможенный кодекс Таможенного союза России, Беларуси и Казахстана."
2010-07-01,,Бельгия стала государством-председателем Совета Европейского союза.
2010-07-03,,"Вступила в должность Президента Кыргызской Республики переходного периода Роза Отунбаева, став первой в СНГ женщиной-президентом."
2010-07-03,,Открытие гоночной трассы «Нижегородское кольцо».
2010-07-04,,На досрочных выборах президента польши победу одержал бронислав коморовский.
2010-07-11,,В юар завершился чемпионат мира по футболу. чемпионом стала сборная испании.
2010-07-19,2010-07-25,международное авиашоу Фарнборо 2010.
2010-07-21,,"Террористический акт на Баксанской ГЭС (Кабардино-Балкария, Россия). Повреждены два гидрогенератора, два охранника погибли."
2010-07-21,,Президент США Барак Обама подписал Закон о финансовой реформе.
2010-07-22,,Международный суд оон в гааге подтвердил законность одностороннего провозглашения независимости республики косово от сербии.
2010-07-27,2010-08-01,"чемпионат Европы по лёгкой атлетике (Барселона, Испания)."
2010-08-06,2010-08-07,парад планет.
2010-08-10,,Запуск русской версии всемирно известного телеканала disney channel вместо канала jetix.
2010-08-11,,Первый финал кубка либертадорес. мексиканская «гвадалахара» на своём поле уступила бразильскому «интернасьоналу» 1:2.
2010-08-14,,Запуск российского телеканала спорт 1 (вгтрк).
2010-08-14,2010-08-26,Летние юношеские Олимпийские игры (Сингапур).
2010-08-15,,В россии введён временный запрет на экспорт зерна по причине аномальной жары.
2010-08-18,,Ответный финал кубка либертадорес 2011. на бейра-рио «интернасьонал» обыграл «гвадалахару» со счётом 3:2 и во второй раз стал победителем турнира.
2010-08-30,,"В центре братиславы 50-летний мужчина застрелил 8 человек, 13 ранены."
2010-08-31,,Президент сша барак обама официально объявил о завершении военной операции в ираке.
2010-09-01,,В ес запрещена продажа ламп накаливания мощностью 75 вт.
2010-09-02,,С космодрома байконур стартовала ракета-носитель класса протон-м с тремя спутниками глонасс-м.
2010-09-06,2010-09-07,"VII Форум межрегионального сотрудничества Казахстана и России (Усть-Каменогорск, Казахстан)."
2010-09-09,,Террористический акт во владикавказе (россия). убиты 18 человек и ранены 202 человека.
2010-09-16,,Ес подписал договор о создании зоны свободной торговли с южной кореей.
2010-09-17,2010-09-18,"в Душанбе (Таджикистан) состоялся музыкальный фестиваль «Небо Содружества», который объединил молодых эстрадных звёзд из стран СНГ и Грузии."
2010-09-18,,Казахстан впервые в истории прошёл в мировую группу кубка дэвиса.
2010-09-20,2010-09-24,в Калуге проходил XXI съезд Всероссийского Физиологического общества им. И. П. Павлова.
2010-09-22,,В израиле вступил в силу закон о гражданском браке для нерелигиозных граждан.
2010-09-24,,В харькове (украина) открылся 17-й международный музыкальный фестиваль «харьковские ассамблеи»—2010.
2010-09-25,,"Приземление космического корабля союз тма-18. экипаж посадки — александр скворцов, михаил корниенко и трейси колдуэлл (сша)."
2010-09-27,,Президент косово фатмир сейдиу покинул свой пост.
2010-09-28,,мэр Москвы Юрий Лужков отправлен в отставку «в связи с утратой доверия Президента РФ».
2010-09-28,,"в Пхеньяне во время партконференции, генеральным секретарём Трудовой партии Кореи переизбран Ким Чен Ир."
2010-10-01,,Конституционный суд украины признал незаконной конституционную реформу 2004 года. украина вернулась к президентско-парламентской форме правления.
2010-10-02,,"В латвии состоялись выборы в однопалатный парламент — сейм. победу одержало объединение «единство», которое возглавляет премьер-министр страны валдис домбровскис."
2010-10-07,,"Роскосмос запустил с космодрома байконур союз «союз тма-01м» с модернизированной системой управления. экипаж старта — александр калери, олег скрипочка и скотт келли (сша)."
2010-10-10,,Десятый Единый день голосования в России.
2010-10-10,,Начало трансляции популярного мультсериала My Little Pony.
2010-10-10,,Роспуск Нидерландских Антильских островов.
2010-10-14,,С космодрома байконур стартовала ракета-носитель «протон-м» с разгонным блоком «бриз-м» и американским телекоммуникационным спутником «sirius xm-5».
2010-10-14,2010-10-25,Всероссийская перепись населения.
2010-10-15,,В россии начал работу первый в снг 3d-телеканал.
2010-10-21,,Сергей Собянин официально вступил в должность мэра Москвы.
2010-10-21,,Изменён флаг Республики Союза Мьянма.
2010-10-25,,"Землетрясение магнитудой 7,7 возле островов ментавай к западу от суматры в индонезии, вызвавшее волну цунами, унесло жизни как минимум 413 человек, ещё 298 человек пропали без вести."
2010-10-30,,В городе санья (кнр) состоялся конкурс красоты мисс мира 2010.
2010-10-31,,Состоялись местные выборы на украине.
2010-10-31,,"Эпидемия холеры в Гаити, жертвами эпидемии стали около 330 человек."
2010-11-04,,"Президент рф дмитрий медведев подписал указы о присвоении владивостоку, тихвину, твери почётного звания «город воинской славы»."
2010-11-11,2010-11-12,"5-й саммит Группы двадцати (Сеул, Южная Корея)."
2010-11-17,,Казахстан и сша объявили о «безопасном закрытии» промышленного ядерного реактора бн-350 в городе актау (казахстан).
2010-11-19,2010-11-20,саммит НАТО в Лиссабоне (Португалия).
2010-11-20,,В минске (беларусь) прошёл детский конкурс песни евровидение 2010. победу одержал представитель армении владимир арзуманян.
2010-11-23,,Вооружённый конфликт между кндр и южной кореей.
2010-11-24,2010-11-26,протест в Лондоне и Риме школьников и студентов против реформы образования и повышения платы за образование.
2010-11-26,,"Приземление космического корабля союз тма-19. экипаж посадки — фёдор юрчихин, дуглас уилок (сша) и шеннон уокер (сша)."
2010-11-28,,Парламентские выборы в республике молдова.
2010-12-01,2010-12-02,саммит ОБСЕ в Астане (Казахстан).
2010-12-02,,в Цюрихе (Швейцария) прошло объявление стран-хозяек чемпионатов мира по футболу 2018 года — России и 2022 года — Катара.
2010-12-02,,образовалась украинская поп-группа Время и Стекло.
2010-12-08,,"Пожар в тюрьме (сантьяго, чили), погиб 81 человек."
2010-12-11,,"В москве на манежной площади состоялся митинг молодёжи, которая протестовала против коррупции в правоохранительных органах и требовала наказания виновных в убийстве егора свиридова. митинг перерос в массовые беспорядки."
2010-12-12,,В косове прошли парламентские выборы. большинство голосов получила демократическая партия косово во главе с премьер-министром хашимом тачи.
2010-12-15,,В Махачкале (Россия) прошёл Съезд народов Дагестана.
2010-12-15,,"Роскосмос запустил с космодрома Байконур Союз ТМА-20. Экипаж старта — Дмитрий Кондратьев, Катерина Коулман (США) и Паоло Несполи (Италия)."
2010-12-19,,"В беларуси прошли президентские выборы. действующий президент александр лукашенко переизбран, получив 79,67 % голосов. оппозиция провела митинг у дома правительства в минске, перешедший, по мнению состоявшегося вскоре суда, в массовые беспорядки."
2010-12-22,,Совет Безопасности ООН учредил Международный остаточный механизм для уголовных трибуналов.
2010-12-22,,Сенат США ратифицировал Договор с Россией о сокращении наступательных вооружений.
2010-12-27,,Начало вещания карусель.
2010-12-30,,Открыты станция «обводный канал» петербургского метрополитена и станция козья слобода казанского метрополитена
