date_start,date_end,event
2021-04-11,,Проведение референдума по вопросу смены конституции Кыргызстана;
2021-04-11,,Проведение президентских и парламентских выборов в Перу;
2021-04-11,,Проведение президентских выборов в Чаде.
2021-04-15,,Суд в париже заочно приговорил белоруса юрия сушкина и ивуарийцев патриса уея и анжелу маглуара гнандуйе аттуали к пожизненному заключению за убийство французских военных в кот-д’ивуаре.
2021-04-18,,Рауль кастро покинул пост первого секретаря коммунистической партии кубы.
2021-04-20,,Президент чада идрис деби скончался в больнице после ранения в результате нападения отряда повстанцев на правительственные войска.
2021-04-21,,Проведение протестных акций в российских городах в поддержку Алексея Навального;
2021-04-21,,Исчезновение индонезийской подводной лодки «KRI Nanggala (402)» в 95 км к северу от Бали. 24 апреля обломки лодки были обнаружены. Все 53 члена экипажа объявлены погибшими.
2021-04-22,,Количество применённых вакцин против covid-19 во всём мире составило 973 378 158.
2021-04-25,,"Премьер-министр армении никол пашинян подал в техническую отставку для проведения внеочередных выборов, при этом продолжив выполнять обязанности премьера в полном объёме."
2021-04-29,,Пограничный конфликт между Кыргызстаном и Таджикистаном;
2021-04-29,,Китай запустил базовый модуль собственной космической орбитальной станции «Тяньгун».
2021-04-30,,В результате давки в израиле погибло 45 человек.
2021-05-03,,Обрушение эстакады метро в мехико. погибли 26 человек.
2021-05-05,,Начало гражданской войны в мьянме.
2021-05-06,,"Конфликт, возникший из-за выселения нескольких арабских семей из домов, привёл в последующем к израильско-палестинскому кризису и вооружённым столкновениям между израилем и хамас."
2021-05-08,,"Взрыв бомбы возле школы в кабуле (исламская республика афганистан), в результате которого погибло не менее 85 человек и ещё 147 получили ранения."
2021-05-11,,"Стрельба в школе № 175 в казани. погибли 9 человек, 23 человека были госпитализированы."
2021-05-18,2021-05-22,"65-й конкурс песни «Евровидение» (Роттердам, Нидерланды)."
2021-05-19,,Катастрофа «як-130» в барановичах.
2021-05-23,,"Обрушение канатной дороги на горе Моттароне в Италии, в результате которого погибло 14 человек;"
2021-05-23,,Инцидент с посадкой «Boeing 737» в Минске.
2021-05-26,,Президентские выборы в сирии.
2021-06-02,,Избрание ицхака герцога президентом израиля.
2021-06-06,,Второй тур президентских выборов в перу.
2021-06-09,,Проведение президентских выборов в Монголии.
2021-06-09,,Арест российского видеоблогера Юрия Хованского (дело Хованского).
2021-06-10,,"Кольцеобразное солнечное затмение на территориях канады, гренландии и сибири."
2021-06-11,2021-07-11,Чемпионат Европы по футболу 2020.
2021-06-13,,Отставка правительства биньямина нетаньяху в израиле. новым премьер-министром назначен нафтали бенет.
2021-06-16,,Саммит россия — сша в женеве. первая встреча джо байдена и владимира путина на постах президента сша и россии.
2021-06-19,,Избрание Ибрагима Раиси президентом Ирана по итогам выборов.
2021-06-19,,"Катастрофа «L-410» в Кемеровской области: 5 погибли, 14 пострадали."
2021-06-20,,Досрочных парламентских выборов в армении. победу одержала партия никола пашиняна — «гражданский договор».
2021-06-24,,Компания «Microsoft» представила «Windows 11»;
2021-06-24,,Обрушение многоэтажного жилого дома Майами. Погибли 98 человек.
2021-07-01,,Столетие коммунистической партии китая.
2021-07-03,,Полный запрет использования одноразового неразлагающегося пластика в европе.
2021-07-05,,Началась закладка атомохода лидер.
2021-07-06,,Крушение самолёта «ан-26» на камчатке. погибли все 28 человек на борту.
2021-07-07,,Убийство президента Гаити Жовенеля Моиза при нападении на его резиденцию;
2021-07-07,,Инаугурация президента Израиля Ицхака Герцога.
2021-07-11,,Проведение досрочных парламентских выборов в Молдове. Победу одержала партия Майи Санду — «Действие и солидарность»;
2021-07-11,,Совершение суборбитального полёта британским миллиардером Ричардом Брэнсоном на ракетоплане собственной компании «Virgin Galactic»;
2021-07-11,,Начало массовых протестных акций на Кубе;
2021-07-11,,Проведение досрочных парламентских выборов в Болгарии.
2021-07-12,,"Начало серьёзных наводнений в западной и центральной европе, приведших к гибели более 200 человек. основной ущерб коснулся германии."
2021-07-14,,Вызов властями оаэ искусственных дождей и наводнений.
2021-07-17,,Первый полёт китайского многоразового суборбитального космического корабля;
2021-07-17,,Проведение многочисленных протестных акций в Иране на фоне сильнейшей за 50 лет засухи.
2021-07-20,,Первый пилотируемый суборбитальный полёт многоразового космического корабля «new shepard» компании «blue origin» c экипажем из четырёх человек.
2021-07-21,,Запуск модуля «наука» на мкс.
2021-07-23,2021-08-08,"проведение Летних Олимпийских игр 2020 в Токио, перенесённые с 2020 года из-за пандемии «COVID-19»."
2021-07-26,,Сведение российского модуля «пирс» международной космической станции с орбиты и его дальнейшее затопление в тихом океане.
2021-07-28,,Вступление педро кастильо в должность президента перу.
2021-07-31,,Крушение истребителя «су-35» над охотским морем. пилот катапультировался и остался жив.
2021-08-03,,"Смерч в тверской области: 3 человека погибли, 15 пострадали."
2021-08-06,,Утверждение правительства натальи гаврилицы в молдове.
2021-08-11,,"Установлен новый температурный рекорд для континентальной европы — + 48,8 °c (119,8 °f). рекорд зафиксирован метеорологической станцией в г. сиракузы на о. сицилия, италия."
2021-08-12,,"Взрыв автобуса в воронеже: 2 человека погибли, 26 пострадали."
2021-08-13,,Захват второго по величине города в афганистане — кандагара исламистским движением «талибан».
2021-08-14,,Крушение самолёта «Бе-200» в Турции: погибли 8 человек;
2021-08-14,,Землетрясение в Гаити. Погибло 1297 человек.
2021-08-15,,Падение кабула и передача власти в афганистане представителям исламистского движения «талибан». создание переходного правительства. ликвидация исламской республики афганистан.
2021-08-17,,Провозглашение себя и. о. президентом афганистана бывшим вице-президентом исламской республики афганистан амрулла салехом. начало формирования панджшерского сопротивления для борьбы с талибами.
2021-08-19,,Провозглашение талибами исламского эмирата афганистан.
2021-08-24,2021-09-05,проведение Летних Паралимпийских игр 2020 в Токио.
2021-08-26,,"Теракт в аэропорту кабула, в результате которого погибли 183, из которых 13 — американские военнослужащие, обеспечивающие эвакуацию людей из афганистана."
2021-08-31,,Проведение президентских выборов в эстонии. победу одержал алар карис.
2021-09-02,,Официальный выход «windows server 2022».
2021-09-05,,Военный переворот в гвинее.
2021-09-06,,Захват провинции панджшера талибами.
2021-09-08,,Утверждение Сальвадором биткойна в качестве национальной валюты;
2021-09-08,,"Взрыв газа в многоквартирном доме в Ногинске. Погибло 7 человек, 22 пострадали."
2021-09-08,,В Норильске (Красноярский край) во время межведомственных учений по защите Арктической зоны от ЧС погиб глава МЧС России Евгений Зиничев
2021-09-13,,Проведение парламентских выборов в норвегии. победу одержала оппозиционная «рабочая партия». правящая «консервативная партия» заняла второе место.
2021-09-15,,"Создание трёхстороннего военного альянса «aukus» между австралией, великобританией и сша."
2021-09-19,,"Извержение вулкана кумбре-вьеха на острове пальма (канарские острова, испания)."
2021-09-17,2021-09-19,проведение выборов в Государственную думу. Единый день голосования в России.
2021-09-20,,"Массовое убийство в Пермском государственном университете. Погибло 6 человек, 43 пострадали;"
2021-09-20,,"Проведение всемирного конгресса по пчеловодству Международной федерации пчеловодческих ассоциаций Апимондии (Уфа, Республика Башкортостан, Россия);"
2021-09-20,,Проведение парламентских выборов в Канаде. Победу одержала партия Джастина Трюдо — «Либеральная партия».
2021-09-25,,"Проведение парламентских выборов в исландии. победу одержала «партия независимости», набравшая более 24 % голосов."
2021-09-26,,"Проведение референдума в Швейцарии о легализации однополых браков, которые были одобрены большинством граждан."
2021-09-26,,Проведение очередных парламентских выборов в Германии. Победу одержала «Социал-демократическая партия». Правящий консервативный блок «ХДС/ХСС» занял второе место.
2021-09-28,,"Ликвидация «зон, свободных от ЛГБТ» в Польше;"
2021-09-28,,Перестрелка гражданина Республики Беларусь с органами КГБ при проверке дома и граждан по делу об экстремизме. 1 сотрудник КГБ и стрелявший убиты.
2021-10-01,,Проведение всемирной выставки 2020 в дубае (оаэ).
2021-10-02,,Проведение в грузии первого тура местных выборов.
2021-10-03,,Публикация организацией «cpi» документов «архив пандоры».
2021-10-04,,Отставка премьер-министра Японии Ёсихидэ Суга. Новым премьер-министром Японии назначен Фумио Кисида;
2021-10-04,,"Крупнейший с 2007 года сбой в самых распространённых социальных сетях и мессенджерах («WhatsApp», «Facebook», «Amazon», «Twitter», «Google», «TikTok», «Instagram» и «ВКонтакте»)."
2021-10-05,,Выход первой версии «Windows 11».
2021-10-05,,Запуск космического корабля «Союз МС-19» для отправки на МКС команды Первого канала для съёмок фильма «Вызов».
2021-10-05,,"Суд Сан-Франциско обязал компанию Tesla выплатить бывшему работнику завода компании во Фримонте (Калифорния) Оуэну Диасу 136,9 млн долларов по причине расовой дискриминации. Сумма стала крупнейшей суммой, присуждённой за расовую дискриминацию в истории."
2021-10-06,,Одобрение воз первой вакцины против малярии.
2021-10-07,,Крупное землетрясение в Пакистане. Погибло 23 человека;
2021-10-07,,Отставка Дмитрия Разумкова с поста председателя Верховной рады. Его преемником стал Руслан Стефанчук;
2021-10-07,,Присуждение Нобелевской премии по литературе танзанийцу Абдулразаку Гурна «за бескомпромиссное и сострадательное погружение в последствия колониализма и судьбу беженцев в пропасти между культурами и континентами».
2021-10-08,,Обрушение жилого дома в Батуми (Грузия). Погибло 9 человек;
2021-10-08,,Теракт в мечети Кундуза (Исламский Эмират Афганистан).
2021-10-09,,Проведение парламентских выборах в Чехии. Победа правоцентристской коалиции «SPOLU». Правящее движение премьер-министра Андрея Бабиша «ANO 2011» потерпело поражение.
2021-10-09,,Отставка австрийского федерального канцлера Себастьяна Курца.
2021-10-10,,Крушение самолёта «L-410» в Татарстане. Погибло 17 человек;
2021-10-10,,Победа сборной Франции по футболу в Лиге наций УЕФА. Сборная обыграла в финале сборную Испании.
2021-10-13,,"Массовое убийство в конгсберге, норвегия."
2021-10-14,,Остановка всех рейсов компанией «alitalia» в связи с её банкротством.
2021-10-15,2021-11-15,проведение в России основного этапа переписи населения.
2021-10-20,,Присуждение Европарламентом премии Сахарова Алексею Навальному;
2021-10-20,,Объявление в России недели выходных с 30 октября по 7 ноября (в некоторых регионах с 23 октября и возможным продлением после 7 ноября) из-за обострившейся ситуации с распространением «COVID-19» на территории России.
2021-10-22,,Взрыв на пороховом заводе в рязанской области. погибло 17 человек.
2021-10-24,,"Переизбрание 64-летнего шавката мирзиёева, в связи с получением около 80 % голосов избирателей."
2021-10-25,,Начало военных переворотов в судане.
2021-10-26,,"Выпуск компанией Джеффа Безоса «Blue Origin» пресс-релиза, в котором компания сообщила о планах строительства орбитальной станции «Орбитальный риф»;"
2021-10-26,,"Открытие президентами Азербайджана и Турции Ильхамом Алиевым и Реджепом Тайипом Эрдоганом международного аэропорта в городе Физули, который до осени 2020 года находился под контролем непризнанной Нагорно-Карабахской Республики;"
2021-10-26,,Отставка Ангелы Меркель с поста канцлера Германии. Однако Ангела Меркель продолжила исполнять обязанности до избрания нового канцлера;
2021-10-26,,Выдача первого в стране гендерно-нейтрального паспорта Госдепартаментом США.
2021-10-30,,Проведение в Грузии второго тура местных выборов;
2021-10-30,,Открытие двухдневного саммита «группы двадцати» в Риме.
2021-10-31,,Победа «Либерально-демократической партии» во главе с премьер-министром Фумио Кисидой на парламентских выборах в Японии.
2021-10-31,,"Проведение конференции ООН по изменению климата в Глазго, ранее отложенной из-за пандемии «COVID-19»."
2021-11-01,,Приостановка Россией работы своего постпредства при НАТО;
2021-11-01,,Количество умерших от COVID-19 в мире превысило 5 млн человек.
2021-11-03,,Крушение самолёта «Ан-12» под Иркутском.
2021-11-03,,Проведение выборов мэра в Нью-Йорке. Победу одержал демократ Эрик Адамс;
2021-11-05,,"Давка на astroworld festival. 10 человек погибло, 25 были госпитализированы."
2021-11-14,,Проведение президентских и парламентских выборов в болгарии. победу одержала либеральная партия «продолжаем перемены».
2021-11-21,,Проведение в Болгарии второго тура президентских выборов. Фаворитом стал действующий президент Румен Радев;
2021-11-21,,"Массовое убийство в Уокешо. Подозреваемый въехал на внедорожнике в толпу людей. 5 человек погибло, не менее 48 ранены;"
2021-11-21,,Первый тур президентских выборов в Чили.
2021-11-23,,При пожаре в туристическом автобусе в болгарии погибли 45 человек.
2021-11-24,,Уход в отставку стефана лёвена. новым премьер-министром швеции назначена магдалена андерссон.
2021-11-25,,"Взрыв на шахте «листвяжная», в результате которого погиб 51 человек."
2021-11-28,,Проведение парламентских выборов в Кыргызстане.
2021-11-28,,В Калифорнии умер глава Дома Романовых Андрей Андреевич Романов. Новым главой Дома Романовых стал его старший сын Алексей.
2021-11-30,,Становление барбадоса республикой.
2021-12-01,,Столкновения между ираном и талибами.
2021-12-01,2021-12-19,проведение чемпионата мира по гандболу среди женщин в Испании.
2021-12-04,,Полное солнечное затмение на территории антарктиды.
2021-12-05,,Землетрясение на острове ява в индонезии.
2021-12-07,,"Стрельба в многофункциональном центре на юго-востоке москвы, в результате которой погибло 2 человека, 4 ранены."
2021-12-08,,Ангела меркель окончательно сложила свои полномочия. новым федеральным канцлером германии был назначен олаф шольц.
2021-12-10,2021-12-11,"разрушительные торнадо в США, в результате которых погибло более 100 человек."
2021-12-12,,Проведение президентских выборов в приднестровье.
2021-12-13,,"Взрыв у гимназии введенского владычного монастыря в серпухове, в результате которого 13 человек получили ранения."
2021-12-19,,Проведение 19-й конкурса «Детское Евровидение 2021».
2021-12-19,,"Второй тур президентских выборов в Чили. Победу одержал кандидат от коалиции «Одобряю достоинство» — Габриэль Борич, став самым молодым избранным президентом в истории страны."
2021-12-25,,Запуск космического телескопа «джеймс уэбб».
2021-12-29,,Окончательная отмена смертной казни в казахстане.
