date_start,date_end,event
2013-06-20,2013-06-29,35-й Московский международный кинофестиваль.
2013-06-21,,В индии после продолжительных дождей наступило разрушительное наводнение с человеческими жертвами.
2013-06-23,,Парламентские выборы в албании. победу одержала оппозиционная социалистическая партия албании.
2013-06-25,,Эмиром Катара стал Тамим бин Хамад Аль Тани после отречения своего отца.
2013-06-25,,Иржи Руснок назначен премьер-министром Чехии.
2013-06-26,,"Китайский космический корабль Шэньчжоу-10 с экипажем тайконавтов Чжан Сяогуан, Не Хайшэн и Ван Япин совершил посадку."
2013-06-26,,Президентские выборы в Монголии. Победил действующий президент Цахиагийн Элбегдорж.
2013-06-26,,Парламент Австралии во второй раз избрал премьер-министром Кевина Радда.
2013-06-27,,"В сша запущен спутник iris, предназначенный для изучения солнца в инфракрасном диапазоне."
2013-07-01,,Хорватия присоединилась к ЕС.
2013-07-01,,"В Турции прошли выборы председателя Великого национального собрания, победу одержал кандидат от правящей партии справедливости и развития Джемиль Чичек."
2013-07-03,,"В египте произошёл государственный переворот, президент мухаммед мурси арестован. исполнять обязанности президента стал председатель верховного суда адли мансур."
2013-07-06,2013-07-17,"XXVII Всеми́рная ле́тняя Универсиа́да (Казань, Россия)"
2013-07-07,2013-07-13,в российском городе Пугачёв (Саратовская область) начались массовые беспорядки после убийства выходцами из Чечни местного жителя.
2013-07-09,,Хазем аль-баблауи назначен новым премьер-министром египта. мохаммед эль-барадеи стал вице-президентом египта.
2013-07-10,,Председателем правительства приднестровской молдавской республики стала татьяна михайловна туранская.
2013-07-12,2013-07-20,"IV Одесский международный кинофестиваль (Одесса, Украина)."
2013-07-13,,Парламентские выборы в бутане. победу впервые одержала оппозиционная народно-демократическая партия бутана.
2013-07-19,2013-08-04,"15-й чемпионат мира по водным видам спорта (Барселона, Испания)."
2013-07-21,,"Король бельгии альберт ii отрёкся от престола в пользу сына филиппа, который принёс присягу и стал седьмым королём бельгии."
2013-07-22,,Польша перешла на цифровое телевещание.
2013-07-23,2013-07-28,"12-й международный конкурс молодых исполнителей популярной музыки «Новая волна» (Юрмала, Латвия)."
2013-07-24,,"Железнодорожная катастрофа в сантьяго-де-компостела. погибли 80 человек, 178 ранены."
2013-07-26,,"В результате столкновений между сторонниками и противниками свергнутого президента египта мухаммеда мурси, представляющего исламскую организацию «братья-мусульмане», погибли 80 человек, почти 800 получили ранения."
2013-07-28,,Президентские выборы в Мали.
2013-07-28,,Парламентские выборы в Камбодже. Победу одержала Народная партия Камбоджи.
2013-07-30,,Президентские выборы в пакистане. президентом избран мамнун хусейн.
2013-07-31,,Президентские выборы в зимбабве. победу одержал действующий президент роберт мугабе.
2013-08-01,,В РФ вступил в силу «Антипиратский закон».
2013-08-01,,Началось отключение аналогового телевещания в Беларуси.
2013-08-03,,Вступил в должность президент ирана хасан рухани.
2013-08-04,,"Пограничные регионы афганистана и пакистана подверглись затоплению из-за ливней. больше 160 человек погибли в результате наводнения, несколько тысяч людей остались без крова."
2013-08-05,2013-08-11,"чемпионат мира по бадминтону (Гуанчжоу, КНР)."
2013-08-05,,Премьер-министром тувалу стал энеле сопоага.
2013-08-05,2013-08-12,"чемпионат мира по фехтованию (Будапешт, Венгрия)."
2013-08-10,2013-08-18,XIV чемпионат мира по лёгкой атлетике (Москва).
2013-08-11,,Второй тур президентских выборов в мали. по предварительным данным победу одержал ибрагим бубакар кейта.
2013-08-14,,"В результате жёсткого разгона совершившими переворот военными сторонников законно избранного президента египта мохаммеда мурси погиб 421 человек, число пострадавших превысило 3500 человек."
2013-08-15,,Вступление в должность президента парагвая орасио картеса.
2013-08-21,2013-08-27,чемпионат мира по современному пятиборью (Тайвань).
2013-08-24,,Более 100 человек погибли в результате наводнений в россии и китае.
2013-08-25,,В результате применения находящимся у власти в сирии правительством асада химического оружия против оппозиции погибли около 400 человек.
2013-08-25,2013-09-01,"чемпионат мира по академической гребле (Чхунджу, Республика Корея)."
2013-08-26,2013-09-01,"чемпионат мира по дзюдо (Рио-де-Жанейро, Бразилия)."
2013-08-27,2013-09-01,"Чемпионат мира по гребле на байдарках и каноэ (Дуйсбург, Германия)."
2013-08-27,2013-09-01,"XXXII чемпионат мира по художественной гимнастике (Киев, Украина)."
2013-08-28,,Президент чехии милош земан объявил о роспуске парламента страны.
2013-08-28,2013-09-07,70-й Венецианский кинофестиваль.
2013-08-30,,C космодрома куру (французская гвиана) запущен первый искусственный спутник земли катара «сухейль-1».
2013-08-31,,Совершено покушение на премьер-министра йемена мухаммада басиндву.
2013-09-01,,Премьер-министром сенегала стала аминату туре.
2013-09-04,,Вступил в должность президент мали ибрагим бубакар кейта.
2013-09-06,,Премьер-министром мали стал умар ли.
2013-09-07,,"Парламентские выборы в Австралии. По предварительным данным, победу одержала оппозиционная коалиция."
2013-09-07,,Президентские выборы на Мальдивах.
2013-09-07,,Международный олимпийский комитет выбрал во второй раз Токио столицей Летних Олимпийских игр 2020 года.
2013-09-08,,Вступил в должность президент Пакистана Мамнун Хусейн.
2013-09-08,,Единый день голосования в России.
2013-09-08,,Борис Немцов вступает в должность депутата Ярославской областной думы.
2013-09-09,,Парламентские выборы в Норвегии. Победу одержала коалиция правых партий.
2013-09-09,,"В Гватемале рейсовый автобус сорвался в пропасть; 43 человека погибли, десятки травмированных."
2013-09-10,,"В Иране столкнулись и загорелись два автобуса; погибли 44 человека, более 40 ранены."
2013-09-10,,Председателем Международного олимпийского комитета избран Томас Бах.
2013-09-11,,"Космический корабль союз тма-08м совершил посадку в казахстанской степи. экипаж посадки павел виноградов, александр мисуркин, кристофер кэссиди."
2013-09-16,2013-09-18,"парламентские выборы в Руанде. По предварительным данным, победу в них одержала правящая партия Руандийский патриотический фронт."
2013-09-16,2013-09-22,"чемпионат мира по вольной борьбе (Венгрия, Будапешт)."
2013-09-16,2013-09-24,"чемпионат мира по стендовой стрельбе (Перу, Лима)."
2013-09-18,,Вступил в должность премьер-министр австралии тони эбботт.
2013-09-19,,"В мексике от наводнения погибли 80 человек, пострадали более миллиона."
2013-09-20,,Парламентские выборы в Свазиленде.
2013-09-20,,В Йемене совершена серия террористических актов. Погибли 56 сотрудников силовых структур.
2013-09-21,,В Эдинбурге прошёл многотысячный марш в поддержку выхода Шотландии из состава Великобритании.
2013-09-21,,В Кении боевики сомалийской группировки Аш-Шабаб захватили заложников в торговом центре в Найроби. Погибли около 67 граждан разных государств.
2013-09-21,,"В Ираке (Багдад и Байджи) совершена серия террористических актов. Погибли более 75 человек, ранено около 150 жителей."
2013-09-22,,"Парламентские выборы в Германии. Победу одержала правящая коалиция ХДС/ХСС, в парламент вошла в том числе немецкая турчанка Джемиле Юсуф, которая стала первой мусульманкой, избранной в парламент от ХДС."
2013-09-22,,"В Пакистане произошёл террористический акт у христианской церкви. Погибли 78 христиан, ранено более 100."
2013-09-24,,Пущена в эксплуатацию Няганская ГРЭС.
2013-09-24,,"В округе Аваран в горной провинции Белуджистан в Пакистане произошло мощное землетрясение магнитудой 7,8. Погибли не менее 208 человек, 373 получили ранения, десятки пропали без вести."
2013-09-26,,Старт космического корабля союз тма-10м с международным экипажем к международной космической станции.
2013-09-27,,При обрушение дома в мумбаи (индия) погибли более 50 человек.
2013-09-28,,Парламентские выборы в гвинее. победу одержала правящая объединение гвинейского народа.
2013-09-29,,В Нигерии исламистские боевики в штате Йобе застрелили около 50 студентов.
2013-09-29,,Парламентские выборы в Австрии. По предварительным данным победу одерживает правящая коалиция Социал-демократическая партия Австрии и Австрийская народная партия.
2013-09-30,,Парламентские выборы в Камеруне.
2013-09-30,,В результате серии взрывов в столице Ирака Багдаде погибли более 50 человек.
2013-09-30,2013-10-06,"чемпионат мира по спортивной гимнастике (Бельгия, Антверпен)."
2013-10-03,,"У берегов лампедузы (италия) перевернулось судно с мигрантами из восточной африки, 92 человека погибли, около 250 числятся пропавшими без вести."
2013-10-05,,"В ираке прошла серия терактов в разных городах. погибли 66 человек, ранено более 100."
2013-10-07,,Новым президентом эфиопии избран мулату тешоме.
2013-10-07,2013-10-08,саммит АТЭС на Бали (Индонезия).
2013-10-09,,Выборы президента азербайджана. победу одержал действующий президент ильхам алиев.
2013-10-11,,"У берегов Лампедузы (Италия) затонуло судно с беженцами из Африки, погибли около 50 человек."
2013-10-11,,"На реке Нигер в Мали затонуло судно с сотнями людей на борту. Погибли 30 человек, более 150 пропало без вести."
2013-10-12,,Около 50 человек погибли в результате дтп в перу.
2013-10-13,,Более 60 человек погибли и несколько десятков пострадали на религиозном празднике в индии.
2013-10-13,2013-10-26,17-й чемпионат мира по боксу в Алматы (Казахстан).
2013-10-15,,"В результате землетрясения на филиппинах погибли более 90 человек, ранены около 150, есть разрушения."
2013-10-16,,"Пассажирский самолёт авиакомпании «lao airlines», выполнявший рейс из лаосской столицы вьентьяна в город паксе, при заходе на посадку упал в реку меконг, 49 человек погибли."
2013-10-20,,Парламентские выборы в Люксембурге.
2013-10-20,,"В Ираке прошла серия терактов, погибли около 90 человек."
2013-10-20,2013-10-27,"чемпионат мира по тяжёлой атлетике (Вроцлав, (Польша)."
2013-10-25,,Президентские выборы на мадагаскаре.
2013-10-25,2013-10-26,досрочные парламентские выборы в Чехии. По предварительным данным победу одержала Чешская социал-демократическая партия.
2013-10-27,,Президентские выборы в Грузии. Победу одержал представитель партии Грузинская мечта — Демократическая Грузия Георгий Маргвелашвили.
2013-10-27,,Парламентские выборы в Аргентине.
2013-10-28,,"На востоке индии произошло наводнение в штатах андхра-прадеш, западная бенгалия и орисса. погибли 50 человек, пострадали около 1 млн жителей."
2013-11-05,,Запуск индийского космического аппарата mangalyaan для изучения марса.
2013-11-06,,"Президентские выборы в таджикистане. по предварительным данным цик победу в очередной раз одержал действующий президент эмомали рахмон, находящийся у власти более 20 лет."
2013-11-07,2013-11-28,в Ченнаи (Индия) матч на первенство мира по шахматам по версии ФИДЕ между Вишванатаном Анандом и Магнусом Карлсеном.
2013-11-09,,"На Филиппинах в результате тайфуна Йоланда погибли 5560 человек, ущерб оценивается в 787 миллионов долларов."
2013-11-09,,Повторные президентские выборы на Мальдивах.
2013-11-10,,В сомали от урагана погибли около 300 человек.
2013-11-10,2013-11-11,"X Форум межрегионального сотрудничества Казахстана и России (Екатеринбург, Россия)."
2013-11-11,,Космический корабль с международным экипажем союз тма-09м совершил посадку в казахстанской степи.
2013-11-16,,Второй тур президентских выборов на Мальдивах. Победу одержал Абдулла Ямин.
2013-11-17,,Вступил в должность президент Грузии Георгий Маргвелашвили.
2013-11-17,,Вступила в силу новая Конституция Грузии.
2013-11-17,,Президентские и парламентские выборы в Чили.
2013-11-17,,Вступил в должность новый президент Мальдив Абдулла Ямин.
2013-11-17,,"В Казани при заходе на посадку потерпел катастрофу Boeing 737, 44 пассажира и 6 членов экипажа погибли."
2013-11-18,,Запуск автоматической межпланетной станции MAVEN к Марсу для исследования его атмосферы.
2013-11-18,,Новым премьер-министром Грузии стал Ираклий Гарибашвили.
2013-11-19,,Парламентские выборы в непале.
2013-11-21,,В Риге в результате обрушения торгового центра Maxima погибли 54 человека.
2013-11-21,,На Украине начались массовые акции протеста как реакция на решение Кабинета министров Украины о приостановлении процесса подготовки к подписанию соглашения об ассоциации между Украиной и Евросоюзом.
2013-11-22,2013-11-24,"чемпионат мира по самбо (Санкт-Петербург, Россия)."
2013-11-22,,Новым чемпионом мира по шахматам стал Магнус Карлсен (Норвегия).
2013-11-22,,"В КНР произошёл взрыв на нефтепроводе, погибли 52 человека."
2013-11-24,,Парламентские выборы в Мали.
2013-11-24,,"Президентские и парламентские выборы в Гондурасе. По предварительным данным, президентом страны избран Хуан Орландо Эрнандес."
2013-11-30,,В киеве (украина) прошёл 11-й детский конкурс песни евровидение. победу одержала представительница мальты гайя кауки.
2013-12-01,,Китай с космодрома сичан запустил к луне космический зонд чанъэ-3 с луноходом.
2013-12-03,,Началась вспышка болезни эбола: в результате 28 640 человек заразились и 11 315 погибло.
2013-12-04,,Премьер-министром люксембурга стал ксавье беттель.
2013-12-06,,"В результате столкновений между мусульманами и христианами, произошедшими в столице центральноафриканской республики банги (начавшихся с 4 декабря) погибли около 300 человек."
2013-12-11,2013-12-21,XXVI зимняя Универсиада в Трентино (Италия).
2013-12-14,,Спускаемый аппарат китайской миссии чанъэ-3 с планетоходом юйту доставлен на поверхность луны.
2013-12-15,,Парламентские выборы в Туркменистане.
2013-12-15,,Второй тур президентских выборов в Чили. По предварительным данным победу одержала бывший президент Чили Мишель Бачелет.
2013-12-15,,В сирийском городе Алеппо в результате бомбардировки кварталов города правительством Асада погибли 83 человека.
2013-12-17,,"Начало коррупционного скандала в турции, в ходе которого 52 человека были арестованы по подозрению в совершении целого ряда финансово-экономических преступлений. среди арестованных были сыновья министров эрдогана байрактара, муаммера гюлера и зафера чаглаяна все трое министров 25 декабря подали в отставку."
2013-12-19,,На орбиту выведен космический телескоп gaia.
2013-12-20,,Второй тур президентских выборов и парламентские выборы на мадагаскаре. победу одержал эри раджаонаримампианина.
2013-12-21,,"Второй тур парламентских выборов в Мавритании, победу одержала партия «Союз за Республику»."
2013-12-21,,В турецком городе Эскишехир прошёл финал конкурса Тюрквидение-2013. Победителем стал представитель Азербайджана Фарид Гасанов с песней «Yaşa» («Живи») на азербайджанском языке.
2013-12-27,,"Мария лейерстам из великобритании стала первым человеком, достигшим южного полюса на велосипеде."
2013-12-30,,"В демократической республике конго совершена неудавшаяся попытка государственного переворота, убиты около 40 боевиков."
2013-12-31,,В краснодаре завершена эксплуатация последнего в мире троллейбусного поезда изобретателя владимира веклича.
