date_start,date_end,event
2004-03-29,,"Болгария, румыния, словакия, словения, латвия, литва и эстония вступили в нато."
2004-04-01,,Федеральным управлением авиации США была выдана самая первая в мире лицензия для осуществления полётов на орбиту — для частного управляемого космического корабля «SpaceShipOne»
2004-04-01,,Открылась почта Gmail от Google
2004-04-04,,"Начало восстания шиитов против оккупационных сил в ираке, под руководством исламской организацией «армия махди». начало первой битвы за фаллуджу."
2004-04-12,,"Состоялся первый в истории матч по рашболу (индия, город калькутта)."
2004-04-19,,"Старт космического корабля союз тма-4. экипаж старта — г. и. падалка, майкл финк (сша) и а. кёйперс (нидерланды)."
2004-04-22,,В результате столкновения двух поездов и последовавшего взрыва в уезде йончхон (кндр) погибло не менее 150 человек.
2004-04-25,,"Состоялись выборы федерального президента австрийской республики, победу на которых одержал кандидат от социал-демократической партии австрии (спа) хайнц фишер."
2004-04-30,,"Приземление корабля Союз ТМА-3. Экипаж посадки — Александр Калери, Майкл Фоул (США) и Андре Кёйперс (Нидерланды)."
2004-04-30,,"Итальянский парламент принял спорный закон о средствах массовой информации, позволяющий премьер-министру Сильвио Берлускони, крупнейшему медиа-магнату страны, контролировать 90 процентов итальянских телеканалов и приобретать в собственность новые печатные издания и радиостанции. Критики закона назвали ситуацию «концом свободы информации»."
2004-04-30,,"Сенат США утвердил запрет для властей штатов и местных администраций на налогообложение услуг по предоставлению доступа в Интернет. Как выразился один из поддержавших законопроект конгрессменов, «Интернет — это уникальное богатство и всеобщее достояние, и оно не должно подвергаться многочисленным дискриминирующим налогам»."
2004-05-01,,"Венгрия, кипр, латвия, литва, мальта, польша, словакия, словения, чехия и эстония вошли в состав европейского союза."
2004-05-02,,"Памятник советскому солдату с девочкой на руках вернулся в трептов-парк. осенью 2003 года памятник был разобран и увезён на реставрацию. капитальный ремонт 40-тонной фигуры длился полгода и обошёлся немецкой казне в 1,5 млн евро."
2004-05-05,,"Аслан абашидзе подал в отставку с поста главы аджарии, а на следующий день в батуми прибыл самолёт с руководителем совета безопасности рф игорем ивановым, который в тот же день вывез абашидзе в москву. аджарский кризис завершился полным подчинением республики властям грузии."
2004-05-06,,"В результате взрывов в селе новобогдановка на украине погибли 5 человек, повреждены здания в новобогдановке и окрестных сёлах, было приостановлено железнодорожное и автомобильное сообщение на близлежащих трассах."
2004-05-07,,Владимир путин повторно вступил в должность президента.
2004-05-09,,"Вторая чеченская война: во время празднования 59-й годовщины дня победы в грозном на трибуне стадиона, на котором проходил парад, сработало взрывное устройство. согласно официальным данным, 7 человек погибли, более 50 получили ранения. в результате теракта погиб президент чечни ахмад кадыров."
2004-05-11,,"На телеканале тнт стартовало самое длительное реалити-шоу «дом-2», занесённое в книгу рекордов гиннесса 5 марта 2011 года."
2004-05-16,,Первое место на 49-м международном музыкальном конкурсе «евровидение» заняла украинская певица руслана лыжичко.
2004-05-18,,Принят закон республики беларусь от 18 мая 2004 года № 288-з «о государственных наградах республики беларусь».
2004-05-31,,"Впервые церемония вручения притцкеровской премии состоялась в россии, в здании эрмитажного театра в санкт-петербурге. заха хадид стала первой женщиной-архитектором, награждённой этой премией."
2004-06-04,,"«Война Марвина Химейера». После длительного конфликта с компанией Mountain Park по поводу территории, на которой находилась его мастерская, оборудовал бульдозер Komatsu D 355A бронёй и разрушил 13 административных зданий."
2004-06-04,,"Взрыв бомбы на рынке в Самаре. 10 погибших, 59 — ранено. По данным следственных органов, организатором теракта является бывший курсант Ростовского военного училища Павел Косолапов, а исполнителем преступления — житель Казахстана Еркингали Тайжанов. Последний был задержан правоохранительными органами на территории Казахстана и повесился в тюрьме."
2004-06-05,,"Анастасия Мыскина, победив в Открытом чемпионате Франции по теннису, стала первой российской теннисисткой, выигравшей турнир Большого шлема."
2004-06-05,,В США умер 40-й президент Рональд Рейган.
2004-06-12,2004-07-04,"чемпионат Европы по футболу, прошедший в Португалии. Победителем стала сборная Греции."
2004-06-13,,Выборы в европарламент европейского союза. победу одержал блок консервативных партий (более 250 голосов). на втором месте блок социалистических партий (около 200 голосов). также выбраны представители других политических групп.
2004-06-14,,На островах кораллового моря провозглашено королевство геев и лесбиянок.
2004-06-17,,Сразу две исследовательские группы независимо друг от друга впервые осуществили квантовую телепортацию атомов.
2004-06-21,,Первый в мире частный управляемый суборбитальный космический корабль «spaceshipone» впервые вышел в космос.
2004-06-21,2004-06-22,Вторая чеченская война: вооружённое нападение чеченских и ингушских боевиков на Ингушетию.
2004-06-28,,Передача власти в ираке от временной администрации международных оккупационных сил временному иракскому правительству.
2004-06-29,,Катастрофа ми-8 в сьерра-леоне. погибли 24 человека.
2004-07-01,,"Космический аппарат Кассини-Гюйгенс после 7 лет путешествия достиг системы Сатурна и приступил к исследованию колец, спутников и магнитосферы Сатурна."
2004-07-01,,Первое заседание Иракского Верховного Трибунала. Саддам Хусейн и 11 его ближайших соратников предстали перед судом.
2004-07-01,,В России начал вещание телеканал «Русский Иллюзион».
2004-07-03,,17-летняя россиянка Мария Шарапова первая из россиян выиграла турнир в Уимблдоне.
2004-07-03,,В Бангкоке открылась первая линия метро.
2004-07-04,,В португальском городе лиссабон сыгран финал чемпионата европы по футболу между сборными португалии и греции. сборная греции победила со счётом 1:0.
2004-07-05,,Австралия и таиланд подписали соглашение о свободной торговле.
2004-07-06,,Скончался федеральный президент австрии томас клестиль. он не дожил ровно одного дня до сдачи полномочий своему преемнику на этом посту — избранному в апреле хайнцу фишеру.
2004-07-08,,Хайнц Фишер приведён к присяге в качестве Федерального президента Австрийской Республики.
2004-07-08,,Мексика и Венесуэла стали ассоциированными членами Меркосур.
2004-07-09,,В москве убит американский журналист пол хлебников.
2004-07-19,,"Взрыв на автобусной остановке в воронеже. 1 человек погиб, 7 пострадали."
2004-07-21,,"На 17-й конференции по общей теории относительности и гравитации в дублине, ирландия, астрофизик стивен хокинг в своём докладе продемонстрировал решение проблемы исчезновения информации в чёрной дыре, почти 30 лет остававшейся нерешённой."
2004-07-25,,Лэнс армстронг выиграл тур-де-франс шестой раз подряд.
2004-07-26,,Новый взрыв в воронеже. 1 пострадавший.
2004-07-31,,Valve Software закрыла последний сервер WON.
2004-07-31,,Папа римский Иоанн Павел II призвал своих кардиналов и епископов во всём мире активно выступить против идеологии радикального феминизма.
2004-08-03,,С базы ввс сша «мыс канаверал» запущен космический зонд messenger.
2004-08-05,,В Хельсинки в тринадцатый раз прошла крупнейшая в мире демопати Assembly.
2004-08-05,,Катастрофа Ми-8 в Тюменской области. 15 погибших.
2004-08-08,,Спецоперация израильской армии на юге сектора газа в ходе которой военные при поддержке бронетехники и боевых вертолётов вошли в город.
2004-08-11,,"Британская организация hfea разрешила британским учёным клонировать человеческие эмбрионы для медицинских исследований, первыми в стране начали клонирование специалисты из университета ньюкасла."
2004-08-13,2004-08-29,летние Олимпийские игры в Афинах (Греция).
2004-08-21,,Вторая чеченская война: 400 боевиков атаковали грозный.
2004-08-24,,"Практически одновременно, примерно в 22:56 по московскому времени, в россии произошли катастрофы двух пассажирских самолётов: ту-154б2 авиакомпании «сибирь», направлявшегося из аэропорта домодедово (москва) в сочи (разбился в ростовской области, погиб 51 человек), и ту-134а авиакомпании «волга-авиаэкспресс», направлявшегося из аэропорта домодедово (москва) в волгоград (разбился в тульской области, погибло 42 человека). расследованием установлено, что на обоих самолётах совершены теракты женщинами-смертницами."
2004-08-31,,"Теракт у станции метро «рижская» (москва). в ходе приведения в действие террористкой-смертницей взрывного устройства, погибли 10 человек (включая нападавшую), 51 получили ранения."
2004-09-01,,Боевики захватили здание школы в городе беслане (северная осетия).
2004-09-02,,"Иракская война: ВВС США нанесли авиаудар по Эль-Фаллудже, в результате были жертвы среди мирного населения."
2004-09-02,,Международный трибунал по бывшей Югославии не разрешил экс-президенту страны Слободану Милошевичу самому защищать себя в суде и назначил двух адвокатов.
2004-09-03,,Кровавое окончание событий в беслане: взрыв зала с заложниками.
2004-09-07,,"В москве, владикавказе, сочи, омске, петербурге и екатеринбурге прошли траурные митинги «россия против террора» в память жертв трагедии в беслане."
2004-09-09,,Космический зонд «Генезис» с образцами частиц солнечного ветра на борту совершил неудачную посадку.
2004-09-09,,Теракт у австралийского посольства в Джакарте
2004-09-10,,"Кассини-гюйгенс обнаружил новое кольцо сатурна, шириной 300 км, оно расположено между кольцами a и f."
2004-09-11,,"Крушение вертолёта «чинук» в северной части эгейского моря, близ полуострова халкидики. погибли 17 человек, в том числе патриарх александрийский и всей африки пётр vii."
2004-09-21,,Начало работ по строительству самого высокого в мире здания — бурдж-халифы.
2004-10-04,,Успешно совершил второй и последний зачётный полёт первый в мире частный космический корабль «SpaceShipOne»
2004-10-04,,"Начинается Всемирная неделя космоса, она отмечает тот вклад, который вносит космическая наука и техника в улучшение благосостояния человека."
2004-10-06,,"Спущен на воду вертолётоносец «мистраль», первый в одноимённой серии."
2004-10-07,,"Террористическая атака на египетские курорты в районе синайского полуострова. первый взрыв прогремел в ночь на 8 октября в отеле hilton в городе таба. рухнула часть стены, начался сильный пожар. через два часа после этого происшествия в туристических комплексах в местечках рас-эс-сатан и мухайамат-эт-тарабин произошли ещё два взрыва. четвёртое взрывное устройство сработало в курортном городе нувейба к югу от табы. всего в результате атак погибли 34 человека, 171 получили ранения."
2004-10-09,,В афганистане прошли первые после свержения первого режима талибов президентские выборы. победу одержал хамид карзай.
2004-10-14,,"Старт космического корабля Союз ТМА-5. Экипаж старта — С. Ш. Шарипов, Ю. Г. Шаргин и Лерой Чиао (США)."
2004-10-14,,"Президент России Владимир Путин и председатель КНР Ху Цзиньтао подписали дополнение к соглашению о российско-китайской государственной границе, согласно которому годом позже была произведена демаркация."
2004-10-17,,"В белоруссии состоялся референдум, отменивший положения конституции, которые запрещали гражданину страны занимать пост президента более двух раз подряд."
2004-10-20,,Первый релиз операционной системы Ubuntu.
2004-10-20,,Белорусская журналистка Вероника Черкасова была убита в собственной квартире в Минске. Убийца нанёс около 20 ножевых ранений. Убийство осталось нераскрытым.
2004-10-20,,Сусило Бамбанг Юдойоно стал новым президентом Индонезии.
2004-10-23,,Бразилия отправила в космос свою первую ракету.
2004-10-24,,"Приземление корабля союз тма-4. экипаж посадки — г. и. падалка, ю. г. шаргин и майкл финк (сша)."
2004-10-31,,Президентские выборы на украине. во второй тур выборов вышли виктор ющенко и виктор янукович.
2004-11-02,,Президентские выборы в США: действующий президент Джордж Буш против сенатора Джона Керри. Победу одержал Джордж Буш.
2004-11-02,,"Убит Тео ван Гог, кинорежиссёр, телепродюсер, публицист и актёр."
2004-11-04,,Президент России Владимир Путин подписал закон «О ратификации Киотского протокола к Рамочной конвенции ООН об изменении климата». Киотский протокол вступил в силу 16 февраля 2005 года.
2004-11-04,,"Баррозу, Жозе Мануэль, новый председатель Еврокомиссии, огласил новый список кандидатов в еврокомиссары. Прежний список вызвал множество нареканий и был отозван."
2004-11-10,,"Объявлены официальные результаты первого тура президентских выборов на украине. победителем стал лидер оппозиции виктор ющенко, набравший 39,87 % голосов. виктор янукович получил 39,32 %."
2004-11-11,,Врачи официально констатировали смерть ясира арафата.
2004-11-13,,В ираке коалиционные войска захватили фаллуджу — центр вооружённого суннитского сопротивления новым иракским властям и многонациональным силам.
2004-11-20,,С космодрома мыс канаверал с помощью ракеты-носителя дельта-2 7320-10 запущена орбитальная обсерватория swift.
2004-11-21,,Первая попытка второго тура выборов президента Украины: экс — премьер-министр Виктор Янукович (49 %) против Виктора Ющенко (46 %).
2004-11-21,,Вышла первая ревизия консоли Nintendo DS.
2004-11-21,2004-11-22,саммит организации Азиатско-Тихоокеанское экономическое сотрудничество в Сантьяго (Чили).
2004-11-22,2004-11-23,"в Шарм-эш-Шейхе (Египет) прошла международная конференция по Ираку. В ней участвовали главы МИД 20 стран, а также представители нескольких международных организаций. На повестке дня — обсуждение текущей ситуации в Ираке и послевоенного обустройства этой страны."
2004-11-22,,Началась «оранжевая революция» на украине.
2004-12-11,,"Президент россии в. путин подписал закон, меняющий систему избрания глав субъектов федерации. ранее закон был принят государственной думой 3 декабря 2004 года и одобрен советом федерации 8 декабря 2004 года."
2004-12-19,,"На аукцион выставлен «юганскнефтегаз», главное нефтедобывающее подразделение «юкоса», изъятое государством у осуждённого м. ходорковского. победила никому до тех пор не известная компания «байкалфинансгруп», купив почти 77 % акций."
2004-12-25,,Зонд «гюйгенс» отделился от космического аппарата «кассини» и отправился к титану.
2004-12-26,,Крупнейшее землетрясение в Индийском океане у берегов Юго-Восточной Азии. В результате цунами погибли около 230 тысяч человек.
2004-12-26,,"Образовавшиеся в результате данного землетрясения гигантские волны дошли до юго-западного побережья Шри-Ланки, где уничтожили находящийся близ побережья переполненный пассажирский поезд. Погибли около 1700 человек — крупнейшая железнодорожная катастрофа в истории."
2004-12-26,,По результатам третьего тура президентских выборов новым президентом Украины стал лидер оппозиции Виктор Ющенко.
2004-12-26,,Прогресс-М51 пристыковался к МКС. В случае неудачи миссии из-за нехватки запасов продовольствия пришлось бы эвакуировать экипаж станции.
2004-12-29,,Президент аргентины нестор киршнер подписал указ об образовании национальной нефтяной компании enarsa.
2004-12-31,,"В автокатастрофе двухэтажного туристического автобуса «неоплан», следовавшего по маршруту москва—рига, погибли 9 человек."
