date_start,date_end,event
2015-08-12,2015-08-15,"взрывы на складе горючих веществ в Тяньцзине (Китай). Ранены около 800 человек, погибли 173 человека, в том числе 21 пожарный. 95 человек пропали без вести. Мощность двух взрывов составила 3 и 21 тонну в тротиловом эквиваленте."
2015-08-13,,"В результате теракта на рынке багдада (ирак) погибло более 80 мирных жителей, около 200 человек ранены."
2015-08-16,,Катастрофа самолёта компании trigana air service в индонезии. погибли 49 пассажиров и 5 членов экипажа.
2015-08-17,,Парламентские выборы в Шри-Ланке. Победу одержала правящая коалиция.
2015-08-17,,В столице Таиланда Бангкоке произошёл теракт. Погибли 19 и ранены 123 человека.
2015-08-22,2015-08-30,чемпионат мира по лёгкой атлетике в Пекине (КНР).
2015-08-24,2015-08-30,"30-й чемпионат мира по дзюдо (Астана, Казахстан)."
2015-08-27,,Премьер-министром греции впервые стала женщина василика тану-христофилу.
2015-09-01,2015-09-02,"в Венгрии прошли протесты нелегальных мигрантов, требующих предоставить им поезда в Германию."
2015-09-02,,Ракета-носитель «союз-фг» с транспортным пилотируемым кораблём союз тма-18м стартовала с космодрома байконур с международным экипажем.
2015-09-02,2015-09-12,72-й Венецианский кинофестиваль.
2015-09-03,,"Суд гватемалы выдал ордер на арест президента страны отто переса молины, обвиняемого в создании коррупционной сети; президент подал в отставку и был заключён под арест. исполнять обязанности президента назначен вице-президент алехандро мальдонадо агирре."
2015-09-06,,Президентские и парламентские выборы в Гватемале. Во второй тур прошли кандидат правонационалистической партии FCN актёр Джимми Моралес и правоцентрист Мануэль Бальдисон.
2015-09-06,,Антиправительственные выступления в Молдавии с требованием отставки президента и избрания нового главы государства и правительства.
2015-09-07,2015-09-13,"чемпионат мира по художественной гимнастике (Штутгарт, Германия)."
2015-09-07,2015-09-15,"Чемпионат мира по борьбе 2015 (Лас-Вегас, США)."
2015-09-07,,"Парламентские выборы в тринидаде и тобаго. по предварительным данным, победу одержала оппозиционная партия."
2015-09-09,,В должность премьер-министра тринидада и тобаго вступил кит роули.
2015-09-11,,В результате падения строительного крана на мечеть аль-Харам в Мекке (Саудовская Аравия) погибло 107 человек; ранены и пострадало более 120 человек.
2015-09-11,,Парламентские выборы в Сингапуре. Победу одержала правящая партия Народное действие.
2015-09-12,,При взрыве в ресторане в индийском городе петлавад (мадхья-прадеш) погибло более 100 человек.
2015-09-13,,Единый день голосования в россии.
2015-09-15,,В должность премьер-министра австралии вступил малкольм тернбулл.
2015-09-16,,"XII Форум межрегионального сотрудничества Казахстана и России (Сочи, Россия)."
2015-09-16,,В ходе военного переворота арестованы и. о. президента Буркина-Фасо Мишель Кафандо и все члены правительства вместе с премьер-министром Исааком Зиды.
2015-09-17,,"После военного переворота в буркина-фасо страну возглавил председатель совета национальной демократии, им стал жильбер дьендере."
2015-09-18,2015-10-31,чемпионат мира по регби (Великобритания). Победу одержала сборная Новой Зеландии.
2015-09-19,,"Празднование 2000-летия города дербента (дагестан, россия)."
2015-09-20,,Внеочередные парламентские выборы в греции. победу одержала бывшая правящая партия сириза
2015-09-21,,Премьер-министром греции вновь стал лидер партии сириза алексис ципрас
2015-09-23,,Смещённое правительство исаака зиды и и. о. президента буркина-фасо мишель кафандо вернулись к власти.
2015-09-24,,"В результате давки в долине мина близ мекки (саудовская аравия) погибли 717 исламских паломников, 863 человека пострадали."
2015-09-26,,Папа франциск завершает тур по нью-йорку с мессой в саду мэдисон сквер
2015-09-28,,Специалисты наса обнаружили доказательства наличия на марсе потоков солёной воды.
2015-09-30,,Россия нанесла первый авиаудар по позициям иг в сирии.
2015-10-01,,В дагестане (россия) введена в эксплуатацию гоцатлинская гэс.
2015-10-04,,"Парламентские выборы в Кыргызстане. По предварительным данным, лидирует президентская Социал-демократическая партия."
2015-10-04,,Парламентские выборы в Португалии. Победу одержала правящая Социал-демократическая партия.
2015-10-04,,"В Гватемале произошёл оползень, погибло не менее 131 человека."
2015-10-05,,"Сша, япония и ещё 10 стран (австралия, бруней, вьетнам, канада, малайзия, мексика, новая зеландия, перу, сингапур, чили), вместе представляющих 40 % глобальной экономики, договорились о заключении крупнейшего за последние два десятилетия торгового пакта — транстихоокеанского партнёрства."
2015-10-05,2015-10-15,"18-й чемпионат мира по боксу (Доха, Катар)."
2015-10-10,,"В анкаре (турция) совершён террористический акт. погибли 95 человек, ранены 246 человек."
2015-10-11,,"Президентские выборы в Белоруссии. Победу одержал действующий президент Александр Лукашенко, набрав 83,49 процента голосов избирателей."
2015-10-11,,Выборы президента Гвинеи. Победу одержал действующий президент Альфа Конде.
2015-10-12,,Вступил в должность премьер-министр непала коммунист кхадга прасад шарма оли.
2015-10-13,,"Опубликован отчёт о крушении mh17. председатель совбеза нидерландов тьиббе йустра заявил, что самолёт был сбит ракетой серии 9м38."
2015-10-18,,Парламентские выборы в швейцарии. победу одержала правоконсервативная швейцарская народная партия.
2015-10-18,2015-10-19,парламентские выборы в Египте (1-й тур).
2015-10-19,,Парламентские выборы в канаде. победу одержала оппозиционная либеральная партия.
2015-10-21,2015-10-23,"первый форум малого и среднего бизнеса стран-участниц ШОС и БРИКС (Уфа, Россия)."
2015-10-23,,Испания вывела войска из афганистана.
2015-10-23,2015-11-01,в Глазго (Великобритания) прошёл Чемпионат мира по спортивной гимнастике.
2015-10-25,,Президентские выборы в Республике Гаити.
2015-10-25,,Парламентские выборы в Польше. Победу одержала оппозиционная партия «Закон и справедливость».
2015-10-25,,Второй тур президентских выборов в Гватемале. Победу одержал Джимми Моралес.
2015-10-25,,Президентские выборы в Кот-д’Ивуаре. Победу одержал действующий президент Алассан Уаттара.
2015-10-25,,Первый тур всеобщих выборов в Аргентине. Во второй тур вышли кандидат от правящей партии Даниэль Сиоли и кандидат от оппозиции Маурисио Макри.
2015-10-25,,Всеобщие выборы в Танзании. Победу одержал представитель правящей партии Джон Магуфули.
2015-10-25,,Парламентские выборы в Омане.
2015-10-26,,"Землетрясение в афганистане и пакистане магнитудой 7,5. в афганистане погибло 33 человека и около 200 ранены, в пакистане погибло около 228 человек и 1000 ранены."
2015-10-28,,Вступила в должность президент непала бидхья деви бхандари.
2015-10-30,,"Взрыв и пожар в ночном клубе Colectiv в Бухаресте (Румыния). Погибли 64 человека, 186 ранены."
2015-10-30,,Исполняющим обязанности премьер-министра Молдовы стал Георгий Брега.
2015-10-31,,Самолёт airbus a321 российской авиакомпании «когалымавиа» разбился после взрыва бомбы на борту над синайским полуостровом. все находившиеся на борту 224 человека погибли.
2015-11-01,,Начало вещания Матч ТВ.
2015-11-01,,Парламентские выборы в Азербайджане.
2015-11-01,,"Досрочные парламентские выборы в Турции. По предварительным данным, лидирует правящая Партия справедливости и развития."
2015-11-04,,Новым премьер-министром канады стал джастин трюдо.
2015-11-05,,Исполняющим обязанности премьер-министра Румынии стал Сорин Кымпяну.
2015-11-05,,В должность президента Танзании вступил Джон Магуфули.
2015-11-08,,Парламентские выборы в Мьянме. Оппозиционная Национальная лига за демократию получила 70 % голосов избирателей.
2015-11-08,,Парламентские выборы в Хорватии.
2015-11-09,,Парламент каталонии одобрил резолюцию о независимости автономной области.
2015-11-12,,Начало вещания Че.
2015-11-12,,"Теракты в шиитском районе Бейрута. Погибли 43, ранены 239 человек."
2015-11-13,,"Серия терактов в париже (франция). погибли 130 человек, ранен 351 человек."
2015-11-14,,"Во франции недалеко от страсбурга во время тестовой поездки загорелся, сошёл с рельсов и съехал в реку скоростной поезд tgv. погибли 10 человек, 60 человек пострадало."
2015-11-15,2015-11-16,саммит G-20 в Анталье (Турция).
2015-11-16,,В должность премьер-министра Польши вступила Беата Шидло.
2015-11-16,,В Ботсване найден алмаз массой 1111 карат — крупнейший за последние сто лет и второй по величине за всю историю добычи алмазов в мире.
2015-11-17,,В должность премьер-министра румынии вступил дачиан чолош.
2015-11-18,2015-11-19,"саммит АТЭС (Манила, Филиппины)."
2015-11-20,2015-11-29,"чемпионат мира по тяжёлой атлетике (Хьюстон, США)."
2015-11-20,,"Боевики, выкрикивая исламистские лозунги, напали на отель в столице мали бамако, взяв 170 человек в заложники. погиб 21 человек, из них 6 граждан россии."
2015-11-21,,"Детский конкурс евровидение (софия, болгария)."
2015-11-22,,Второй тур президентских выборов в Аргентине. Победу одержал кандидат от оппозиции Маурисио Макри.
2015-11-22,,"В Мьянме произошёл оползень, погибли более 90 человек."
2015-11-22,2015-11-23,второй тур парламентских выборов в Египте.
2015-11-24,,"Президент Турции Эрдоган заявил, что турецкие военные сбили над Сирией российский самолёт Су-24 в связи с нарушением воздушного пространства Турции. В российском Минобороны утверждают, что самолёт летел исключительно над территорией Сирии."
2015-11-24,,В должность премьер-министра Португалии вступил Антониу Кошта.
2015-11-29,,Парламентские выборы в Приднестровье.
2015-11-29,,Всеобщие выборы в Буркина-Фасо. Президентом Буркина-Фасо избран Рок Марк Кристиан Каборе.
2015-12-02,,Запущен энергомост в Крым.
2015-12-02,,Конституционный суд Испании аннулировал резолюцию парламента Каталонии о провозглашении независимости.
2015-12-03,,"Референдум в дании о оговорках, предусмотренных эдинбургским соглашением о членстве дании в ес."
2015-12-06,,Парламентские выборы в Венесуэле.
2015-12-06,,"Конституционный референдум в Армении о переходе от президентской к парламентской форме правления. За парламентскую форму правления проголосовали 63,35 % избирателей."
2015-12-10,,На экспериментальном термоядерном реакторе Wendelstein 7-X получена тестовая плазма.
2015-12-10,,Вступил в должность новый президент Аргентины Маурисио Макри.
2015-12-11,,"На землю вернулся экипаж союз тма-17м в составе олега кононенко (россия), кимия юи (япония) и челла линдгрена (сша)."
2015-12-15,,"Корабль Союз ТМА-19М запущен с экипажем в составе Юрий Маленченко, Тимоти Копра и Тимоти Пик."
2015-12-15,,Начат выпуск карт национальной платёжной системы «Мир».
2015-12-20,,"Всеобщие выборы в испании. правящая консервативная народная партия премьера испании мариано рахоя победила, однако не удержала большинство мест в парламенте и была вынуждена формировать коалицию."
2015-12-22,,"В США опубликованы рассекреченные списки целей массированного ядерного удара США по СССР, странам Восточного блока и Китаю 1959 года."
2015-12-22,,"После запуска на орбиту 11 спутников Orbcomm-G2, первая ступень ракеты-носителя Falcon 9 FT впервые в истории космонавтики успешно приземлилась на площадку Посадочной зоны 1."
2015-12-29,,В должность президента буркина-фасо вступил рок марк кристиан каборе.
2015-12-30,,Всеобщие выборы в Центральноафриканской Республике.
2015-12-30,,В должность премьер-министра Грузии вступил Георгий Квирикашвили.
2015-12-31,,Упразднение международного трибунала по руанде
